expt	samplepos	time	temp	x465_580
dye-titration	J3	300817	80.76	5.85
dye-titration	J3	302083	80.97	5.81
dye-titration	J3	303350	81.18	5.75
dye-titration	J3	304600	81.38	5.68
dye-titration	J3	305867	81.59	5.63
dye-titration	J3	307133	81.8	5.58
dye-titration	J3	308400	82	5.52
dye-titration	J3	309667	82.21	5.45
dye-titration	J3	310933	82.39	5.39
dye-titration	J3	312200	82.62	5.36
dye-titration	J3	313467	82.83	5.3
dye-titration	J3	314717	83.05	5.21
dye-titration	J3	315983	83.22	5.17
dye-titration	J3	317250	83.43	5.11
dye-titration	J3	318517	83.67	5.03
dye-titration	J3	319784	83.87	4.98
dye-titration	J3	321050	84.08	4.91
dye-titration	J3	322317	84.24	4.87
dye-titration	J3	323567	84.47	4.79
dye-titration	J3	324833	84.68	4.73
dye-titration	J4	20750	34.97	1.53
dye-titration	J4	22000	35.02	1.53
dye-titration	J4	23250	35.21	1.52
dye-titration	J4	24517	35.51	1.52
dye-titration	J4	25767	35.75	1.51
dye-titration	J4	27017	35.9	1.52
dye-titration	J4	28283	36.14	1.52
dye-titration	J4	29533	36.39	1.52
dye-titration	J4	30800	36.53	1.52
dye-titration	J4	32067	36.78	1.53
dye-titration	J4	33333	37	1.52
dye-titration	J4	34600	37.19	1.51
dye-titration	J4	35850	37.38	1.51
dye-titration	J4	37117	37.61	1.51
dye-titration	J4	38383	37.84	1.52
dye-titration	J4	39633	38.03	1.51
dye-titration	J4	40900	38.25	1.51
dye-titration	J4	42167	38.43	1.51
dye-titration	J4	43433	38.63	1.51
dye-titration	J4	44700	38.86	1.51
dye-titration	J4	45950	39.03	1.52
dye-titration	J4	47217	39.26	1.5
dye-titration	J4	48483	39.48	1.51
dye-titration	J4	49733	39.7	1.52
dye-titration	J4	51000	39.88	1.51
dye-titration	J4	52250	40.09	1.51
dye-titration	J4	53517	40.27	1.52
dye-titration	J4	54767	40.54	1.51
dye-titration	J4	56033	40.71	1.52
dye-titration	J4	57300	40.92	1.51
dye-titration	J4	58550	41.09	1.52
dye-titration	J4	59817	41.31	1.52
dye-titration	J4	61083	41.49	1.52
dye-titration	J4	62350	41.73	1.52
dye-titration	J4	63617	41.94	1.51
dye-titration	J4	64883	42.19	1.52
dye-titration	J4	66133	42.4	1.52
dye-titration	J4	67400	42.58	1.53
dye-titration	J4	68650	42.78	1.53
dye-titration	J4	69917	42.95	1.54
dye-titration	J4	71167	43.19	1.54
dye-titration	J4	72433	43.39	1.54
dye-titration	J4	73700	43.6	1.53
dye-titration	J4	74967	43.8	1.54
dye-titration	J4	76233	44	1.53
dye-titration	J4	77500	44.21	1.54
dye-titration	J4	78767	44.45	1.54
dye-titration	J4	80033	44.64	1.55
dye-titration	J4	81283	44.85	1.54
dye-titration	J4	82550	45.05	1.54
dye-titration	J4	83800	45.24	1.54
dye-titration	J4	85067	45.44	1.55
dye-titration	J4	86333	45.67	1.55
dye-titration	J4	87583	45.86	1.55
dye-titration	J4	88867	46.09	1.56
dye-titration	J4	90117	46.29	1.56
dye-titration	J4	91383	46.49	1.55
dye-titration	J4	92650	46.68	1.55
dye-titration	J4	93917	46.9	1.56
dye-titration	J4	95167	47.13	1.56
dye-titration	J4	96417	47.28	1.56
dye-titration	J4	97683	47.51	1.56
dye-titration	J4	98950	47.7	1.56
dye-titration	J4	100217	47.92	1.57
dye-titration	J4	101483	48.14	1.56
dye-titration	J4	102733	48.36	1.57
dye-titration	J4	104000	48.55	1.58
dye-titration	J4	105267	48.77	1.57
dye-titration	J4	106533	48.96	1.57
dye-titration	J4	107800	49.18	1.57
dye-titration	J4	109050	49.39	1.57
dye-titration	J4	110317	49.58	1.59
dye-titration	J4	111583	49.8	1.58
dye-titration	J4	112833	49.95	1.59
dye-titration	J4	114100	50.19	1.59
dye-titration	J4	115367	50.41	1.59
dye-titration	J4	116633	50.61	1.6
dye-titration	J4	117900	50.83	1.61
dye-titration	J4	119150	51.04	1.61
dye-titration	J4	120417	51.22	1.6
dye-titration	J4	121683	51.47	1.61
dye-titration	J4	122933	51.65	1.62
dye-titration	J4	124183	51.85	1.62
dye-titration	J4	125450	52.06	1.63
dye-titration	J4	126717	52.28	1.63
dye-titration	J4	127967	52.49	1.63
dye-titration	J4	129233	52.7	1.64
dye-titration	J4	130483	52.9	1.66
dye-titration	J4	131750	53.1	1.65
dye-titration	J4	133000	53.28	1.66
dye-titration	J4	134267	53.51	1.66
dye-titration	J4	135517	53.72	1.67
dye-titration	J4	136784	53.93	1.68
dye-titration	J4	138033	54.09	1.69
dye-titration	J4	139300	54.29	1.69
dye-titration	J4	140567	54.56	1.72
dye-titration	J4	141833	54.73	1.72
dye-titration	J4	143100	54.97	1.73
dye-titration	J4	144350	55.16	1.77
dye-titration	J4	145617	55.34	1.77
dye-titration	J4	146867	55.59	1.78
dye-titration	J4	148150	55.79	1.8
dye-titration	J4	149417	55.99	1.81
dye-titration	J4	150667	56.19	1.83
dye-titration	J4	151933	56.36	1.84
dye-titration	J4	153217	56.61	1.86
dye-titration	J4	154467	56.84	1.88
dye-titration	J4	155733	57.01	1.89
dye-titration	J4	157000	57.24	1.91
dye-titration	J4	158267	57.4	1.93
dye-titration	J4	159533	57.63	1.96
dye-titration	J4	160784	57.85	1.98
dye-titration	J4	162050	58.07	2
dye-titration	J4	163317	58.26	2.02
dye-titration	J4	164583	58.46	2.03
dye-titration	J4	165833	58.69	2.06
dye-titration	J4	167100	58.88	2.09
dye-titration	J4	168350	59.06	2.1
dye-titration	J4	169633	59.28	2.14
dye-titration	J4	170883	59.51	2.17
dye-titration	J4	172133	59.7	2.19
dye-titration	J4	173383	59.92	2.23
dye-titration	J4	174650	60.11	2.24
dye-titration	J4	175900	60.29	2.27
dye-titration	J4	177167	60.55	2.3
dye-titration	J4	178417	60.74	2.34
dye-titration	J4	179683	60.95	2.36
dye-titration	J4	180933	61.12	2.4
dye-titration	J4	182183	61.34	2.43
dye-titration	J4	183467	61.57	2.47
dye-titration	J4	184717	61.76	2.5
dye-titration	J4	185983	61.98	2.54
dye-titration	J4	187250	62.17	2.59
dye-titration	J4	188517	62.36	2.63
dye-titration	J4	189767	62.61	2.68
dye-titration	J4	191050	62.81	2.72
dye-titration	J4	192300	63.03	2.77
dye-titration	J4	193567	63.18	2.82
dye-titration	J4	194833	63.42	2.88
dye-titration	J4	196100	63.64	2.94
dye-titration	J4	197367	63.86	3.02
dye-titration	J4	198617	64.03	3.07
dye-titration	J4	199883	64.24	3.15
dye-titration	J4	201150	64.46	3.22
dye-titration	J4	202417	64.67	3.29
dye-titration	J4	203683	64.88	3.38
dye-titration	J4	204950	65.07	3.49
dye-titration	J4	206217	65.27	3.57
dye-titration	J4	207483	65.51	3.66
dye-titration	J4	208733	65.7	3.78
dye-titration	J4	210017	65.87	3.9
dye-titration	J4	211267	66.09	4.03
dye-titration	J4	212533	66.3	4.15
dye-titration	J4	213784	66.53	4.28
dye-titration	J4	215050	66.74	4.41
dye-titration	J4	216317	66.92	4.56
dye-titration	J4	217567	67.16	4.72
dye-titration	J4	218817	67.34	4.86
dye-titration	J4	220083	67.56	5.01
dye-titration	J4	221350	67.75	5.2
dye-titration	J4	222600	67.96	5.34
dye-titration	J4	223867	68.17	5.52
dye-titration	J4	225117	68.41	5.69
dye-titration	J4	226367	68.56	5.85
dye-titration	J4	227633	68.76	6.01
dye-titration	J4	228883	68.99	6.17
dye-titration	J4	230150	69.2	6.31
dye-titration	J4	231417	69.41	6.46
dye-titration	J4	232667	69.62	6.62
dye-titration	J4	233950	69.83	6.75
dye-titration	J4	235217	70.03	6.87
dye-titration	J4	236467	70.26	7
dye-titration	J4	237733	70.41	7.09
dye-titration	J4	239000	70.65	7.18
dye-titration	J4	240267	70.85	7.29
dye-titration	J4	241517	71.06	7.39
dye-titration	J4	242784	71.26	7.46
dye-titration	J4	244050	71.46	7.49
dye-titration	J4	245317	71.67	7.58
dye-titration	J4	246567	71.91	7.6
dye-titration	J4	247833	72.08	7.67
dye-titration	J4	249100	72.29	7.7
dye-titration	J4	250350	72.49	7.71
dye-titration	J4	251617	72.73	7.72
dye-titration	J4	252883	72.93	7.73
dye-titration	J4	254133	73.11	7.76
dye-titration	J4	255400	73.31	7.78
dye-titration	J4	256667	73.55	7.76
dye-titration	J4	257917	73.74	7.75
dye-titration	J4	259200	73.95	7.73
dye-titration	J4	260450	74.15	7.71
dye-titration	J4	261717	74.36	7.7
dye-titration	J4	262967	74.57	7.68
dye-titration	J4	264233	74.77	7.66
dye-titration	J4	265500	74.94	7.62
dye-titration	J4	266767	75.18	7.58
dye-titration	J4	268033	75.38	7.54
dye-titration	J4	269300	75.62	7.54
dye-titration	J4	270567	75.8	7.48
dye-titration	J4	271817	76	7.47
dye-titration	J4	273083	76.22	7.43
dye-titration	J4	274350	76.46	7.38
dye-titration	J4	275617	76.64	7.33
dye-titration	J4	276867	76.84	7.28
dye-titration	J4	278133	77.02	7.23
dye-titration	J4	279417	77.26	7.2
dye-titration	J4	280667	77.48	7.16
dye-titration	J4	281933	77.66	7.12
dye-titration	J4	283183	77.84	7.07
dye-titration	J4	284433	78.07	7.01
dye-titration	J4	285700	78.28	6.96
dye-titration	J4	286950	78.52	6.92
dye-titration	J4	288217	78.68	6.87
dye-titration	J4	289467	78.89	6.82
dye-titration	J4	290750	79.13	6.75
dye-titration	J4	292017	79.32	6.71
dye-titration	J4	293283	79.53	6.66
dye-titration	J4	294533	79.71	6.59
dye-titration	J4	295800	79.93	6.56
dye-titration	J4	297050	80.17	6.51
dye-titration	J4	298317	80.35	6.45
dye-titration	J4	299567	80.55	6.4
dye-titration	J4	300817	80.76	6.33
dye-titration	J4	302083	80.97	6.28
dye-titration	J4	303350	81.18	6.23
dye-titration	J4	304600	81.38	6.19
dye-titration	J4	305867	81.59	6.12
dye-titration	J4	307133	81.8	6.08
dye-titration	J4	308400	82	5.98
dye-titration	J4	309667	82.21	5.95
dye-titration	J4	310933	82.39	5.88
dye-titration	J4	312200	82.62	5.81
dye-titration	J4	313467	82.83	5.78
dye-titration	J4	314717	83.05	5.7
dye-titration	J4	315983	83.22	5.63
dye-titration	J4	317250	83.43	5.57
dye-titration	J4	318517	83.67	5.52
dye-titration	J4	319784	83.87	5.46
dye-titration	J4	321050	84.08	5.4
dye-titration	J4	322317	84.24	5.31
dye-titration	J4	323567	84.47	5.24
dye-titration	J4	324833	84.68	5.17
dye-titration	J5	20750	34.97	1.91
dye-titration	J5	22000	35.02	1.91
dye-titration	J5	23250	35.21	1.92
dye-titration	J5	24517	35.51	1.93
dye-titration	J5	25767	35.75	1.93
dye-titration	J5	27017	35.9	1.93
dye-titration	J5	28283	36.14	1.93
dye-titration	J5	29533	36.39	1.93
dye-titration	J5	30800	36.53	1.94
dye-titration	J5	32067	36.78	1.94
dye-titration	J5	33333	37	1.95
dye-titration	J5	34600	37.19	1.94
dye-titration	J5	35850	37.38	1.93
dye-titration	J5	37117	37.61	1.93
dye-titration	J5	38383	37.84	1.95
dye-titration	J5	39633	38.03	1.94
dye-titration	J5	40900	38.25	1.95
dye-titration	J5	42167	38.43	1.9
dye-titration	J5	43433	38.63	1.91
dye-titration	J5	44700	38.86	1.93
dye-titration	J5	45950	39.03	1.94
dye-titration	J5	47217	39.26	1.94
dye-titration	J5	48483	39.48	1.96
dye-titration	J5	49733	39.7	1.96
dye-titration	J5	51000	39.88	1.96
dye-titration	J5	52250	40.09	1.96
dye-titration	J5	53517	40.27	1.98
dye-titration	J5	54767	40.54	1.98
dye-titration	J5	56033	40.71	1.97
dye-titration	J5	57300	40.92	1.98
dye-titration	J5	58550	41.09	1.98
dye-titration	J5	59817	41.31	1.99
dye-titration	J5	61083	41.49	1.98
dye-titration	J5	62350	41.73	1.99
dye-titration	J5	63617	41.94	1.99
dye-titration	J5	64883	42.19	2
dye-titration	J5	66133	42.4	2
dye-titration	J5	67400	42.58	1.99
dye-titration	J5	68650	42.78	2
dye-titration	J5	69917	42.95	2
dye-titration	J5	71167	43.19	2
dye-titration	J5	72433	43.39	2
dye-titration	J5	73700	43.6	2
dye-titration	J5	74967	43.8	2
dye-titration	J5	76233	44	1.99
dye-titration	J5	77500	44.21	1.97
dye-titration	J5	78767	44.45	1.96
dye-titration	J5	80033	44.64	1.98
dye-titration	J5	81283	44.85	1.97
dye-titration	J5	82550	45.05	1.97
dye-titration	J5	83800	45.24	1.96
dye-titration	J5	85067	45.44	1.98
dye-titration	J5	86333	45.67	1.98
dye-titration	J5	87583	45.86	1.97
dye-titration	J5	88867	46.09	1.98
dye-titration	J5	90117	46.29	1.97
dye-titration	J5	91383	46.49	1.98
dye-titration	J5	92650	46.68	1.98
dye-titration	J5	93917	46.9	1.98
dye-titration	J5	95167	47.13	1.98
dye-titration	J5	96417	47.28	1.98
dye-titration	J5	97683	47.51	2
dye-titration	J5	98950	47.7	1.99
dye-titration	J5	100217	47.92	1.99
dye-titration	J5	101483	48.14	1.99
dye-titration	J5	102733	48.36	2
dye-titration	J5	104000	48.55	2
dye-titration	J5	105267	48.77	2
dye-titration	J5	106533	48.96	2
dye-titration	J5	107800	49.18	2
dye-titration	J5	109050	49.39	2
dye-titration	J5	110317	49.58	2.01
dye-titration	J5	111583	49.8	2.01
dye-titration	J5	112833	49.95	2.02
dye-titration	J5	114100	50.19	2.02
dye-titration	J5	115367	50.41	2.03
dye-titration	J5	116633	50.61	2.03
dye-titration	J5	117900	50.83	2.04
dye-titration	J5	119150	51.04	2.03
dye-titration	J5	120417	51.22	2.03
dye-titration	J5	121683	51.47	2.03
dye-titration	J5	122933	51.65	2.04
dye-titration	J5	124183	51.85	2.05
dye-titration	J5	125450	52.06	2.06
dye-titration	J5	126717	52.28	2.05
dye-titration	J5	127967	52.49	2.07
dye-titration	J5	129233	52.7	2.07
dye-titration	J5	130483	52.9	2.08
dye-titration	J5	131750	53.1	2.08
dye-titration	J5	133000	53.28	2.1
dye-titration	J5	134267	53.51	2.11
dye-titration	J5	135517	53.72	2.1
dye-titration	J5	136784	53.93	2.13
dye-titration	J5	138033	54.09	2.13
dye-titration	J5	139300	54.29	2.13
dye-titration	J5	140567	54.56	2.15
dye-titration	J5	141833	54.73	2.16
dye-titration	J5	143100	54.97	2.18
dye-titration	J5	144350	55.16	2.19
dye-titration	J5	145617	55.34	2.19
dye-titration	J5	146867	55.59	2.21
dye-titration	J5	148150	55.79	2.22
dye-titration	J5	149417	55.99	2.22
dye-titration	J5	150667	56.19	2.23
dye-titration	J5	151933	56.36	2.26
dye-titration	J5	153217	56.61	2.25
dye-titration	J5	154467	56.84	2.27
dye-titration	J5	155733	57.01	2.3
dye-titration	J5	157000	57.24	2.31
dye-titration	J5	158267	57.4	2.33
dye-titration	J5	159533	57.63	2.35
dye-titration	J5	160784	57.85	2.37
dye-titration	J5	162050	58.07	2.4
dye-titration	J5	163317	58.26	2.42
dye-titration	J5	164583	58.46	2.43
dye-titration	J5	165833	58.69	2.47
dye-titration	J5	167100	58.88	2.48
dye-titration	J5	168350	59.06	2.49
dye-titration	J5	169633	59.28	2.52
dye-titration	J5	170883	59.51	2.56
dye-titration	J5	172133	59.7	2.6
dye-titration	J5	173383	59.92	2.61
dye-titration	J5	174650	60.11	2.63
dye-titration	J5	175900	60.29	2.66
dye-titration	J5	177167	60.55	2.69
dye-titration	J5	178417	60.74	2.71
dye-titration	J5	179683	60.95	2.76
dye-titration	J5	180933	61.12	2.78
dye-titration	J5	182183	61.34	2.82
dye-titration	J5	183467	61.57	2.85
dye-titration	J5	184717	61.76	2.89
dye-titration	J5	185983	61.98	2.93
dye-titration	J5	187250	62.17	2.98
dye-titration	J5	188517	62.36	3.02
dye-titration	J5	189767	62.61	3.06
dye-titration	J5	191050	62.81	3.11
dye-titration	J5	192300	63.03	3.15
dye-titration	J5	193567	63.18	3.21
dye-titration	J5	194833	63.42	3.27
dye-titration	J5	196100	63.64	3.32
dye-titration	J5	197367	63.86	3.38
dye-titration	J5	198617	64.03	3.44
dye-titration	J5	199883	64.24	3.52
dye-titration	J5	201150	64.46	3.58
dye-titration	J5	202417	64.67	3.65
dye-titration	J5	203683	64.88	3.74
dye-titration	J5	204950	65.07	3.82
dye-titration	J5	206217	65.27	3.9
dye-titration	J5	207483	65.51	3.98
dye-titration	J5	208733	65.7	4.08
dye-titration	J5	210017	65.87	4.17
dye-titration	J5	211267	66.09	4.26
dye-titration	J5	212533	66.3	4.37
dye-titration	J5	213784	66.53	4.49
dye-titration	J5	215050	66.74	4.61
dye-titration	J5	216317	66.92	4.72
dye-titration	J5	217567	67.16	4.85
dye-titration	J5	218817	67.34	4.98
dye-titration	J5	220083	67.56	5.11
dye-titration	J5	221350	67.75	5.23
dye-titration	J5	222600	67.96	5.35
dye-titration	J5	223867	68.17	5.48
dye-titration	J5	225117	68.41	5.61
dye-titration	J5	226367	68.56	5.75
dye-titration	J5	227633	68.76	5.88
dye-titration	J5	228883	68.99	6.01
dye-titration	J5	230150	69.2	6.14
dye-titration	J5	231417	69.41	6.23
dye-titration	J5	232667	69.62	6.35
dye-titration	J5	233950	69.83	6.47
dye-titration	J5	235217	70.03	6.58
dye-titration	J5	236467	70.26	6.67
dye-titration	J5	237733	70.41	6.78
dye-titration	J5	239000	70.65	6.84
dye-titration	J5	240267	70.85	6.91
dye-titration	J5	241517	71.06	7.02
dye-titration	J5	242784	71.26	7.06
dye-titration	J5	244050	71.46	7.1
dye-titration	J5	245317	71.67	7.13
dye-titration	J5	246567	71.91	7.18
dye-titration	J5	247833	72.08	7.23
dye-titration	J5	249100	72.29	7.26
dye-titration	J5	250350	72.49	7.28
dye-titration	J5	251617	72.73	7.29
dye-titration	J5	252883	72.93	7.29
dye-titration	J5	254133	73.11	7.32
dye-titration	J5	255400	73.31	7.32
dye-titration	J5	256667	73.55	7.32
dye-titration	J5	257917	73.74	7.3
dye-titration	J5	259200	73.95	7.32
dye-titration	J5	260450	74.15	7.27
dye-titration	J5	261717	74.36	7.28
dye-titration	J5	262967	74.57	7.26
dye-titration	J5	264233	74.77	7.24
dye-titration	J5	265500	74.94	7.24
dye-titration	J5	266767	75.18	7.19
dye-titration	J5	268033	75.38	7.17
dye-titration	J5	269300	75.62	7.14
dye-titration	J5	270567	75.8	7.11
dye-titration	J5	271817	76	7.08
dye-titration	J5	273083	76.22	7.06
dye-titration	J5	274350	76.46	7.02
dye-titration	J5	275617	76.64	6.99
dye-titration	J5	276867	76.84	6.93
dye-titration	J5	278133	77.02	6.91
dye-titration	J5	279417	77.26	6.89
dye-titration	J5	280667	77.48	6.84
dye-titration	J5	281933	77.66	6.8
dye-titration	J5	283183	77.84	6.78
dye-titration	J5	284433	78.07	6.74
dye-titration	J5	285700	78.28	6.69
dye-titration	J5	286950	78.52	6.65
dye-titration	J5	288217	78.68	6.59
dye-titration	J5	289467	78.89	6.57
dye-titration	J5	290750	79.13	6.53
dye-titration	J5	292017	79.32	6.47
dye-titration	J5	293283	79.53	6.44
dye-titration	J5	294533	79.71	6.37
dye-titration	J5	295800	79.93	6.34
dye-titration	J5	297050	80.17	6.29
dye-titration	J5	298317	80.35	6.26
dye-titration	J5	299567	80.55	6.23
dye-titration	J5	300817	80.76	6.15
dye-titration	J5	302083	80.97	6.1
dye-titration	J5	303350	81.18	6.05
dye-titration	J5	304600	81.38	6.01
dye-titration	J5	305867	81.59	5.97
dye-titration	J5	307133	81.8	5.91
dye-titration	J5	308400	82	5.86
dye-titration	J5	309667	82.21	5.79
dye-titration	J5	310933	82.39	5.75
dye-titration	J5	312200	82.62	5.72
dye-titration	J5	313467	82.83	5.64
dye-titration	J5	314717	83.05	5.59
dye-titration	J5	315983	83.22	5.52
dye-titration	J5	317250	83.43	5.48
dye-titration	J5	318517	83.67	5.42
dye-titration	J5	319784	83.87	5.36
dye-titration	J5	321050	84.08	5.31
dye-titration	J5	322317	84.24	5.25
dye-titration	J5	323567	84.47	5.17
dye-titration	J5	324833	84.68	5.12
dye-titration	K1	20750	34.97	3.95
dye-titration	K1	22000	35.02	3.96
dye-titration	K1	23250	35.21	3.95
dye-titration	K1	24517	35.51	3.91
dye-titration	K1	25767	35.75	3.91
dye-titration	K1	27017	35.9	3.89
dye-titration	K1	28283	36.14	3.88
dye-titration	K1	29533	36.39	3.86
dye-titration	K1	30800	36.53	3.85
dye-titration	K1	32067	36.78	3.81
dye-titration	K1	33333	37	3.8
dye-titration	K1	34600	37.19	3.78
dye-titration	K1	35850	37.38	3.78
dye-titration	K1	37117	37.61	3.77
dye-titration	K1	38383	37.84	3.73
dye-titration	K1	39633	38.03	3.71
dye-titration	K1	40900	38.25	3.7
dye-titration	K1	42167	38.43	3.7
dye-titration	K1	43433	38.63	3.68
dye-titration	K1	44700	38.86	3.67
dye-titration	K1	45950	39.03	3.65
dye-titration	K1	47217	39.26	3.63
dye-titration	K1	48483	39.48	3.62
dye-titration	K1	49733	39.7	3.6
dye-titration	K1	51000	39.88	3.59
dye-titration	K1	52250	40.09	3.58
dye-titration	K1	53517	40.27	3.58
dye-titration	K1	54767	40.54	3.55
dye-titration	K1	56033	40.71	3.54
dye-titration	K1	57300	40.92	3.52
dye-titration	K1	58550	41.09	3.5
dye-titration	K1	59817	41.31	3.5
dye-titration	K1	61083	41.49	3.49
dye-titration	K1	62350	41.73	3.47
dye-titration	K1	63617	41.94	3.45
dye-titration	K1	64883	42.19	3.44
dye-titration	K1	66133	42.4	3.43
dye-titration	K1	67400	42.58	3.41
dye-titration	K1	68650	42.78	3.39
dye-titration	K1	69917	42.95	3.38
dye-titration	K1	71167	43.19	3.36
dye-titration	K1	72433	43.39	3.35
dye-titration	K1	73700	43.6	3.33
dye-titration	K1	74967	43.8	3.33
dye-titration	K1	76233	44	3.32
dye-titration	K1	77500	44.21	3.29
dye-titration	K1	78767	44.45	3.28
dye-titration	K1	80033	44.64	3.26
dye-titration	K1	81283	44.85	3.26
dye-titration	K1	82550	45.05	3.24
dye-titration	K1	83800	45.24	3.23
dye-titration	K1	85067	45.44	3.22
dye-titration	K1	86333	45.67	3.2
dye-titration	K1	87583	45.86	3.19
dye-titration	K1	88867	46.09	3.17
dye-titration	K1	90117	46.29	3.15
dye-titration	K1	91383	46.49	3.15
dye-titration	K1	92650	46.68	3.14
dye-titration	K1	93917	46.9	3.12
dye-titration	K1	95167	47.13	3.12
dye-titration	K1	96417	47.28	3.09
dye-titration	K1	97683	47.51	3.09
dye-titration	K1	98950	47.7	3.08
dye-titration	K1	100217	47.92	3.06
dye-titration	K1	101483	48.14	3.04
dye-titration	K1	102733	48.36	3.04
dye-titration	K1	104000	48.55	3.02
dye-titration	K1	105267	48.77	3.01
dye-titration	K1	106533	48.96	3.01
dye-titration	K1	107800	49.18	2.99
dye-titration	K1	109050	49.39	2.98
dye-titration	K1	110317	49.58	2.97
dye-titration	K1	111583	49.8	2.96
dye-titration	K1	112833	49.95	2.94
dye-titration	K1	114100	50.19	2.93
dye-titration	K1	115367	50.41	2.93
dye-titration	K1	116633	50.61	2.91
dye-titration	K1	117900	50.83	2.91
dye-titration	K1	119150	51.04	2.9
dye-titration	K1	120417	51.22	2.88
dye-titration	K1	121683	51.47	2.88
dye-titration	K1	122933	51.65	2.87
dye-titration	K1	124183	51.85	2.84
dye-titration	K1	125450	52.06	2.84
dye-titration	K1	126717	52.28	2.83
dye-titration	K1	127967	52.49	2.82
dye-titration	K1	129233	52.7	2.8
dye-titration	K1	130483	52.9	2.8
dye-titration	K1	131750	53.1	2.8
dye-titration	K1	133000	53.28	2.79
dye-titration	K1	134267	53.51	2.77
dye-titration	K1	135517	53.72	2.77
dye-titration	K1	136784	53.93	2.75
dye-titration	K1	138033	54.09	2.74
dye-titration	K1	139300	54.29	2.74
dye-titration	K1	140567	54.56	2.73
dye-titration	K1	141833	54.73	2.71
dye-titration	K1	143100	54.97	2.71
dye-titration	K1	144350	55.16	2.7
dye-titration	K1	145617	55.34	2.68
dye-titration	K1	146867	55.59	2.69
dye-titration	K1	148150	55.79	2.67
dye-titration	K1	149417	55.99	2.67
dye-titration	K1	150667	56.19	2.64
dye-titration	K1	151933	56.36	2.65
dye-titration	K1	153217	56.61	2.65
dye-titration	K1	154467	56.84	2.64
dye-titration	K1	155733	57.01	2.62
dye-titration	K1	157000	57.24	2.63
dye-titration	K1	158267	57.4	2.61
dye-titration	K1	159533	57.63	2.6
dye-titration	K1	160784	57.85	2.6
dye-titration	K1	162050	58.07	2.58
dye-titration	K1	163317	58.26	2.59
dye-titration	K1	164583	58.46	2.59
dye-titration	K1	165833	58.69	2.58
dye-titration	K1	167100	58.88	2.56
dye-titration	K1	168350	59.06	2.56
dye-titration	K1	169633	59.28	2.55
dye-titration	K1	170883	59.51	2.54
dye-titration	K1	172133	59.7	2.54
dye-titration	K1	173383	59.92	2.55
dye-titration	K1	174650	60.11	2.55
dye-titration	K1	175900	60.29	2.53
dye-titration	K1	177167	60.55	2.52
dye-titration	K1	178417	60.74	2.52
dye-titration	K1	179683	60.95	2.52
dye-titration	K1	180933	61.12	2.53
dye-titration	K1	182183	61.34	2.52
dye-titration	K1	183467	61.57	2.51
dye-titration	K1	184717	61.76	2.5
dye-titration	K1	185983	61.98	2.52
dye-titration	K1	187250	62.17	2.52
dye-titration	K1	188517	62.36	2.53
dye-titration	K1	189767	62.61	2.52
dye-titration	K1	191050	62.81	2.52
dye-titration	K1	192300	63.03	2.53
dye-titration	K1	193567	63.18	2.52
dye-titration	K1	194833	63.42	2.52
dye-titration	K1	196100	63.64	2.53
dye-titration	K1	197367	63.86	2.54
dye-titration	K1	198617	64.03	2.55
dye-titration	K1	199883	64.24	2.55
dye-titration	K1	201150	64.46	2.57
dye-titration	K1	202417	64.67	2.58
dye-titration	K1	203683	64.88	2.58
dye-titration	K1	204950	65.07	2.58
dye-titration	K1	206217	65.27	2.6
dye-titration	K1	207483	65.51	2.62
dye-titration	K1	208733	65.7	2.63
dye-titration	K1	210017	65.87	2.63
dye-titration	K1	211267	66.09	2.66
dye-titration	K1	212533	66.3	2.67
dye-titration	K1	213784	66.53	2.68
dye-titration	K1	215050	66.74	2.7
dye-titration	K1	216317	66.92	2.73
dye-titration	K1	217567	67.16	2.74
dye-titration	K1	218817	67.34	2.77
dye-titration	K1	220083	67.56	2.78
dye-titration	K1	221350	67.75	2.8
dye-titration	K1	222600	67.96	2.81
dye-titration	K1	223867	68.17	2.84
dye-titration	K1	225117	68.41	2.87
dye-titration	K1	226367	68.56	2.9
dye-titration	K1	227633	68.76	2.91
dye-titration	K1	228883	68.99	2.93
dye-titration	K1	230150	69.2	2.94
dye-titration	K1	231417	69.41	2.97
dye-titration	K1	232667	69.62	2.99
dye-titration	K1	233950	69.83	3.02
dye-titration	K1	235217	70.03	3.03
dye-titration	K1	236467	70.26	3.05
dye-titration	K1	237733	70.41	3.06
dye-titration	K1	239000	70.65	3.1
dye-titration	K1	240267	70.85	3.11
dye-titration	K1	241517	71.06	3.12
dye-titration	K1	242784	71.26	3.13
dye-titration	K1	244050	71.46	3.13
dye-titration	K1	245317	71.67	3.15
dye-titration	K1	246567	71.91	3.14
dye-titration	K1	247833	72.08	3.16
dye-titration	K1	249100	72.29	3.16
dye-titration	K1	250350	72.49	3.17
dye-titration	K1	251617	72.73	3.16
dye-titration	K1	252883	72.93	3.15
dye-titration	K1	254133	73.11	3.17
dye-titration	K1	255400	73.31	3.15
dye-titration	K1	256667	73.55	3.15
dye-titration	K1	257917	73.74	3.15
dye-titration	K1	259200	73.95	3.14
dye-titration	K1	260450	74.15	3.13
dye-titration	K1	261717	74.36	3.11
dye-titration	K1	262967	74.57	3.11
dye-titration	K1	264233	74.77	3.1
dye-titration	K1	265500	74.94	3.1
dye-titration	K1	266767	75.18	3.09
dye-titration	K1	268033	75.38	3.07
