file_number	well_number	temperature	intensity	first_derivative	file_well
2	23	30	1.3	0.006	2-23
2	23	31.2	1.31	-0.004	2-23
2	23	32.4	1.3	-0.01	2-23
2	23	33.6	1.28	-0.008	2-23
2	23	34.8	1.28	-0.003	2-23
2	23	36	1.28	-0.005	2-23
2	23	37.2	1.26	-0.009	2-23
2	23	38.4	1.26	-0.006	2-23
2	23	39.6	1.25	-0.004	2-23
2	23	40.8	1.25	0.001	2-23
2	23	42	1.25	0.002	2-23
2	23	43.2	1.25	0	2-23
2	23	44.4	1.25	0.004	2-23
2	23	45.6	1.26	0.005	2-23
2	23	46.8	1.26	0.003	2-23
2	23	48	1.27	0.008	2-23
2	23	49.2	1.28	0.013	2-23
2	23	50.4	1.3	0.016	2-23
2	23	51.6	1.32	0.021	2-23
2	23	52.8	1.35	0.029	2-23
2	23	54	1.39	0.041	2-23
2	23	55.2	1.44	0.047	2-23
2	23	56.4	1.5	0.055	2-23
2	23	57.6	1.58	0.066	2-23
2	23	58.8	1.67	0.084	2-23
2	23	60	1.78	0.103	2-23
2	23	61.2	1.91	0.123	2-23
2	23	62.4	2.08	0.155	2-23
2	23	63.6	2.29	0.204	2-23
2	23	64.8	2.58	0.271	2-23
2	23	66	2.94	0.327	2-23
2	23	67.2	3.36	0.371	2-23
2	23	68.4	3.82	0.398	2-23
2	23	69.6	4.29	0.364	2-23
2	23	70.8	4.67	0.255	2-23
2	23	72	4.89	0.12	2-23
2	23	73.2	4.96	-0.005	2-23
2	23	74.4	4.9	-0.096	2-23
2	23	75.6	4.75	-0.148	2-23
2	23	76.8	4.55	-0.172	2-23
2	23	78	4.33	-0.194	2-23
2	23	79.2	4.09	-0.203	2-23
2	23	80.4	3.85	-0.206	2-23
2	23	81.6	3.6	-0.206	2-23
2	23	82.8	3.35	-0.212	2-23
2	23	84	3.09	-0.226	2-23
2	23	85.2	2.82	-0.227	2-23
2	23	86.4	2.55	-0.228	2-23
2	23	87.6	2.27	-0.227	2-23
2	23	88.8	2.01	-0.217	2-23
2	23	90	1.75	-0.203	2-23
2	24	30	1.25	0.016	2-24
2	24	31.2	1.26	-0.002	2-24
2	24	32.4	1.25	-0.008	2-24
2	24	33.6	1.24	-0.004	2-24
2	24	34.8	1.24	-0.007	2-24
2	24	36	1.23	-0.009	2-24
2	24	37.2	1.22	-0.005	2-24
2	24	38.4	1.21	-0.004	2-24
2	24	39.6	1.21	-0.006	2-24
2	24	40.8	1.2	-0.004	2-24
2	24	42	1.2	-0.001	2-24
2	24	43.2	1.2	0.001	2-24
2	24	44.4	1.2	0.001	2-24
2	24	45.6	1.2	0.001	2-24
2	24	46.8	1.2	0.003	2-24
2	24	48	1.21	0.009	2-24
2	24	49.2	1.23	0.01	2-24
2	24	50.4	1.24	0.011	2-24
2	24	51.6	1.26	0.019	2-24
2	24	52.8	1.28	0.029	2-24
2	24	54	1.32	0.037	2-24
2	24	55.2	1.37	0.042	2-24
2	24	56.4	1.42	0.051	2-24
2	24	57.6	1.49	0.065	2-24
2	24	58.8	1.58	0.079	2-24
2	24	60	1.69	0.095	2-24
2	24	61.2	1.81	0.119	2-24
2	24	62.4	1.98	0.155	2-24
2	24	63.6	2.19	0.202	2-24
2	24	64.8	2.46	0.257	2-24
2	24	66	2.8	0.315	2-24
2	24	67.2	3.21	0.365	2-24
2	24	68.4	3.67	0.382	2-24
2	24	69.6	4.11	0.339	2-24
2	24	70.8	4.46	0.232	2-24
2	24	72	4.66	0.103	2-24
2	24	73.2	4.71	-0.011	2-24
2	24	74.4	4.64	-0.093	2-24
2	24	75.6	4.5	-0.145	2-24
2	24	76.8	4.3	-0.174	2-24
2	24	78	4.09	-0.183	2-24
2	24	79.2	3.86	-0.188	2-24
2	24	80.4	3.63	-0.197	2-24
2	24	81.6	3.39	-0.2	2-24
2	24	82.8	3.15	-0.202	2-24
2	24	84	2.91	-0.211	2-24
2	24	85.2	2.65	-0.213	2-24
2	24	86.4	2.39	-0.211	2-24
2	24	87.6	2.13	-0.215	2-24
2	24	88.8	1.88	-0.196	2-24
2	24	90	1.67	-0.154	2-24
2	47	30	1.34	-0.002	2-47
2	47	31.2	1.33	-0.007	2-47
2	47	32.4	1.32	-0.009	2-47
2	47	33.6	1.31	-0.008	2-47
2	47	34.8	1.31	-0.008	2-47
2	47	36	1.3	-0.009	2-47
2	47	37.2	1.29	-0.004	2-47
2	47	38.4	1.28	-0.005	2-47
2	47	39.6	1.27	-0.004	2-47
2	47	40.8	1.27	-0.002	2-47
2	47	42	1.27	-0.003	2-47
2	47	43.2	1.26	-0.001	2-47
2	47	44.4	1.27	0.003	2-47
2	47	45.6	1.27	0.003	2-47
2	47	46.8	1.27	0.004	2-47
2	47	48	1.28	0.009	2-47
2	47	49.2	1.29	0.011	2-47
2	47	50.4	1.31	0.013	2-47
2	47	51.6	1.33	0.023	2-47
2	47	52.8	1.36	0.03	2-47
2	47	54	1.4	0.034	2-47
2	47	55.2	1.44	0.041	2-47
2	47	56.4	1.5	0.051	2-47
2	47	57.6	1.57	0.064	2-47
2	47	58.8	1.66	0.082	2-47
2	47	60	1.77	0.105	2-47
2	47	61.2	1.91	0.124	2-47
2	47	62.4	2.07	0.158	2-47
2	47	63.6	2.29	0.213	2-47
2	47	64.8	2.58	0.266	2-47
2	47	66	2.93	0.319	2-47
2	47	67.2	3.35	0.374	2-47
2	47	68.4	3.81	0.394	2-47
2	47	69.6	4.27	0.355	2-47
2	47	70.8	4.64	0.245	2-47
2	47	72	4.85	0.109	2-47
2	47	73.2	4.9	-0.013	2-47
2	47	74.4	4.84	-0.1	2-47
2	47	75.6	4.68	-0.15	2-47
2	47	76.8	4.49	-0.173	2-47
2	47	78	4.26	-0.193	2-47
2	47	79.2	4.03	-0.2	2-47
2	47	80.4	3.78	-0.203	2-47
2	47	81.6	3.54	-0.207	2-47
2	47	82.8	3.29	-0.214	2-47
2	47	84	3.03	-0.217	2-47
2	47	85.2	2.77	-0.219	2-47
2	47	86.4	2.5	-0.225	2-47
2	47	87.6	2.23	-0.222	2-47
2	47	88.8	1.97	-0.21	2-47
2	47	90	1.73	-0.194	2-47
2	48	30	1.35	-0.019	2-48
2	48	31.2	1.33	-0.009	2-48
2	48	32.4	1.32	-0.007	2-48
2	48	33.6	1.31	-0.01	2-48
2	48	34.8	1.3	-0.007	2-48
2	48	36	1.29	-0.006	2-48
2	48	37.2	1.28	-0.009	2-48
2	48	38.4	1.27	-0.008	2-48
2	48	39.6	1.27	-0.005	2-48
2	48	40.8	1.26	-0.001	2-48
2	48	42	1.26	-0.002	2-48
2	48	43.2	1.26	-0.004	2-48
2	48	44.4	1.25	0.001	2-48
2	48	45.6	1.26	0.004	2-48
2	48	46.8	1.26	0.005	2-48
2	48	48	1.27	0.007	2-48
2	48	49.2	1.28	0.008	2-48
2	48	50.4	1.29	0.014	2-48
2	48	51.6	1.31	0.022	2-48
2	48	52.8	1.34	0.031	2-48
2	48	54	1.38	0.033	2-48
2	48	55.2	1.43	0.044	2-48
2	48	56.4	1.49	0.059	2-48
2	48	57.6	1.56	0.064	2-48
2	48	58.8	1.65	0.081	2-48
2	48	60	1.76	0.102	2-48
2	48	61.2	1.89	0.123	2-48
2	48	62.4	2.06	0.158	2-48
2	48	63.6	2.28	0.204	2-48
2	48	64.8	2.56	0.268	2-48
2	48	66	2.92	0.323	2-48
2	48	67.2	3.33	0.37	2-48
2	48	68.4	3.8	0.398	2-48
2	48	69.6	4.26	0.356	2-48
2	48	70.8	4.62	0.244	2-48
2	48	72	4.84	0.114	2-48
2	48	73.2	4.9	-0.016	2-48
2	48	74.4	4.82	-0.098	2-48
2	48	75.6	4.68	-0.144	2-48
2	48	76.8	4.49	-0.177	2-48
2	48	78	4.26	-0.192	2-48
2	48	79.2	4.02	-0.2	2-48
2	48	80.4	3.78	-0.205	2-48
2	48	81.6	3.54	-0.205	2-48
2	48	82.8	3.29	-0.207	2-48
2	48	84	3.04	-0.215	2-48
2	48	85.2	2.77	-0.225	2-48
2	48	86.4	2.5	-0.226	2-48
2	48	87.6	2.23	-0.222	2-48
2	48	88.8	1.97	-0.207	2-48
2	48	90	1.73	-0.183	2-48
2	71	30	1.39	-0.002	2-71
2	71	31.2	1.39	-0.009	2-71
2	71	32.4	1.37	-0.011	2-71
2	71	33.6	1.36	-0.009	2-71
2	71	34.8	1.35	-0.014	2-71
2	71	36	1.33	-0.014	2-71
2	71	37.2	1.32	-0.007	2-71
2	71	38.4	1.31	-0.007	2-71
2	71	39.6	1.3	-0.006	2-71
2	71	40.8	1.3	-0.003	2-71
2	71	42	1.29	-0.001	2-71
2	71	43.2	1.29	0.002	2-71
2	71	44.4	1.3	0.001	2-71
2	71	45.6	1.3	0	2-71
2	71	46.8	1.3	0.004	2-71
2	71	48	1.31	0.01	2-71
2	71	49.2	1.32	0.012	2-71
2	71	50.4	1.34	0.011	2-71
2	71	51.6	1.36	0.02	2-71
2	71	52.8	1.38	0.028	2-71
2	71	54	1.42	0.032	2-71
2	71	55.2	1.46	0.039	2-71
2	71	56.4	1.51	0.042	2-71
2	71	57.6	1.57	0.059	2-71
2	71	58.8	1.65	0.077	2-71
2	71	60	1.75	0.09	2-71
2	71	61.2	1.87	0.115	2-71
2	71	62.4	2.03	0.152	2-71
2	71	63.6	2.24	0.197	2-71
2	71	64.8	2.51	0.251	2-71
2	71	66	2.84	0.298	2-71
2	71	67.2	3.22	0.34	2-71
2	71	68.4	3.65	0.363	2-71
2	71	69.6	4.07	0.326	2-71
2	71	70.8	4.41	0.225	2-71
2	71	72	4.6	0.102	2-71
2	71	73.2	4.65	-0.013	2-71
2	71	74.4	4.59	-0.091	2-71
2	71	75.6	4.45	-0.138	2-71
2	71	76.8	4.26	-0.163	2-71
2	71	78	4.06	-0.184	2-71
2	71	79.2	3.83	-0.194	2-71
2	71	80.4	3.6	-0.192	2-71
2	71	81.6	3.36	-0.195	2-71
2	71	82.8	3.13	-0.199	2-71
2	71	84	2.89	-0.203	2-71
2	71	85.2	2.64	-0.209	2-71
2	71	86.4	2.39	-0.215	2-71
2	71	87.6	2.13	-0.213	2-71
2	71	88.8	1.88	-0.193	2-71
2	71	90	1.67	-0.158	2-71
2	72	30	1.36	-0.011	2-72
2	72	31.2	1.35	-0.009	2-72
2	72	32.4	1.34	-0.008	2-72
2	72	33.6	1.33	-0.007	2-72
2	72	34.8	1.32	-0.005	2-72
2	72	36	1.31	-0.004	2-72
2	72	37.2	1.31	-0.013	2-72
2	72	38.4	1.29	-0.007	2-72
2	72	39.6	1.29	-0.001	2-72
2	72	40.8	1.29	-0.002	2-72
2	72	42	1.29	-0.002	2-72
2	72	43.2	1.28	-0.002	2-72
2	72	44.4	1.28	0	2-72
2	72	45.6	1.29	0.003	2-72
2	72	46.8	1.29	0.006	2-72
2	72	48	1.3	0.007	2-72
2	72	49.2	1.31	0.011	2-72
2	72	50.4	1.33	0.013	2-72
2	72	51.6	1.34	0.02	2-72
2	72	52.8	1.37	0.03	2-72
2	72	54	1.41	0.04	2-72
2	72	55.2	1.47	0.046	2-72
2	72	56.4	1.52	0.053	2-72
2	72	57.6	1.6	0.066	2-72
2	72	58.8	1.69	0.084	2-72
2	72	60	1.8	0.108	2-72
2	72	61.2	1.94	0.128	2-72
2	72	62.4	2.11	0.165	2-72
2	72	63.6	2.34	0.22	2-72
2	72	64.8	2.64	0.281	2-72
2	72	66	3.02	0.342	2-72
2	72	67.2	3.46	0.395	2-72
2	72	68.4	3.96	0.421	2-72
2	72	69.6	4.45	0.384	2-72
2	72	70.8	4.85	0.271	2-72
2	72	72	5.09	0.124	2-72
2	72	73.2	5.15	-0.014	2-72
2	72	74.4	5.07	-0.108	2-72
2	72	75.6	4.9	-0.158	2-72
2	72	76.8	4.7	-0.184	2-72
2	72	78	4.46	-0.202	2-72
2	72	79.2	4.21	-0.213	2-72
2	72	80.4	3.95	-0.217	2-72
2	72	81.6	3.69	-0.226	2-72
2	72	82.8	3.42	-0.229	2-72
2	72	84	3.15	-0.224	2-72
2	72	85.2	2.87	-0.238	2-72
2	72	86.4	2.58	-0.244	2-72
2	72	87.6	2.29	-0.237	2-72
2	72	88.8	2.02	-0.216	2-72
2	72	90	1.78	-0.178	2-72
2	95	30	1.47	-0.01	2-95
2	95	31.2	1.46	-0.009	2-95
2	95	32.4	1.45	-0.01	2-95
2	95	33.6	1.44	-0.012	2-95
2	95	34.8	1.42	-0.012	2-95
2	95	36	1.41	-0.012	2-95
2	95	37.2	1.4	-0.004	2-95
2	95	38.4	1.39	-0.006	2-95
2	95	39.6	1.38	-0.009	2-95
2	95	40.8	1.38	-0.001	2-95
2	95	42	1.38	0.001	2-95
2	95	43.2	1.38	-0.002	2-95
2	95	44.4	1.38	0.003	2-95
2	95	45.6	1.38	0.004	2-95
2	95	46.8	1.39	0	2-95
2	95	48	1.39	0.008	2-95
2	95	49.2	1.4	0.014	2-95
2	95	50.4	1.42	0.014	2-95
2	95	51.6	1.45	0.027	2-95
2	95	52.8	1.48	0.035	2-95
2	95	54	1.52	0.036	2-95
2	95	55.2	1.57	0.046	2-95
2	95	56.4	1.64	0.058	2-95
2	95	57.6	1.71	0.072	2-95
2	95	58.8	1.81	0.085	2-95
2	95	60	1.92	0.104	2-95
2	95	61.2	2.06	0.132	2-95
2	95	62.4	2.24	0.174	2-95
2	95	63.6	2.48	0.227	2-95
2	95	64.8	2.79	0.288	2-95
2	95	66	3.17	0.351	2-95
2	95	67.2	3.63	0.409	2-95
2	95	68.4	4.14	0.434	2-95
2	95	69.6	4.65	0.39	2-95
2	95	70.8	5.04	0.257	2-95
2	95	72	5.26	0.111	2-95
2	95	73.2	5.32	-0.019	2-95
2	95	74.4	5.23	-0.11	2-95
2	95	75.6	5.07	-0.164	2-95
2	95	76.8	4.85	-0.192	2-95
2	95	78	4.61	-0.212	2-95
2	95	79.2	4.34	-0.222	2-95
2	95	80.4	4.08	-0.225	2-95
2	95	81.6	3.81	-0.225	2-95
2	95	82.8	3.53	-0.228	2-95
2	95	84	3.25	-0.242	2-95
2	95	85.2	2.96	-0.245	2-95
2	95	86.4	2.67	-0.246	2-95
2	95	87.6	2.37	-0.244	2-95
2	95	88.8	2.09	-0.22	2-95
2	95	90	1.85	-0.177	2-95
2	96	30	1.42	-0.017	2-96
2	96	31.2	1.41	-0.011	2-96
2	96	32.4	1.4	-0.009	2-96
2	96	33.6	1.38	-0.01	2-96
2	96	34.8	1.38	-0.009	2-96
2	96	36	1.37	-0.009	2-96
2	96	37.2	1.35	-0.007	2-96
2	96	38.4	1.35	-0.006	2-96
2	96	39.6	1.34	-0.005	2-96
2	96	40.8	1.34	-0.001	2-96
2	96	42	1.34	-0.003	2-96
2	96	43.2	1.33	-0.003	2-96
2	96	44.4	1.33	0.002	2-96
2	96	45.6	1.33	0.003	2-96
2	96	46.8	1.34	0.001	2-96
2	96	48	1.34	0.004	2-96
2	96	49.2	1.35	0.01	2-96
2	96	50.4	1.36	0.02	2-96
2	96	51.6	1.39	0.021	2-96
2	96	52.8	1.42	0.024	2-96
2	96	54	1.46	0.041	2-96
2	96	55.2	1.51	0.05	2-96
2	96	56.4	1.58	0.056	2-96
2	96	57.6	1.65	0.068	2-96
2	96	58.8	1.74	0.083	2-96
2	96	60	1.85	0.1	2-96
2	96	61.2	1.99	0.129	2-96
2	96	62.4	2.17	0.169	2-96
2	96	63.6	2.4	0.219	2-96
2	96	64.8	2.7	0.283	2-96
2	96	66	3.07	0.342	2-96
2	96	67.2	3.51	0.39	2-96
2	96	68.4	4	0.412	2-96
2	96	69.6	4.48	0.371	2-96
2	96	70.8	4.87	0.254	2-96
2	96	72	5.08	0.112	2-96
2	96	73.2	5.14	-0.014	2-96
2	96	74.4	5.06	-0.103	2-96
2	96	75.6	4.9	-0.158	2-96
2	96	76.8	4.69	-0.189	2-96
2	96	78	4.45	-0.205	2-96
2	96	79.2	4.2	-0.211	2-96
2	96	80.4	3.95	-0.211	2-96
2	96	81.6	3.69	-0.223	2-96
2	96	82.8	3.42	-0.227	2-96
2	96	84	3.15	-0.222	2-96
2	96	85.2	2.88	-0.232	2-96
2	96	86.4	2.6	-0.239	2-96
2	96	87.6	2.31	-0.233	2-96
2	96	88.8	2.04	-0.217	2-96
2	96	90	1.79	-0.193	2-96
2	119	30	1.4	0.004	2-119
2	119	31.2	1.39	-0.01	2-119
2	119	32.4	1.38	-0.013	2-119
2	119	33.6	1.37	-0.01	2-119
2	119	34.8	1.35	-0.013	2-119
2	119	36	1.34	-0.011	2-119
2	119	37.2	1.33	-0.009	2-119
2	119	38.4	1.32	-0.007	2-119
2	119	39.6	1.31	-0.005	2-119
2	119	40.8	1.3	-0.004	2-119
2	119	42	1.3	-0.003	2-119
2	119	43.2	1.3	-0.003	2-119
2	119	44.4	1.3	0.004	2-119
2	119	45.6	1.3	0.006	2-119
2	119	46.8	1.31	0.003	2-119
2	119	48	1.31	0.005	2-119
2	119	49.2	1.32	0.01	2-119
2	119	50.4	1.34	0.018	2-119
2	119	51.6	1.36	0.022	2-119
2	119	52.8	1.39	0.029	2-119
2	119	54	1.43	0.036	2-119
2	119	55.2	1.48	0.042	2-119
2	119	56.4	1.53	0.05	2-119
2	119	57.6	1.6	0.063	2-119
2	119	58.8	1.68	0.077	2-119
2	119	60	1.78	0.092	2-119
2	119	61.2	1.91	0.119	2-119
2	119	62.4	2.08	0.161	2-119
2	119	63.6	2.3	0.216	2-119
2	119	64.8	2.59	0.266	2-119
2	119	66	2.94	0.315	2-119
2	119	67.2	3.35	0.361	2-119
2	119	68.4	3.8	0.378	2-119
2	119	69.6	4.24	0.342	2-119
2	119	70.8	4.6	0.246	2-119
2	119	72	4.81	0.115	2-119
2	119	73.2	4.87	-0.012	2-119
2	119	74.4	4.8	-0.098	2-119
2	119	75.6	4.65	-0.146	2-119
2	119	76.8	4.46	-0.173	2-119
2	119	78	4.24	-0.188	2-119
2	119	79.2	4.01	-0.197	2-119
2	119	80.4	3.77	-0.205	2-119
2	119	81.6	3.52	-0.205	2-119
2	119	82.8	3.27	-0.208	2-119
2	119	84	3.02	-0.215	2-119
2	119	85.2	2.76	-0.225	2-119
2	119	86.4	2.49	-0.227	2-119
2	119	87.6	2.22	-0.217	2-119
2	119	88.8	1.97	-0.199	2-119
2	119	90	1.74	-0.173	2-119
2	120	30	1.38	0.003	2-120
2	120	31.2	1.37	-0.005	2-120
2	120	32.4	1.36	-0.01	2-120
2	120	33.6	1.35	-0.011	2-120
2	120	34.8	1.34	-0.01	2-120
2	120	36	1.33	-0.008	2-120
2	120	37.2	1.32	-0.005	2-120
2	120	38.4	1.31	-0.006	2-120
2	120	39.6	1.31	-0.004	2-120
2	120	40.8	1.31	0	2-120
2	120	42	1.31	-0.001	2-120
2	120	43.2	1.3	-0.003	2-120
2	120	44.4	1.3	-0.001	2-120
2	120	45.6	1.3	0.004	2-120
2	120	46.8	1.31	0.008	2-120
2	120	48	1.32	0.009	2-120
2	120	49.2	1.33	0.011	2-120
2	120	50.4	1.35	0.019	2-120
2	120	51.6	1.37	0.023	2-120
2	120	52.8	1.4	0.028	2-120
2	120	54	1.44	0.037	2-120
2	120	55.2	1.49	0.047	2-120
2	120	56.4	1.56	0.059	2-120
2	120	57.6	1.64	0.073	2-120
2	120	58.8	1.73	0.087	2-120
2	120	60	1.85	0.104	2-120
2	120	61.2	1.98	0.126	2-120
2	120	62.4	2.16	0.165	2-120
2	120	63.6	2.39	0.219	2-120
2	120	64.8	2.68	0.279	2-120
2	120	66	3.06	0.343	2-120
2	120	67.2	3.5	0.397	2-120
2	120	68.4	4	0.418	2-120
2	120	69.6	4.48	0.381	2-120
2	120	70.8	4.88	0.268	2-120
2	120	72	5.11	0.121	2-120
2	120	73.2	5.17	-0.013	2-120
2	120	74.4	5.1	-0.099	2-120
2	120	75.6	4.94	-0.156	2-120
2	120	76.8	4.73	-0.188	2-120
2	120	78	4.5	-0.209	2-120
2	120	79.2	4.24	-0.219	2-120
2	120	80.4	3.98	-0.216	2-120
2	120	81.6	3.72	-0.218	2-120
2	120	82.8	3.45	-0.224	2-120
2	120	84	3.18	-0.233	2-120
2	120	85.2	2.9	-0.239	2-120
2	120	86.4	2.61	-0.242	2-120
2	120	87.6	2.32	-0.236	2-120
2	120	88.8	2.05	-0.222	2-120
2	120	90	1.79	-0.205	2-120
2	143	30	1.37	-0.007	2-143
2	143	31.2	1.36	-0.009	2-143
2	143	32.4	1.35	-0.01	2-143
2	143	33.6	1.34	-0.011	2-143
2	143	34.8	1.32	-0.011	2-143
2	143	36	1.31	-0.01	2-143
2	143	37.2	1.3	-0.007	2-143
2	143	38.4	1.29	-0.007	2-143
2	143	39.6	1.29	-0.006	2-143
2	143	40.8	1.28	-0.003	2-143
2	143	42	1.28	-0.002	2-143
2	143	43.2	1.28	-0.001	2-143
2	143	44.4	1.27	-0.002	2-143
2	143	45.6	1.27	0.001	2-143
2	143	46.8	1.28	0.005	2-143
2	143	48	1.29	0.007	2-143
2	143	49.2	1.3	0.009	2-143
2	143	50.4	1.31	0.018	2-143
2	143	51.6	1.34	0.021	2-143
2	143	52.8	1.36	0.026	2-143
2	143	54	1.4	0.037	2-143
2	143	55.2	1.45	0.044	2-143
2	143	56.4	1.51	0.054	2-143
2	143	57.6	1.58	0.067	2-143
2	143	58.8	1.67	0.079	2-143
2	143	60	1.77	0.099	2-143
2	143	61.2	1.91	0.125	2-143
2	143	62.4	2.08	0.16	2-143
2	143	63.6	2.3	0.21	2-143
2	143	64.8	2.59	0.268	2-143
2	143	66	2.94	0.32	2-143
2	143	67.2	3.35	0.371	2-143
2	143	68.4	3.82	0.393	2-143
2	143	69.6	4.27	0.354	2-143
2	143	70.8	4.64	0.24	2-143
2	143	72	4.84	0.102	2-143
2	143	73.2	4.89	-0.022	2-143
2	143	74.4	4.81	-0.108	2-143
2	143	75.6	4.65	-0.15	2-143
2	143	76.8	4.46	-0.168	2-143
2	143	78	4.23	-0.197	2-143
2	143	79.2	3.99	-0.209	2-143
2	143	80.4	3.74	-0.209	2-143
2	143	81.6	3.49	-0.209	2-143
2	143	82.8	3.24	-0.209	2-143
2	143	84	2.99	-0.215	2-143
2	143	85.2	2.72	-0.22	2-143
2	143	86.4	2.46	-0.224	2-143
2	143	87.6	2.18	-0.225	2-143
2	143	88.8	1.93	-0.201	2-143
2	143	90	1.71	-0.157	2-143
2	144	30	1.35	0.001	2-144
2	144	31.2	1.34	-0.007	2-144
2	144	32.4	1.33	-0.01	2-144
2	144	33.6	1.32	-0.008	2-144
2	144	34.8	1.31	-0.009	2-144
2	144	36	1.3	-0.01	2-144
2	144	37.2	1.29	-0.006	2-144
2	144	38.4	1.29	-0.005	2-144
2	144	39.6	1.28	-0.007	2-144
2	144	40.8	1.27	-0.001	2-144
2	144	42	1.27	-0.001	2-144
2	144	43.2	1.27	-0.006	2-144
2	144	44.4	1.26	0.001	2-144
2	144	45.6	1.27	0.004	2-144
2	144	46.8	1.27	0.004	2-144
2	144	48	1.28	0.008	2-144
2	144	49.2	1.29	0.011	2-144
2	144	50.4	1.3	0.014	2-144
2	144	51.6	1.32	0.021	2-144
2	144	52.8	1.35	0.028	2-144
2	144	54	1.39	0.031	2-144
2	144	55.2	1.43	0.043	2-144
2	144	56.4	1.49	0.057	2-144
2	144	57.6	1.57	0.071	2-144
2	144	58.8	1.66	0.083	2-144
2	144	60	1.77	0.099	2-144
2	144	61.2	1.91	0.125	2-144
2	144	62.4	2.08	0.163	2-144
2	144	63.6	2.3	0.214	2-144
2	144	64.8	2.59	0.27	2-144
2	144	66	2.95	0.326	2-144
2	144	67.2	3.37	0.383	2-144
2	144	68.4	3.86	0.41	2-144
2	144	69.6	4.33	0.365	2-144
2	144	70.8	4.7	0.237	2-144
2	144	72	4.9	0.104	2-144
2	144	73.2	4.95	-0.013	2-144
2	144	74.4	4.88	-0.107	2-144
2	144	75.6	4.72	-0.159	2-144
2	144	76.8	4.51	-0.182	2-144
2	144	78	4.28	-0.197	2-144
2	144	79.2	4.04	-0.202	2-144
2	144	80.4	3.79	-0.206	2-144
2	144	81.6	3.54	-0.208	2-144
2	144	82.8	3.29	-0.211	2-144
2	144	84	3.03	-0.225	2-144
2	144	85.2	2.76	-0.226	2-144
2	144	86.4	2.49	-0.223	2-144
2	144	87.6	2.22	-0.223	2-144
2	144	88.8	1.96	-0.21	2-144
2	144	90	1.72	-0.188	2-144
2	167	30	1.34	0.003	2-167
2	167	31.2	1.34	-0.008	2-167
2	167	32.4	1.33	-0.012	2-167
2	167	33.6	1.31	-0.011	2-167
2	167	34.8	1.3	-0.009	2-167
2	167	36	1.29	-0.008	2-167
2	167	37.2	1.28	-0.011	2-167
2	167	38.4	1.27	-0.008	2-167
2	167	39.6	1.26	-0.003	2-167
2	167	40.8	1.26	-0.003	2-167
2	167	42	1.26	-0.004	2-167
2	167	43.2	1.25	-0.004	2-167
2	167	44.4	1.25	0.003	2-167
2	167	45.6	1.25	0.003	2-167
2	167	46.8	1.25	-0.001	2-167
2	167	48	1.26	0.005	2-167
2	167	49.2	1.27	0.009	2-167
2	167	50.4	1.28	0.018	2-167
2	167	51.6	1.31	0.02	2-167
2	167	52.8	1.33	0.026	2-167
2	167	54	1.37	0.035	2-167
2	167	55.2	1.41	0.04	2-167
2	167	56.4	1.47	0.049	2-167
2	167	57.6	1.54	0.066	2-167
2	167	58.8	1.62	0.079	2-167
2	167	60	1.73	0.096	2-167
2	167	61.2	1.86	0.123	2-167
2	167	62.4	2.03	0.159	2-167
2	167	63.6	2.25	0.207	2-167
2	167	64.8	2.53	0.265	2-167
2	167	66	2.88	0.318	2-167
2	167	67.2	3.29	0.367	2-167
2	167	68.4	3.75	0.385	2-167
2	167	69.6	4.19	0.342	2-167
2	167	70.8	4.55	0.245	2-167
2	167	72	4.77	0.112	2-167
2	167	73.2	4.82	-0.015	2-167
2	167	74.4	4.75	-0.094	2-167
2	167	75.6	4.61	-0.142	2-167
2	167	76.8	4.42	-0.175	2-167
2	167	78	4.2	-0.19	2-167
2	167	79.2	3.97	-0.196	2-167
2	167	80.4	3.73	-0.202	2-167
2	167	81.6	3.48	-0.209	2-167
2	167	82.8	3.23	-0.211	2-167
2	167	84	2.97	-0.215	2-167
2	167	85.2	2.71	-0.222	2-167
2	167	86.4	2.44	-0.223	2-167
2	167	87.6	2.17	-0.219	2-167
2	167	88.8	1.92	-0.203	2-167
2	167	90	1.69	-0.176	2-167
2	168	30	1.33	0	2-168
2	168	31.2	1.33	-0.007	2-168
2	168	32.4	1.32	-0.011	2-168
2	168	33.6	1.31	-0.012	2-168
2	168	34.8	1.29	-0.013	2-168
2	168	36	1.28	-0.012	2-168
2	168	37.2	1.27	-0.005	2-168
2	168	38.4	1.26	-0.005	2-168
2	168	39.6	1.26	-0.004	2-168
2	168	40.8	1.25	-0.003	2-168
2	168	42	1.25	-0.002	2-168
2	168	43.2	1.25	0.003	2-168
2	168	44.4	1.26	0.001	2-168
2	168	45.6	1.25	-0.002	2-168
2	168	46.8	1.25	-0.001	2-168
2	168	48	1.25	0.006	2-168
2	168	49.2	1.27	0.011	2-168
2	168	50.4	1.28	0.011	2-168
2	168	51.6	1.29	0.018	2-168
2	168	52.8	1.32	0.028	2-168
2	168	54	1.36	0.032	2-168
2	168	55.2	1.4	0.039	2-168
2	168	56.4	1.45	0.05	2-168
2	168	57.6	1.52	0.06	2-168
2	168	58.8	1.6	0.073	2-168
2	168	60	1.7	0.091	2-168
2	168	61.2	1.82	0.112	2-168
2	168	62.4	1.97	0.145	2-168
2	168	63.6	2.17	0.197	2-168
2	168	64.8	2.44	0.251	2-168
2	168	66	2.77	0.301	2-168
2	168	67.2	3.16	0.35	2-168
2	168	68.4	3.6	0.367	2-168
