file_number	wellnumber	col_number	row_number	blank	smiles	pubchem_cid	error_code	tm_inf_	apo_tm_inf__median	apo_tm_inf__mad
6	109	13	5	FALSE	COc1cccc(c1)C5=CN3C(=NC(c2ccccc2)=C3c4ccccc4)N5c6cccc(Cl)c6	3535074	0	67.80066358	68.16918549	0.097207372
10	109	13	5	FALSE	COc1cccc(c1)C5=CN3C(=NC(c2ccccc2)=C3c4ccccc4)N5c6cccc(Cl)c6	3535074	0	68.09330291	68.2113126	0.093646869
4	227	11	10	FALSE	Cc1ccccc1C(=O)NC2=NC(=NS2)c3ccccc3	2241549	0	68.56629415	68.23675053	0.084874697
8	227	11	10	FALSE	Cc1ccccc1C(=O)NC2=NC(=NS2)c3ccccc3	2241549	0	68.69877701	68.16496682	0.092534993
12	227	11	10	FALSE	Cc1ccccc1C(=O)NC2=NC(=NS2)c3ccccc3	2241549	0	68.62378619	68.17382353	0.077146382
4	10	10	1	FALSE	Cc1ccc(cc1)S(=O)(=O)CCC3=NC(=C(NCc2ccccc2)O3)S(=O)(=O)c4ccc(C)cc4	23605515	1	67.80940514	68.23675053	0.084874697
8	10	10	1	FALSE	Cc1ccc(cc1)S(=O)(=O)CCC3=NC(=C(NCc2ccccc2)O3)S(=O)(=O)c4ccc(C)cc4	23605515	0	68.00663193	68.16496682	0.092534993
12	10	10	1	FALSE	Cc1ccc(cc1)S(=O)(=O)CCC3=NC(=C(NCc2ccccc2)O3)S(=O)(=O)c4ccc(C)cc4	23605515	0	67.75722866	68.17382353	0.077146382
4	52	4	3	FALSE	O=S5(=O)N=C3N=CN(CC1=NC(=NO1)C2=CC=CO2)N3c4ccccc45	56804368	0	67.72830636	68.23675053	0.084874697
8	52	4	3	FALSE	O=S5(=O)N=C3N=CN(CC1=NC(=NO1)C2=CC=CO2)N3c4ccccc45	56804368	0	67.83781996	68.16496682	0.092534993
12	52	4	3	FALSE	O=S5(=O)N=C3N=CN(CC1=NC(=NO1)C2=CC=CO2)N3c4ccccc45	56804368	0	67.82799619	68.17382353	0.077146382
2	347	11	15	FALSE	Oc1ccc(cc1)NC(=O)CCCC(=O)c2ccccc2	6624492	0	69.41463004	68.20813253	0.069540518
6	347	11	15	FALSE	Oc1ccc(cc1)NC(=O)CCCC(=O)c2ccccc2	6624492	0	69.64464097	68.16918549	0.097207372
10	347	11	15	FALSE	Oc1ccc(cc1)NC(=O)CCCC(=O)c2ccccc2	6624492	0	69.41869713	68.2113126	0.093646869
5	245	5	11	FALSE	O=C4CSC(c1ccc(Cl)cc1)C3C(=NN(c2ccccc2)C=3N4)c5ccccc5	NA	1	67.40091696	68.2772857	0.055985758
9	245	5	11	FALSE	O=C4CSC(c1ccc(Cl)cc1)C3C(=NN(c2ccccc2)C=3N4)c5ccccc5	NA	0	67.17247331	68.2799394	0.146243329
13	245	5	11	FALSE	O=C4CSC(c1ccc(Cl)cc1)C3C(=NN(c2ccccc2)C=3N4)c5ccccc5	NA	1	71.04455764	68.28545317	0.071644612
4	80	8	4	FALSE	Cc4ccc(CN3C(C(O)=O)=C(CNCCC1CCCCC=1)c2ccccc23)cc4	53207083	0	65.71894922	68.23675053	0.084874697
8	80	8	4	FALSE	Cc4ccc(CN3C(C(O)=O)=C(CNCCC1CCCCC=1)c2ccccc23)cc4	53207083	0	66.71380249	68.16496682	0.092534993
12	80	8	4	FALSE	Cc4ccc(CN3C(C(O)=O)=C(CNCCC1CCCCC=1)c2ccccc23)cc4	53207083	0	66.60640826	68.17382353	0.077146382
4	233	17	10	FALSE	O=C(Nc1cc(cc(c1)C(F)(F)F)C(F)(F)F)c2c(F)cccc2Cl	2797476	0	69.1720226	68.23675053	0.084874697
8	233	17	10	FALSE	O=C(Nc1cc(cc(c1)C(F)(F)F)C(F)(F)F)c2c(F)cccc2Cl	2797476	0	69.27581684	68.16496682	0.092534993
12	233	17	10	FALSE	O=C(Nc1cc(cc(c1)C(F)(F)F)C(F)(F)F)c2c(F)cccc2Cl	2797476	0	69.18567798	68.17382353	0.077146382
4	68	20	3	FALSE	CN4N=C(C(=O)NCCC1=CC=CO1)C3CCC2SC=CC=2C=34	20948592	0	67.66177067	68.23675053	0.084874697
8	68	20	3	FALSE	CN4N=C(C(=O)NCCC1=CC=CO1)C3CCC2SC=CC=2C=34	20948592	0	67.58425713	68.16496682	0.092534993
12	68	20	3	FALSE	CN4N=C(C(=O)NCCC1=CC=CO1)C3CCC2SC=CC=2C=34	20948592	0	67.64632572	68.17382353	0.077146382
4	267	3	12	FALSE	N#CC1(CCC5(CC1)NC(N)=NC4=Nc3cc2OCCCOc2cc3N45)c6ccccc6	16271134	0	67.69634908	68.23675053	0.084874697
8	267	3	12	FALSE	N#CC1(CCC5(CC1)NC(N)=NC4=Nc3cc2OCCCOc2cc3N45)c6ccccc6	16271134	0	67.76586442	68.16496682	0.092534993
12	267	3	12	FALSE	N#CC1(CCC5(CC1)NC(N)=NC4=Nc3cc2OCCCOc2cc3N45)c6ccccc6	16271134	0	67.63549166	68.17382353	0.077146382
4	252	12	11	FALSE	COc3cc2CCN1C(=O)N=C(C=C1c2cc3OC)N(C(C)=O)c4ccc6CCc5cccc4c56	2041559	0	67.43860683	68.23675053	0.084874697
8	252	12	11	FALSE	COc3cc2CCN1C(=O)N=C(C=C1c2cc3OC)N(C(C)=O)c4ccc6CCc5cccc4c56	2041559	0	67.46374786	68.16496682	0.092534993
12	252	12	11	FALSE	COc3cc2CCN1C(=O)N=C(C=C1c2cc3OC)N(C(C)=O)c4ccc6CCc5cccc4c56	2041559	0	67.43285327	68.17382353	0.077146382
3	379	19	16	FALSE	Cc1ccc(cc1)C3N=NN4c2cc(ccc2C(=O)NC=34)C(=O)NCC5=CC=CO5	NA	0	67.09143769	68.18583865	0.051594247
7	379	19	16	FALSE	Cc1ccc(cc1)C3N=NN4c2cc(ccc2C(=O)NC=34)C(=O)NCC5=CC=CO5	NA	0	67.23619036	68.1895422	0.0319947
11	379	19	16	FALSE	Cc1ccc(cc1)C3N=NN4c2cc(ccc2C(=O)NC=34)C(=O)NCC5=CC=CO5	NA	0	66.86409373	68.29213889	0.091890082
3	157	13	7	FALSE	COc1ccc(cc1)C2NC(=NN=2)SCC(=O)Nc3ccc(Cl)cc3F	2575962	0	69.29211646	68.18583865	0.051594247
7	157	13	7	FALSE	COc1ccc(cc1)C2NC(=NN=2)SCC(=O)Nc3ccc(Cl)cc3F	2575962	0	69.22523307	68.1895422	0.0319947
11	157	13	7	FALSE	COc1ccc(cc1)C2NC(=NN=2)SCC(=O)Nc3ccc(Cl)cc3F	2575962	0	69.17641225	68.29213889	0.091890082
4	111	15	5	FALSE	CC(=O)c1ccc(cc1)NC(=O)CSC3=NN=C(COc2ccc(C)cc2)N3Cc4ccccc4	996695	0	67.25115247	68.23675053	0.084874697
8	111	15	5	FALSE	CC(=O)c1ccc(cc1)NC(=O)CSC3=NN=C(COc2ccc(C)cc2)N3Cc4ccccc4	996695	0	66.9687481	68.16496682	0.092534993
12	111	15	5	FALSE	CC(=O)c1ccc(cc1)NC(=O)CSC3=NN=C(COc2ccc(C)cc2)N3Cc4ccccc4	996695	0	66.99166436	68.17382353	0.077146382
3	348	12	15	FALSE	CC(NC(=O)CCC1NC(=O)C2=C(N=1)SC3CCCCCC2=3)c4ccccc4	20930415	0	67.09549817	68.18583865	0.051594247
7	348	12	15	FALSE	CC(NC(=O)CCC1NC(=O)C2=C(N=1)SC3CCCCCC2=3)c4ccccc4	20930415	0	67.07341602	68.1895422	0.0319947
11	348	12	15	FALSE	CC(NC(=O)CCC1NC(=O)C2=C(N=1)SC3CCCCCC2=3)c4ccccc4	20930415	0	67.04423021	68.29213889	0.091890082
4	1	1	1	FALSE	COc1c(cc(cc1OC)C(=O)C4=C(C)C(c2ccc(OC)c(c2)OC)=C5c3cc(OC)c(cc3C=CN45)OC)OC	1793337	0	66.83145658	68.23675053	0.084874697
8	1	1	1	FALSE	COc1c(cc(cc1OC)C(=O)C4=C(C)C(c2ccc(OC)c(c2)OC)=C5c3cc(OC)c(cc3C=CN45)OC)OC	1793337	0	67.28456795	68.16496682	0.092534993
12	1	1	1	FALSE	COc1c(cc(cc1OC)C(=O)C4=C(C)C(c2ccc(OC)c(c2)OC)=C5c3cc(OC)c(cc3C=CN45)OC)OC	1793337	0	67.37785181	68.17382353	0.077146382
4	282	18	12	FALSE	COc1ccc(cc1OC)C6C3Nc2ccccc2C=3C[C@@H]5C(=O)N(CC4=CC=CO4)CC(=O)N56	NA	0	67.48098016	68.23675053	0.084874697
8	282	18	12	FALSE	COc1ccc(cc1OC)C6C3Nc2ccccc2C=3C[C@@H]5C(=O)N(CC4=CC=CO4)CC(=O)N56	NA	0	67.45655345	68.16496682	0.092534993
12	282	18	12	FALSE	COc1ccc(cc1OC)C6C3Nc2ccccc2C=3C[C@@H]5C(=O)N(CC4=CC=CO4)CC(=O)N56	NA	0	67.46750947	68.17382353	0.077146382
3	258	18	11	FALSE	OC(=O)C4CC(=O)N(CC1=CC=C(O1)C3=Nc2ccccc2S3)C4	45834741	0	67.95264	68.18583865	0.051594247
7	258	18	11	FALSE	OC(=O)C4CC(=O)N(CC1=CC=C(O1)C3=Nc2ccccc2S3)C4	45834741	0	67.87903329	68.1895422	0.0319947
11	258	18	11	FALSE	OC(=O)C4CC(=O)N(CC1=CC=C(O1)C3=Nc2ccccc2S3)C4	45834741	1	67.94889489	68.29213889	0.091890082
4	150	6	7	FALSE	COc3ccc(CNC(=O)N1CCN(CC1)c2ccc(F)cc2)cc3Cl	4681327	0	67.97806166	68.23675053	0.084874697
8	150	6	7	FALSE	COc3ccc(CNC(=O)N1CCN(CC1)c2ccc(F)cc2)cc3Cl	4681327	0	68.42975718	68.16496682	0.092534993
12	150	6	7	FALSE	COc3ccc(CNC(=O)N1CCN(CC1)c2ccc(F)cc2)cc3Cl	4681327	0	68.33769405	68.17382353	0.077146382
3	316	4	14	FALSE	Cc4cccc(NC(=O)CN2C(=O)CC(=Nc1ccccc12)c3ccccc3)c4C	3231111	0	66.82733904	68.18583865	0.051594247
7	316	4	14	FALSE	Cc4cccc(NC(=O)CN2C(=O)CC(=Nc1ccccc12)c3ccccc3)c4C	3231111	0	66.80855007	68.1895422	0.0319947
11	316	4	14	FALSE	Cc4cccc(NC(=O)CN2C(=O)CC(=Nc1ccccc12)c3ccccc3)c4C	3231111	0	66.79357308	68.29213889	0.091890082
3	333	21	14	FALSE	COc1ccc(C)cc1NC2=CC(C)=NC3=NC(=NN23)C4=CC=CO4	20961709	0	67.7839935	68.18583865	0.051594247
7	333	21	14	FALSE	COc1ccc(C)cc1NC2=CC(C)=NC3=NC(=NN23)C4=CC=CO4	20961709	0	67.80519991	68.1895422	0.0319947
11	333	21	14	FALSE	COc1ccc(C)cc1NC2=CC(C)=NC3=NC(=NN23)C4=CC=CO4	20961709	0	67.97952898	68.29213889	0.091890082
4	289	1	13	FALSE	COc1ccc(cc1Cl)NC(=O)CSC2=NC=CN(C2=O)c3ccc(F)c(F)c3	18579559	0	68.37533412	68.23675053	0.084874697
8	289	1	13	FALSE	COc1ccc(cc1Cl)NC(=O)CSC2=NC=CN(C2=O)c3ccc(F)c(F)c3	18579559	0	68.40857654	68.16496682	0.092534993
12	289	1	13	FALSE	COc1ccc(cc1Cl)NC(=O)CSC2=NC=CN(C2=O)c3ccc(F)c(F)c3	18579559	0	68.4077576	68.17382353	0.077146382
2	351	15	15	FALSE	COc1ccc(OC)c(c1)NC(=O)CN3C=C(c2ccccc23)S(=O)(=O)Cc4ccccc4	20911069	0	68.5850791	68.20813253	0.069540518
6	351	15	15	FALSE	COc1ccc(OC)c(c1)NC(=O)CN3C=C(c2ccccc23)S(=O)(=O)Cc4ccccc4	20911069	0	68.62820005	68.16918549	0.097207372
10	351	15	15	FALSE	COc1ccc(OC)c(c1)NC(=O)CN3C=C(c2ccccc23)S(=O)(=O)Cc4ccccc4	20911069	0	68.43789162	68.2113126	0.093646869
3	317	5	14	FALSE	CC(C)N2N=C(O)C1C(SCC(=O)NC=12)c3ccc(cc3)OCc4ccccc4	2937705	0	67.57090735	68.18583865	0.051594247
7	317	5	14	FALSE	CC(C)N2N=C(O)C1C(SCC(=O)NC=12)c3ccc(cc3)OCc4ccccc4	2937705	0	67.23187115	68.1895422	0.0319947
11	317	5	14	FALSE	CC(C)N2N=C(O)C1C(SCC(=O)NC=12)c3ccc(cc3)OCc4ccccc4	2937705	0	67.5988026	68.29213889	0.091890082
3	29	5	2	FALSE	Cc1cc(ccc1Br)NC(=O)C2C=C(NN=2)c3ccccn3	22576797	0	62.28633417	68.18583865	0.051594247
7	29	5	2	FALSE	Cc1cc(ccc1Br)NC(=O)C2C=C(NN=2)c3ccccn3	22576797	0	62.56461939	68.1895422	0.0319947
11	29	5	2	FALSE	Cc1cc(ccc1Br)NC(=O)C2C=C(NN=2)c3ccccn3	22576797	0	62.91959957	68.29213889	0.091890082
4	164	20	7	FALSE	COc3ccc(CN1N=NC(=N1)c2cccc(Cl)c2)cc3F	7490660	0	68.51816	68.23675053	0.084874697
8	164	20	7	FALSE	COc3ccc(CN1N=NC(=N1)c2cccc(Cl)c2)cc3F	7490660	0	68.43714963	68.16496682	0.092534993
12	164	20	7	FALSE	COc3ccc(CN1N=NC(=N1)c2cccc(Cl)c2)cc3F	7490660	0	68.50008807	68.17382353	0.077146382
4	45	21	2	FALSE	COc1ccc(cc1)C2=NNC3CC(CC(=O)C2=3)c4ccccc4	16653178	0	68.09946447	68.23675053	0.084874697
8	45	21	2	FALSE	COc1ccc(cc1)C2=NNC3CC(CC(=O)C2=3)c4ccccc4	16653178	0	67.05838069	68.16496682	0.092534993
12	45	21	2	FALSE	COc1ccc(cc1)C2=NNC3CC(CC(=O)C2=3)c4ccccc4	16653178	0	68.18343085	68.17382353	0.077146382
4	64	16	3	FALSE	O=C(Nc1ccc(cc1)C2=NOC(=N2)c3cccc(Cl)c3)c4cccc(Br)c4	2247836	0	69.29932227	68.23675053	0.084874697
8	64	16	3	FALSE	O=C(Nc1ccc(cc1)C2=NOC(=N2)c3cccc(Cl)c3)c4cccc(Br)c4	2247836	0	68.8645317	68.16496682	0.092534993
12	64	16	3	FALSE	O=C(Nc1ccc(cc1)C2=NOC(=N2)c3cccc(Cl)c3)c4cccc(Br)c4	2247836	0	69.08032082	68.17382353	0.077146382
3	83	11	4	FALSE	COC(=O)c1ccc(cc1)NC(=O)CC(NC(=O)C(F)(F)F)C2=CC=CS2	3482934	0	68.30134991	68.18583865	0.051594247
7	83	11	4	FALSE	COC(=O)c1ccc(cc1)NC(=O)CC(NC(=O)C(F)(F)F)C2=CC=CS2	3482934	0	68.3615548	68.1895422	0.0319947
11	83	11	4	FALSE	COC(=O)c1ccc(cc1)NC(=O)CC(NC(=O)C(F)(F)F)C2=CC=CS2	3482934	0	68.48767037	68.29213889	0.091890082
5	251	11	11	FALSE	O=C(CCC2NS(=O)(=O)c1ccc(cc1N=2)C(F)(F)F)NCCc3ccccc3	NA	0	67.93965447	68.2772857	0.055985758
9	251	11	11	FALSE	O=C(CCC2NS(=O)(=O)c1ccc(cc1N=2)C(F)(F)F)NCCc3ccccc3	NA	0	68.18852247	68.2799394	0.146243329
13	251	11	11	FALSE	O=C(CCC2NS(=O)(=O)c1ccc(cc1N=2)C(F)(F)F)NCCc3ccccc3	NA	0	67.89013313	68.28545317	0.071644612
4	250	10	11	FALSE	[O-][N+](=O)c1ccc(cc1)C(=O)/C=C/C2=CNc3ccccc23	5342440	0	68.72791411	68.23675053	0.084874697
8	250	10	11	FALSE	[O-][N+](=O)c1ccc(cc1)C(=O)/C=C/C2=CNc3ccccc23	5342440	0	68.92699066	68.16496682	0.092534993
12	250	10	11	FALSE	[O-][N+](=O)c1ccc(cc1)C(=O)/C=C/C2=CNc3ccccc23	5342440	0	68.83401704	68.17382353	0.077146382
3	11	11	1	FALSE	O=C3C1C=C(SC=1N(Cc2ccc(F)cc2)C(=O)N3c4ccccc4)c5ccccc5	2816842	0	68.18614649	68.18583865	0.051594247
7	11	11	1	FALSE	O=C3C1C=C(SC=1N(Cc2ccc(F)cc2)C(=O)N3c4ccccc4)c5ccccc5	2816842	0	67.22699674	68.1895422	0.0319947
11	11	11	1	FALSE	O=C3C1C=C(SC=1N(Cc2ccc(F)cc2)C(=O)N3c4ccccc4)c5ccccc5	2816842	1	70.39663938	68.29213889	0.091890082
2	45	21	2	FALSE	CC(C)(C)C1CCC(CC1)C(=O)OCC(=O)Nc2ccc(cc2C#N)[N+]([O-])=O	3953910	0	68.83811692	68.20813253	0.069540518
6	45	21	2	FALSE	CC(C)(C)C1CCC(CC1)C(=O)OCC(=O)Nc2ccc(cc2C#N)[N+]([O-])=O	3953910	0	69.16637003	68.16918549	0.097207372
10	45	21	2	FALSE	CC(C)(C)C1CCC(CC1)C(=O)OCC(=O)Nc2ccc(cc2C#N)[N+]([O-])=O	3953910	0	69.05022339	68.2113126	0.093646869
5	1	1	1	FALSE	Cc1cccc2c1NC(=O)[C@]26N3CCC[C@H]3[C@@H](C(=O)c5ccc4OCOc4c5)[C@]68C(=O)Nc7ccccc78	40825859	0	67.68465193	68.2772857	0.055985758
9	1	1	1	FALSE	Cc1cccc2c1NC(=O)[C@]26N3CCC[C@H]3[C@@H](C(=O)c5ccc4OCOc4c5)[C@]68C(=O)Nc7ccccc78	40825859	0	67.67769002	68.2799394	0.146243329
13	1	1	1	FALSE	Cc1cccc2c1NC(=O)[C@]26N3CCC[C@H]3[C@@H](C(=O)c5ccc4OCOc4c5)[C@]68C(=O)Nc7ccccc78	40825859	0	67.72503771	68.28545317	0.071644612
4	204	12	9	FALSE	CC2NC1=C(C=NN1C(=O)C=2Cc3ccccc3)c4ccc(Cl)cc4	NA	0	68.31020821	68.23675053	0.084874697
8	204	12	9	FALSE	CC2NC1=C(C=NN1C(=O)C=2Cc3ccccc3)c4ccc(Cl)cc4	NA	0	68.31423231	68.16496682	0.092534993
12	204	12	9	FALSE	CC2NC1=C(C=NN1C(=O)C=2Cc3ccccc3)c4ccc(Cl)cc4	NA	0	68.3643751	68.17382353	0.077146382
5	353	17	15	FALSE	O=C(NCc1ccc(F)cc1)c2cccc(c2)S(=O)(=O)Nc3ccc(F)cc3	2688063	0	68.68316548	68.2772857	0.055985758
9	353	17	15	FALSE	O=C(NCc1ccc(F)cc1)c2cccc(c2)S(=O)(=O)Nc3ccc(F)cc3	2688063	0	68.69825418	68.2799394	0.146243329
13	353	17	15	FALSE	O=C(NCc1ccc(F)cc1)c2cccc(c2)S(=O)(=O)Nc3ccc(F)cc3	2688063	0	68.74979255	68.28545317	0.071644612
4	178	10	8	FALSE	Cc1nc(cc(n1)N2CCCCC2)Nc3ccc(cc3)NC(=O)C4=CC=CO4	46267979	0	68.63118438	68.23675053	0.084874697
8	178	10	8	FALSE	Cc1nc(cc(n1)N2CCCCC2)Nc3ccc(cc3)NC(=O)C4=CC=CO4	46267979	0	68.64664149	68.16496682	0.092534993
12	178	10	8	FALSE	Cc1nc(cc(n1)N2CCCCC2)Nc3ccc(cc3)NC(=O)C4=CC=CO4	46267979	0	68.65757193	68.17382353	0.077146382
2	6	6	1	FALSE	O=C3c1ccccc1N=C(CSc2cccc(Cl)c2Cl)N3c4ccccc4	3751116	0	66.34984888	68.20813253	0.069540518
6	6	6	1	FALSE	O=C3c1ccccc1N=C(CSc2cccc(Cl)c2Cl)N3c4ccccc4	3751116	0	67.30720781	68.16918549	0.097207372
10	6	6	1	FALSE	O=C3c1ccccc1N=C(CSc2cccc(Cl)c2Cl)N3c4ccccc4	3751116	0	67.54008743	68.2113126	0.093646869
3	17	17	1	FALSE	Cc1cncc(c1)C(=O)N2CCC3(CC2)CO[C@H]4[C@H](C3)C(C)(C)Oc5ccc(Cl)cc45	110142692	0	67.79272308	68.18583865	0.051594247
7	17	17	1	FALSE	Cc1cncc(c1)C(=O)N2CCC3(CC2)CO[C@H]4[C@H](C3)C(C)(C)Oc5ccc(Cl)cc45	110142692	0	67.77610347	68.1895422	0.0319947
11	17	17	1	FALSE	Cc1cncc(c1)C(=O)N2CCC3(CC2)CO[C@H]4[C@H](C3)C(C)(C)Oc5ccc(Cl)cc45	110142692	0	67.82324502	68.29213889	0.091890082
5	298	10	13	FALSE	CC(=O)c1ccc(cc1)N2CCN(CC2)C(=O)C4=NOC5C3C=CSC=3CCC4=5	20943586	0	67.98085297	68.2772857	0.055985758
9	298	10	13	FALSE	CC(=O)c1ccc(cc1)N2CCN(CC2)C(=O)C4=NOC5C3C=CSC=3CCC4=5	20943586	0	67.64853419	68.2799394	0.146243329
13	298	10	13	FALSE	CC(=O)c1ccc(cc1)N2CCN(CC2)C(=O)C4=NOC5C3C=CSC=3CCC4=5	20943586	0	67.92921204	68.28545317	0.071644612
5	357	21	15	FALSE	COc1ccc(cc1)S(=O)(=O)C4N=NN5c2ccccc2C(Nc3ccccc3)=NC=45	16757602	0	69.91196245	68.2772857	0.055985758
9	357	21	15	FALSE	COc1ccc(cc1)S(=O)(=O)C4N=NN5c2ccccc2C(Nc3ccccc3)=NC=45	16757602	0	68.46025257	68.2799394	0.146243329
13	357	21	15	FALSE	COc1ccc(cc1)S(=O)(=O)C4N=NN5c2ccccc2C(Nc3ccccc3)=NC=45	16757602	0	69.4093847	68.28545317	0.071644612
2	4	4	1	FALSE	Cc2ccc1NC(=O)[C@@]6(c1c2)[C@@H]4C(=O)N(c3cccc(c3)C(F)(F)F)C(=O)[C@@H]4C5CCCN56	NA	0	68.01429886	68.20813253	0.069540518
6	4	4	1	FALSE	Cc2ccc1NC(=O)[C@@]6(c1c2)[C@@H]4C(=O)N(c3cccc(c3)C(F)(F)F)C(=O)[C@@H]4C5CCCN56	NA	0	68.3538422	68.16918549	0.097207372
10	4	4	1	FALSE	Cc2ccc1NC(=O)[C@@]6(c1c2)[C@@H]4C(=O)N(c3cccc(c3)C(F)(F)F)C(=O)[C@@H]4C5CCCN56	NA	0	68.35479541	68.2113126	0.093646869
4	70	22	3	FALSE	COc1cccc(c1)c2ccc(nn2)SCC(=O)Nc3ccc(cc3)NC(C)=O	7206228	0	68.72274083	68.23675053	0.084874697
8	70	22	3	FALSE	COc1cccc(c1)c2ccc(nn2)SCC(=O)Nc3ccc(cc3)NC(C)=O	7206228	0	68.61165862	68.16496682	0.092534993
12	70	22	3	FALSE	COc1cccc(c1)c2ccc(nn2)SCC(=O)Nc3ccc(cc3)NC(C)=O	7206228	0	68.63331861	68.17382353	0.077146382
5	22	22	1	FALSE	CN3C(=O)c1cc(ccc1Oc2cccnc23)S(=O)(=O)Nc4cccc(F)c4	53173583	0	68.64388532	68.2772857	0.055985758
9	22	22	1	FALSE	CN3C(=O)c1cc(ccc1Oc2cccnc23)S(=O)(=O)Nc4cccc(F)c4	53173583	0	68.59028017	68.2799394	0.146243329
13	22	22	1	FALSE	CN3C(=O)c1cc(ccc1Oc2cccnc23)S(=O)(=O)Nc4cccc(F)c4	53173583	0	68.76938716	68.28545317	0.071644612
5	121	1	6	FALSE	CC(C)N3C=NC2C(C(=O)Nc1cccc(C)c1C)=C(C)SC=2C3=O	53197410	0	67.73402323	68.2772857	0.055985758
9	121	1	6	FALSE	CC(C)N3C=NC2C(C(=O)Nc1cccc(C)c1C)=C(C)SC=2C3=O	53197410	0	67.71450553	68.2799394	0.146243329
13	121	1	6	FALSE	CC(C)N3C=NC2C(C(=O)Nc1cccc(C)c1C)=C(C)SC=2C3=O	53197410	0	67.69541981	68.28545317	0.071644612
5	21	21	1	FALSE	CC(OC(=O)c1cc(ccc1Cl)S(=O)(=O)Nc2ccccc2F)C(=O)Nc3ccc(cc3C(F)(F)F)[N+]([O-])=O	4831322	1	68.67782581	68.2772857	0.055985758
9	21	21	1	FALSE	CC(OC(=O)c1cc(ccc1Cl)S(=O)(=O)Nc2ccccc2F)C(=O)Nc3ccc(cc3C(F)(F)F)[N+]([O-])=O	4831322	0	69.16620135	68.2799394	0.146243329
13	21	21	1	FALSE	CC(OC(=O)c1cc(ccc1Cl)S(=O)(=O)Nc2ccccc2F)C(=O)Nc3ccc(cc3C(F)(F)F)[N+]([O-])=O	4831322	0	69.04117609	68.28545317	0.071644612
2	32	8	2	FALSE	COc1ccccc1CNC(=O)C3c2ccccc2C(=O)N3Cc4ccccc4C	50808008	0	67.3244827	68.20813253	0.069540518
6	32	8	2	FALSE	COc1ccccc1CNC(=O)C3c2ccccc2C(=O)N3Cc4ccccc4C	50808008	0	67.47603465	68.16918549	0.097207372
10	32	8	2	FALSE	COc1ccccc1CNC(=O)C3c2ccccc2C(=O)N3Cc4ccccc4C	50808008	0	67.45805338	68.2113126	0.093646869
4	381	21	16	FALSE	CC(C)CC2OCC3(COC(=O)Nc1ccccc1)COC(CC(C)C)N23	3902560	0	68.96197025	68.23675053	0.084874697
8	381	21	16	FALSE	CC(C)CC2OCC3(COC(=O)Nc1ccccc1)COC(CC(C)C)N23	3902560	0	68.98475149	68.16496682	0.092534993
12	381	21	16	FALSE	CC(C)CC2OCC3(COC(=O)Nc1ccccc1)COC(CC(C)C)N23	3902560	0	68.88633359	68.17382353	0.077146382
3	278	14	12	FALSE	COc1ccccc1NC(=O)c3cc(Br)cc(Cc2ccccc2)c3O	3484027	0	68.5951382	68.18583865	0.051594247
7	278	14	12	FALSE	COc1ccccc1NC(=O)c3cc(Br)cc(Cc2ccccc2)c3O	3484027	0	68.27067151	68.1895422	0.0319947
11	278	14	12	FALSE	COc1ccccc1NC(=O)c3cc(Br)cc(Cc2ccccc2)c3O	3484027	0	68.64956294	68.29213889	0.091890082
2	186	18	8	FALSE	O=C(Nc1cnc(nc1)c2cccc(Cl)c2)C3CCC3	53014786	0	68.53918421	68.20813253	0.069540518
6	186	18	8	FALSE	O=C(Nc1cnc(nc1)c2cccc(Cl)c2)C3CCC3	53014786	0	68.51736357	68.16918549	0.097207372
10	186	18	8	FALSE	O=C(Nc1cnc(nc1)c2cccc(Cl)c2)C3CCC3	53014786	0	68.49456507	68.2113126	0.093646869
3	220	4	10	FALSE	COc1ccc(cc1)S(=O)(=O)N(C(=O)c2ccccc2)c4ccc3OC(C)=C(C(C)=O)c3c4	992542	0	62.95667723	68.18583865	0.051594247
7	220	4	10	FALSE	COc1ccc(cc1)S(=O)(=O)N(C(=O)c2ccccc2)c4ccc3OC(C)=C(C(C)=O)c3c4	992542	0	63.86643982	68.1895422	0.0319947
11	220	4	10	FALSE	COc1ccc(cc1)S(=O)(=O)N(C(=O)c2ccccc2)c4ccc3OC(C)=C(C(C)=O)c3c4	992542	0	64.11504261	68.29213889	0.091890082
4	98	2	5	FALSE	CCCCN1CC(CC1=O)C(=O)Nc2ccc(cc2)C(=O)Nc3ccc(C)c(Cl)c3	17153558	0	68.03746438	68.23675053	0.084874697
8	98	2	5	FALSE	CCCCN1CC(CC1=O)C(=O)Nc2ccc(cc2)C(=O)Nc3ccc(C)c(Cl)c3	17153558	0	68.18389026	68.16496682	0.092534993
12	98	2	5	FALSE	CCCCN1CC(CC1=O)C(=O)Nc2ccc(cc2)C(=O)Nc3ccc(C)c(Cl)c3	17153558	0	68.07121314	68.17382353	0.077146382
5	64	16	3	FALSE	COc1ccccc1/C=C/C(=O)Nc2cc(ccc2Cl)S(=O)(=O)Nc3ccccc3F	5947700	0	67.28103752	68.2772857	0.055985758
9	64	16	3	FALSE	COc1ccccc1/C=C/C(=O)Nc2cc(ccc2Cl)S(=O)(=O)Nc3ccccc3F	5947700	0	66.39101169	68.2799394	0.146243329
13	64	16	3	FALSE	COc1ccccc1/C=C/C(=O)Nc2cc(ccc2Cl)S(=O)(=O)Nc3ccccc3F	5947700	0	66.89997888	68.28545317	0.071644612
