Chrom.1		Chrom.1		Chrom.1		Chrom.1		Chrom.1		Chrom.1	
4.491667	58.817924	8.981667	11.751193							4.535	1.507867
4.493333	58.791561	8.985001	11.751812							4.536667	1.507867
4.495	58.764889	8.988334	11.75221							4.538333	1.507867
4.496667	58.737488	8.991667	11.7525							4.54	1.507867
4.498333	58.70974	8.995	11.752892							4.541667	1.507867
4.5	58.68034	8.998334	11.75332							4.543334	1.507867
4.501667	58.65118	9.001667	11.753873							4.545	1.507867
4.503334	58.625652	9.005	11.754467							4.546667	1.509543
4.505	58.597385	9.008333	11.754994							4.548334	1.511219
4.506667	58.571205	9.011667	11.755515							4.55	1.512895
4.508333	58.543129	9.015	11.756071							4.551667	1.514571
4.51	58.519287	9.018333	11.756517							4.553333	1.516247
4.511667	58.491901	9.021667	11.757011							4.555	1.517923
4.513333	58.464661	9.025001	11.757561							4.556667	1.519599
4.515	58.440937	9.028334	11.758285							4.558333	1.521275
4.516667	58.415459	9.031667	11.759005							4.56	1.522951
4.518333	58.389515	9.035	11.759768							4.561667	1.524627
4.52	58.360577	9.038334	11.760736							4.563334	1.524627
4.521667	58.331757	9.041667	11.761555							4.565	1.524627
4.523334	58.306084	9.045	11.762249							4.566667	1.524627
4.525	58.276161	9.048333	11.762901							4.568334	1.524627
4.526667	58.249397	9.051667	11.763363							4.57	1.524627
4.528334	58.224766	9.055	11.763706							4.571667	1.524627
4.53	58.197929	9.058333	11.764315							4.573333	1.524627
4.531667	58.172585	9.061666	11.764994							4.575	1.524627
4.533333	58.147102	9.065001	11.765857							4.576667	1.524627
4.535	58.119625	9.068334	11.766772							4.578333	1.524627
4.536667	58.090389	9.071667	11.767545							4.58	1.524627
4.538333	58.064236	9.075	11.76817							4.581667	1.524627
4.54	58.035389	9.078334	11.768948							4.583333	1.524627
4.541667	58.010666	9.081667	11.769643							4.585	1.524627
4.543334	57.985096	9.085	11.770393							4.586667	1.524627
4.545	57.959644	9.088333	11.770953							4.588334	1.524627
4.546667	57.932079	9.091667	11.771507							4.59	1.524627
4.548334	57.906212	9.095	11.771961							4.591667	1.524627
4.55	57.883038	9.098333	11.772501							4.593333	1.524627
4.551667	57.854904	9.101666	11.773152							4.595	1.524627
4.553333	57.829662	9.105	11.773844							4.596667	1.526307
4.555	57.805969	9.108334	11.774618							4.598333	1.527987
4.556667	57.778149	9.111667	11.775427							4.6	1.529667
4.558333	57.751179	9.115	11.776209							4.601667	1.531346
4.56	57.726116	9.118334	11.77682							4.603333	1.533026
4.561667	57.699383	9.121667	11.777501							4.605	1.534706
4.563334	57.672619	9.125	11.77827							4.606667	1.536386
4.565	57.647049	9.128333	11.778879							4.608334	1.538065
4.566667	57.623981	9.131667	11.77944							4.61	1.539745
4.568334	57.597084	9.135	11.780163							4.611667	1.541425
4.57	57.570724	9.138333	11.780628							4.613333	1.541425
4.571667	57.545601	9.141666	11.781087							4.615	1.541425
4.573333	57.520538	9.145	11.781719							4.616667	1.541425
4.575	57.495937	9.148334	11.782209							4.618333	1.541425
4.576667	57.47123	9.151667	11.782959							4.62	1.541425
4.578333	57.447136	9.155001	11.78382							4.621667	1.541425
4.58	57.423325	9.158334	11.784689							4.623333	1.541425
4.581667	57.396873	9.161667	11.785432							4.625	1.541425
4.583333	57.371319	9.165	11.78615							4.626667	1.541425
4.585	57.346432	9.168334	11.78691							4.628334	1.541425
4.586667	57.321743	9.171667	11.787647							4.63	1.541425
4.588334	57.297455	9.175	11.788259							4.631667	1.541425
4.59	57.271599	9.178333	11.789025							4.633334	1.541425
4.591667	57.245342	9.181667	11.789724							4.635	1.541425
4.593333	57.220848	9.185	11.790351							4.636667	1.541425
4.595	57.196602	9.188334	11.790897							4.638333	1.541425
4.596667	57.170139	9.191667	11.791266							4.64	1.541425
4.598333	57.14518	9.195001	11.791543							4.641667	1.541425
4.6	57.11755	9.198334	11.791918							4.643333	1.541425
4.601667	57.091579	9.201667	11.7924							4.645	1.541425
4.603333	57.067543	9.205	11.792974							4.646667	1.543108
4.605	57.043896	9.208334	11.793542							4.648334	1.544792
4.606667	57.019634	9.211667	11.794268							4.65	1.546475
4.608334	56.995243	9.215	11.79487							4.651667	1.548158
4.61	56.970387	9.218333	11.795385							4.653334	1.549842
4.611667	56.942863	9.221667	11.795927							4.655	1.551525
4.613333	56.918636	9.225	11.796408							4.656667	1.553208
4.615	56.891457	9.228333	11.796993							4.658333	1.554891
4.616667	56.864693	9.231667	11.79779							4.66	1.556575
4.618333	56.837887	9.235001	11.79853							4.661667	1.558258
4.62	56.811886	9.238334	11.79923							4.663333	1.558258
4.621667	56.785122	9.241667	11.799988							4.665	1.558258
4.623333	56.761742	9.245	11.800678							4.666667	1.558258
4.625	56.738377	9.248334	11.801267							4.668334	1.558258
4.626667	56.712894	9.251667	11.802095							4.67	1.558258
4.628334	56.685925	9.255	11.802958							4.671667	1.558258
4.63	56.661205	9.258333	11.803816							4.673334	1.558258
4.631667	56.636139	9.261667	11.804739							4.675	1.558258
4.633334	56.61224	9.265	11.805429							4.676667	1.558258
4.635	56.589352	9.268333	11.806193							4.678333	1.558258
4.636667	56.56673	9.271667	11.806948							4.68	1.558258
4.638333	56.540951	9.275001	11.807742							4.681667	1.558258
4.64	56.515606	9.278334	11.80849							4.683333	1.558258
4.641667	56.492447	9.281667	11.809288							4.685	1.558258
4.643333	56.469425	9.285	11.810127							4.686667	1.558258
4.645	56.446194	9.288334	11.810947							4.688334	1.558258
4.646667	56.42046	9.291667	11.81176							4.69	1.558258
4.648334	56.395412	9.295	11.812668							4.691667	1.558258
4.65	56.368649	9.298333	11.813636							4.693334	1.558258
4.651667	56.346462	9.301667	11.814421							4.695	1.558258
4.653334	56.326405	9.305	11.815238							4.696667	1.559945
4.655	56.302265	9.308333	11.816002							4.698333	1.561631
4.656667	56.279987	9.311666	11.8167							4.7	1.563318
4.658333	56.255608	9.315001	11.817327							4.701667	1.565005
4.66	56.231438	9.318334	11.817962							4.703333	1.566691
4.661667	56.208313	9.321667	11.818661							4.705	1.568378
4.663333	56.183933	9.325	11.819411							4.706667	1.570065
4.665	56.161465	9.328334	11.82028							4.708333	1.571751
4.666667	56.134998	9.331667	11.821132							4.71	1.573438
4.668334	56.110397	9.335	11.822025							4.711667	1.575125
4.67	56.086689	9.338333	11.822794							4.713334	1.575125
4.671667	56.064396	9.341667	11.823412							4.715	1.575125
4.673334	56.041046	9.345	11.823967							4.716667	1.575125
4.675	56.016804	9.348333	11.824755							4.718333	1.575125
4.676667	55.990681	9.351666	11.825456							4.72	1.575125
4.678333	55.96286	9.355	11.826152							4.721667	1.575125
4.68	55.941463	9.358334	11.826658							4.723333	1.575125
4.681667	55.918617	9.361667	11.827372							4.725	1.575125
4.683333	55.8946	9.365	11.828093							4.726667	1.575125
4.685	55.867271	9.368334	11.829111							4.728333	1.575125
4.686667	55.840881	9.371667	11.830175							4.73	1.575125
4.688334	55.816113	9.375	11.831293							4.731667	1.575125
4.69	55.791676	9.378333	11.832232							4.733334	1.575125
4.691667	55.770576	9.381667	11.832896							4.735	1.575125
4.693334	55.745781	9.385	11.833373							4.736667	1.575125
4.695	55.718853	9.388333	11.833781							4.738333	1.575125
4.696667	55.694862	9.391667	11.834169							4.74	1.575125
4.698333	55.670113	9.395	11.834663							4.741667	1.575125
4.7	55.64867	9.398334	11.835252							4.743333	1.575125
4.701667	55.624218	9.401667	11.835975							4.745	1.575125
4.703333	55.599705	9.405001	11.836813							4.746667	1.576814
4.705	55.577129	9.408334	11.837725							4.748333	1.578504
4.706667	55.551708	9.411667	11.838536							4.75	1.580194
4.708333	55.52721	9.415	11.839415							4.751667	1.581884
4.71	55.505634	9.418334	11.840168							4.753334	1.583574
4.711667	55.483566	9.421667	11.840914							4.755	1.585263
4.713334	55.460037	9.425	11.84176							4.756667	1.586953
4.715	55.43737	9.428333	11.8424							4.758334	1.588643
4.716667	55.413811	9.431667	11.843177							4.76	1.590333
4.718333	55.390911	9.435	11.843794							4.761667	1.592023
4.72	55.367828	9.438334	11.844307							4.763333	1.592023
4.721667	55.34248	9.441667	11.844774							4.765	1.592023
4.723333	55.321293	9.445001	11.84528							4.766667	1.592023
4.725	55.298061	9.448334	11.845831							4.768333	1.592023
4.726667	55.277912	9.451667	11.846366							4.77	1.592023
4.728333	55.257244	9.455	11.846992							4.771667	1.592023
4.73	55.238308	9.458334	11.847554							4.773334	1.592023
4.731667	55.216702	9.461667	11.847905							4.775	1.592023
4.733334	55.193142	9.465	11.848339							4.776667	1.592023
4.735	55.167824	9.468333	11.848832							4.778334	1.592023
4.736667	55.145054	9.471667	11.84931							4.78	1.593716
4.738333	55.120392	9.475	11.849977							4.781667	1.595409
4.74	55.099846	9.478333	11.850566							4.783333	1.597101
4.741667	55.075928	9.481667	11.851169							4.785	1.598794
4.743333	55.055408	9.485001	11.851951							4.786667	1.600487
4.745	55.034981	9.488334	11.852596							4.788333	1.60218
4.746667	55.011974	9.491667	11.853394							4.79	1.603873
4.748333	54.99184	9.495	11.854075							4.791667	1.605566
4.75	54.970829	9.498334	11.854578							4.793334	1.607258
4.751667	54.945885	9.501667	11.855173							4.795	1.608951
4.753334	54.92355	9.505	11.855938							4.796667	1.608951
4.755	54.901123	9.508333	11.856516							4.798334	1.608951
4.756667	54.877533	9.511667	11.856932							4.8	1.608951
4.758334	54.85466	9.515	11.857407							4.801667	1.608951
4.76	54.833324	9.518333	11.857864							4.803333	1.608951
4.761667	54.809647	9.521667	11.858355							4.805	1.608951
4.763333	54.787994	9.525001	11.858834							4.806667	1.608951
4.765	54.762573	9.528334	11.859404							4.808333	1.608951
4.766667	54.739685	9.531667	11.859908							4.81	1.608951
4.768333	54.715931	9.535	11.860466							4.811667	1.608951
4.77	54.693581	9.538334	11.860966							4.813334	1.608951
4.771667	54.670216	9.541667	11.861488							4.815	1.608951
4.773334	54.647358	9.545	11.861887							4.816667	1.608951
4.775	54.626137	9.548333	11.86235							4.818334	1.608951
4.776667	54.605751	9.551667	11.862789							4.82	1.608951
4.778334	54.584072	9.555	11.863073							4.821667	1.608951
4.78	54.564075	9.558333	11.863464							4.823333	1.608951
4.781667	54.541798	9.561666	11.863745							4.825	1.608951
4.783333	54.520859	9.565001	11.864077							4.826667	1.608951
4.785	54.497467	9.568334	11.864485							4.828333	1.608951
4.786667	54.477139	9.571667	11.865002							4.83	1.610647
4.788333	54.45303	9.575	11.865471							4.831667	1.612343
4.79	54.429607	9.578334	11.865973							4.833333	1.614038
4.791667	54.406567	9.581667	11.866488							4.835	1.615734
4.793334	54.387169	9.585	11.866844							4.836667	1.61743
4.795	54.364891	9.588333	11.867181							4.838334	1.619125
4.796667	54.344669	9.591667	11.867556							4.84	1.620821
4.798334	54.322048	9.595	11.868034							4.841667	1.622517
4.8	54.300369	9.598333	11.868488							4.843333	1.624213
4.801667	54.277538	9.601666	11.86883							4.845	1.625908
4.803333	54.257126	9.605	11.869179							4.846667	1.625908
4.805	54.237156	9.608334	11.869734							4.848333	1.625908
4.806667	54.217636	9.611667	11.870345							4.85	1.625908
4.808333	54.197193	9.615	11.870796							4.851667	1.625908
4.81	54.177971	9.618334	11.871155							4.853333	1.625908
4.811667	54.156914	9.621667	11.871399							4.855	1.625908
4.813334	54.135471	9.625	11.871803							4.856667	1.625908
4.815	54.114265	9.628333	11.87229							4.858334	1.625908
4.816667	54.091366	9.631667	11.872963							4.86	1.625908
4.818334	54.070396	9.635	11.873602							4.861667	1.625908
4.82	54.048149	9.638333	11.874039							4.863333	1.625908
4.821667	54.026691	9.641667	11.874609							4.865	1.625908
4.823333	54.002808	9.645	11.875105							4.866667	1.625908
4.825	53.980274	9.648334	11.875419							4.868333	1.625908
4.826667	53.960457	9.651667	11.875825							4.87	1.625908
4.828333	53.935795	9.655001	11.876263							4.871667	1.625908
4.83	53.916157	9.658334	11.876616							4.873333	1.625908
4.831667	53.895042	9.661667	11.876973							4.875	1.625908
4.833333	53.873837	9.665	11.877218							4.876667	1.625908
4.835	53.852989	9.668334	11.877682							4.878334	1.625908
4.836667	53.83292	9.671667	11.878329							4.88	1.627607
4.838334	53.810658	9.675	11.878908							4.881667	1.629305
4.84	53.789913	9.678333	11.879439							4.883334	1.631003
4.841667	53.768978	9.681667	11.879984							4.885	1.632702
4.843333	53.748207	9.685	11.880177							4.886667	1.6344
4.845	53.727299	9.688334	11.880355							4.888333	1.636099
4.846667	53.70462	9.691667	11.880703							4.89	1.637797
4.848333	53.68364	9.695001	11.880902							4.891667	1.639495
4.85	53.663792	9.698334	11.881036							4.893333	1.641194
4.851667	53.641052	9.701667	11.881222							4.895	1.642892
4.853333	53.619087	9.705	11.881416							4.896667	1.642892
4.855	53.597122	9.708334	11.881746							4.898334	1.642892
4.856667	53.578869	9.711667	11.882109							4.9	1.642892
4.858334	53.558601	9.715	11.882428							4.901667	1.642892
4.86	53.538399	9.718333	11.882408							4.903334	1.642892
4.861667	53.52047	9.721667	11.882475							4.905	1.642892
4.863333	53.500057	9.725	11.882672							4.906667	1.642892
4.865	53.483768	9.728333	11.88292							4.908333	1.642892
4.866667	53.464905	9.731667	11.883274							4.91	1.642892
4.868333	53.44495	9.735001	11.883869							4.911667	1.642892
4.87	53.428234	9.738334	11.884512							4.913333	1.642892
4.871667	53.410484	9.741667	11.885004							4.915	1.642892
4.873333	53.39119	9.745	11.885431							4.916667	1.642892
4.875	53.372948	9.748334	11.885571							4.918334	1.642892
4.876667	53.352684	9.751667	11.886007							4.92	1.642892
4.878334	53.331463	9.755	11.886483							4.921667	1.642892
4.88	53.30983	9.758333	11.887011							4.923334	1.642892
4.881667	53.29311	9.761667	11.887562							4.925	1.642892
4.883334	53.27393	9.765	11.888052							4.926667	1.642892
4.885	53.25325	9.768333	11.888433							4.928333	1.642892
4.886667	53.233208	9.771667	11.888963							4.93	1.644593
4.888333	53.215427	9.775001	11.889535							4.931667	1.646294
4.89	53.196163	9.778334	11.890036							4.933333	1.647995
4.891667	53.176834	9.781667	11.890546							4.935	1.649696
4.893333	53.160713	9.785	11.891195							4.936667	1.651397
4.895	53.140923	9.788334	11.891804							4.938334	1.653098
4.896667	53.123802	9.791667	11.892265							4.94	1.654798
4.898334	53.102226	9.795	11.892626							4.941667	1.656499
4.9	53.083344	9.798333	11.892843							4.943334	1.6582
4.901667	53.063454	9.801667	11.892839							4.945	1.659901
4.903334	53.045139	9.805	11.893019							4.946667	1.659901
4.905	53.024231	9.808333	11.893191							4.948333	1.659901
4.906667	53.001942	9.811666	11.893389							4.95	1.659901
4.908333	52.98111	9.815001	11.893894							4.951667	1.659901
4.91	52.960991	9.818334	11.894449							4.953333	1.659901
4.911667	52.93964	9.821667	11.895233							4.955	1.659901
4.913333	52.921654	9.825	11.895863							4.956667	1.659901
4.915	52.901386	9.828334	11.896495							4.958333	1.659901
4.916667	52.882015	9.831667	11.896904							4.96	1.659901
4.918334	52.8619	9.835	11.897012							4.961667	1.659901
4.92	52.844704	9.838333	11.897051							4.963334	1.659901
4.921667	52.82402	9.841667	11.897152							4.965	1.659901
4.923334	52.804409	9.845	11.897401							4.966667	1.659901
4.925	52.785622	9.848333	11.897727							4.968333	1.659901
4.926667	52.767529	9.851666	11.898121							4.97	1.659901
4.928333	52.751064	9.855	11.898802							4.971667	1.659901
4.93	52.732243	9.858334	11.899409							4.973333	1.659901
4.931667	52.712307	9.861667	11.899934							4.975	1.659901
4.933333	52.695213	9.865	11.900476							4.976667	1.659901
4.935	52.672787	9.868334	11.901133							4.978333	1.659901
4.936667	52.656086	9.871667	11.901832							4.98	1.661604
4.938334	52.634388	9.875	11.9023							4.981667	1.663308
4.94	52.616299	9.878334	11.902624							4.983334	1.665011
4.941667	52.596493	9.881667	11.902992							4.985	1.666714
4.943334	52.578362	9.885	11.903459							4.986667	1.668417
4.945	52.555473	9.888333	11.9038							4.988333	1.670121
4.946667	52.53756	9.891667	11.904231							4.99	1.671824
4.948333	52.518562	9.895	11.904781							4.991667	1.673527
4.95	52.500233	9.898334	11.905483							4.993333	1.67523
4.951667	52.482517	9.901667	11.906246							4.995	1.676934
4.953333	52.46505	9.905001	11.906816							4.996667	1.676934
4.955	52.444309	9.908334	11.907512							4.998333	1.676934
4.956667	52.424774	9.911667	11.908149							5	1.676934
4.958333	52.404152	9.915	11.908809							5.001667	1.676934
4.96	52.386269	9.918334	11.909721							5.003334	1.676934
4.961667	52.365452	9.921667	11.910535							5.005	1.676934
4.963334	52.349434	9.925	11.911035							5.006667	1.676934
4.965	52.329109	9.928333	11.911616							5.008334	1.676934
4.966667	52.309589	9.931667	11.912252							5.01	1.676934
4.968333	52.288265	9.935	11.913059							5.011667	1.676934
4.97	52.270084	9.938334	11.913981							5.013333	1.676934
4.971667	52.24979	9.941667	11.914904							5.015	1.676934
4.973333	52.232727	9.945001	11.915955							5.016667	1.676934
4.975	52.212162	9.948334	11.916848							5.018333	1.676934
4.976667	52.194862	9.951667	11.917709							5.02	1.676934
4.978333	52.17524	9.955	11.918654							5.021667	1.676934
4.98	52.156525	9.958334	11.919777							5.023334	1.676934
4.981667	52.137897	9.961667	11.92098							5.025	1.676934
4.983334	52.120403	9.965	11.922135							5.026667	1.676934
4.985	52.100315	9.968333	11.923168							5.028334	1.676934
4.986667	52.084713	9.971667	11.92423							5.03	1.678639
4.988333	52.067341	9.975	11.925213							5.031667	1.680345
4.99	52.049904	9.978333	11.926497							5.033333	1.68205
4.991667	52.031948	9.981667	11.927686							5.035	1.683756
4.993333	52.013039	9.985001	11.928788							5.036667	1.685461
4.995	51.992641	9.988334	11.929726							5.038333	1.687166
4.996667	51.975681	9.991667	11.930352							5.04	1.688872
4.998333	51.958366	9.995	11.930934							5.041667	1.690577
5	51.941605	9.998334	11.93151							5.043334	1.692283
5.001667	51.925106	10.001667	11.932343							5.045	1.693988
5.003334	51.90736	10.005	11.932965							5.046667	1.693988
5.005	51.889896	10.008333	11.933537							5.048334	1.693988
5.006667	51.871956	10.011667	11.934069							5.05	1.693988
5.008334	51.854969	10.015	11.934538							5.051667	1.693988
5.01	51.840694	10.018333	11.935276							5.053333	1.693988
5.011667	51.82098	10.021667	11.935954							5.055	1.693988
5.013333	51.803932	10.025001	11.936594							5.056667	1.693988
5.015	51.783695	10.028334	11.937388							5.058333	1.693988
5.016667	51.765247	10.031667	11.938059							5.06	1.693988
5.018333	51.747681	10.035	11.938864							5.061667	1.693988
5.02	51.727951	10.038334	11.939754							5.063334	1.693988
5.021667	51.709385	10.041667	11.940642							5.065	1.693988
5.023334	51.69043	10.045	11.94159							5.066667	1.693988
5.025	51.670849	10.048333	11.942592							5.068334	1.693988
5.026667	51.655426	10.051667	11.943542							5.07	1.693988
5.028334	51.63443	10.055	11.944498							5.071667	1.693988
5.03	51.617504	10.058333	11.945374							5.073333	1.693988
5.031667	51.599277	10.061666	11.946477							5.075	1.693988
5.033333	51.582424	10.065001	11.947431							5.076667	1.693988
5.035	51.565052	10.068334	11.948271							5.078333	1.693988
5.036667	51.548183	10.071667	11.949092							5.08	1.695696
5.038333	51.526978	10.075	11.950149							5.081667	1.697403
5.04	51.508949	10.078334	11.951362							5.083333	1.699111
5.041667	51.491142	10.081667	11.952505							5.085	1.700818
5.043334	51.470295	10.085	11.953646							5.086667	1.702526
5.045	51.452637	10.088333	11.954807							5.088334	1.704233
5.046667	51.43383	10.091667	11.955881							5.09	1.705941
5.048334	51.417233	10.095	11.956948							5.091667	1.707649
5.05	51.399349	10.098333	11.958035							5.093333	1.709356
5.051667	51.381798	10.101666	11.959039							5.095	1.711064
5.053333	51.365124	10.105	11.960062							5.096667	1.711064
5.055	51.344589	10.108334	11.961307							5.098333	1.711064
5.056667	51.329075	10.111667	11.962523							5.1	1.711064
5.058333	51.309704	10.115	11.963802							5.101667	1.711064
5.06	51.293076	10.118334	11.964985							5.103333	1.711064
5.061667	51.276012	10.121667	11.965883							5.105	1.711064
5.063334	51.260071	10.125	11.966925							5.106667	1.711064
5.065	51.242916	10.128334	11.968068							5.108334	1.711064
5.066667	51.227898	10.131667	11.969152							5.11	1.711064
5.068334	51.209404	10.135	11.970137							5.111667	1.711064
5.07	51.194115	10.138333	11.971266							5.113333	1.711064
5.071667	51.178158	10.141667	11.972222							5.115	1.711064
5.073333	51.162704	10.145	11.972891							5.116667	1.711064
5.075	51.146374	10.148334	11.973633							5.118333	1.711064
5.076667	51.129223	10.151667	11.974255							5.12	1.711064
5.078333	51.110699	10.155001	11.974854							5.121667	1.711064
5.08	51.094666	10.158334	11.975668							5.123333	1.711064
5.081667	51.078171	10.161667	11.976526							5.125	1.711064
5.083333	51.061554	10.165	11.977395							5.126667	1.711064
5.085	51.047684	10.168334	11.978436							5.128334	1.711064
5.086667	51.03059	10.171667	11.979505							5.13	1.712773
5.088334	51.014915	10.175	11.980677							5.131667	1.714482
5.09	50.995903	10.178333	11.98165							5.133334	1.716192
5.091667	50.978035	10.181667	11.98268							5.135	1.717901
5.093333	50.962032	10.185	11.983341							5.136667	1.719611
5.095	50.945549	10.188334	11.983914							5.138333	1.72132
5.096667	50.929459	10.191667	11.98449							5.14	1.723029
5.098333	50.912247	10.195001	11.985146							5.141667	1.724739
5.1	50.898746	10.198334	11.986159							5.143333	1.726448
5.101667	50.881325	10.201667	11.987199							5.145	1.728158
5.103333	50.86647	10.205	11.988083							5.146667	1.728158
5.105	50.849007	10.208334	11.989							5.148334	1.728158
5.106667	50.833149	10.211667	11.989783							5.15	1.728158
5.108334	50.816536	10.215	11.990631							5.151667	1.728158
5.11	50.800934	10.218333	11.991325							5.153334	1.728158
5.111667	50.784676	10.221667	11.992069							5.155	1.728158
5.113333	50.767811	10.225	11.992911							5.156667	1.728158
5.115	50.751419	10.228333	11.99403							5.158333	1.728158
5.116667	50.733818	10.231667	11.995167							5.16	1.728158
5.118333	50.716385	10.235001	11.996353							5.161667	1.728158
5.12	50.701424	10.238334	11.997736							5.163333	1.728158
5.121667	50.686703	10.241667	11.999097							5.165	1.728158
5.123333	50.671383	10.245	12.000441							5.166667	1.728158
5.125	50.653637	10.248334	12.001648							5.168334	1.728158
5.126667	50.634979	10.251667	12.002815							5.17	1.728158
5.128334	50.617336	10.255	12.004223							5.171667	1.728158
5.13	50.602169	10.258333	12.005324							5.173334	1.728158
5.131667	50.58688	10.261667	12.006293							5.175	1.728158
5.133334	50.572529	10.265	12.007207							5.176667	1.728158
5.135	50.554363	10.268333	12.008245							5.178333	1.728158
5.136667	50.536514	10.271667	12.009288							5.18	1.729869
5.138333	50.521046	10.275001	12.010288							5.181667	1.73158
5.14	50.505981	10.278334	12.011415							5.183333	1.733291
5.141667	50.488548	10.281667	12.012242							5.185	1.735002
5.143333	50.473301	10.285	12.013247							5.186667	1.736714
5.145	50.455391	10.288334	12.014209							5.188334	1.738425
5.146667	50.440235	10.291667	12.015261							5.19	1.740136
5.148334	50.424294	10.295	12.01647							5.191667	1.741847
5.15	50.407963	10.298333	12.017535							5.193334	1.743558
5.151667	50.39209	10.301667	12.018691							5.195	1.745269
5.153334	50.376846	10.305	12.019934							5.196667	1.745269
5.155	50.360767	10.308333	12.020861							5.198333	1.745269
5.156667	50.341785	10.311666	12.021957							5.2	1.745269
5.158333	50.324841	10.315001	12.023082							5.201667	1.745269
5.16	50.310658	10.318334	12.023993							5.203333	1.745269
5.161667	50.294682	10.321667	12.025285							5.205	1.745269
5.163333	50.276623	10.325	12.026409							5.206667	1.745269
5.165	50.260841	10.328334	12.027534							5.208333	1.745269
5.166667	50.248146	10.331667	12.028694							5.21	1.745269
5.168334	50.230919	10.335	12.029634							5.211667	1.745269
5.17	50.216274	10.338333	12.030741							5.213334	1.745269
5.171667	50.19878	10.341667	12.03196							5.215	1.745269
5.173334	50.183521	10.345	12.033157							5.216667	1.745269
5.175	50.167961	10.348333	12.034192							5.218333	1.745269
5.176667	50.151466	10.351666	12.035217							5.22	1.745269
5.178333	50.135807	10.355	12.036457							5.221667	1.745269
5.18	50.119965	10.358334	12.037581							5.223333	1.745269
5.181667	50.102757	10.361667	12.038517							5.225	1.745269
5.183333	50.087811	10.365001	12.039318							5.226667	1.745269
5.185	50.068455	10.368334	12.040305							5.228333	1.745269
5.186667	50.054119	10.371667	12.041328							5.23	1.746982
5.188334	50.038143	10.375	12.042359							5.231667	1.748695
5.19	50.021126	10.378334	12.043344							5.233334	1.750408
5.191667	50.004959	10.381667	12.044237							5.235	1.752121
5.193334	49.986065	10.385	12.045254							5.236667	1.753833
5.195	49.969048	10.388333	12.046289							5.238333	1.755546
5.196667	49.94957	10.391667	12.047442							5.24	1.757259
5.198333	49.936756	10.395	12.048702							5.241667	1.758972
5.2	49.921452	10.398334	12.049851							5.243333	1.760684
5.201667	49.904213	10.401667	12.050745							5.245	1.762397
5.203333	49.887329	10.405001	12.051507							5.246667	1.762397
5.205	49.86945	10.408334	12.052277							5.248333	1.762397
5.206667	49.852459	10.411667	12.05287							5.25	1.762397
5.208333	49.835934	10.415	12.053583							5.251667	1.762397
5.21	49.823032	10.418334	12.0544							5.253334	1.762397
5.211667	49.808174	10.421667	12.055125							5.255	1.762397
5.213334	49.791992	10.425	12.055908							5.256667	1.762397
5.215	49.775482	10.428333	12.056744							5.258334	1.762397
5.216667	49.759327	10.431667	12.057432							5.26	1.762397
5.218333	49.74453	10.435	12.05819							5.261667	1.762397
5.22	49.729614	10.438334	12.059155							5.263333	1.764112
5.221667	49.714237	10.441667	12.060233							5.265	1.765826
5.223333	49.698891	10.445001	12.061472							5.266667	1.76754
5.225	49.680531	10.448334	12.062674							5.268333	1.769254
5.226667	49.667446	10.451667	12.063798							5.27	1.770969
5.228333	49.650818	10.455	12.064814							5.271667	1.772683
5.23	49.637512	10.458334	12.065721							5.273334	1.774397
5.231667	49.623505	10.461667	12.066837							5.275	1.776111
5.233334	49.607738	10.465	12.068057							5.276667	1.777826
5.235	49.594448	10.468333	12.069092							5.278334	1.77954
5.236667	49.578384	10.471667	12.070263							5.28	1.77954
5.238333	49.563332	10.475	12.071599							5.281667	1.77954
5.24	49.548416	10.478333	12.073032							5.283333	1.77954
5.241667	49.532337	10.481667	12.074421							5.285	1.77954
5.243333	49.518063	10.485001	12.075597							5.286667	1.77954
5.245	49.504398	10.488334	12.076782							5.288333	1.77954
5.246667	49.493401	10.491667	12.07786							5.29	1.77954
5.248333	49.479084	10.495	12.078941							5.291667	1.77954
5.25	49.462364	10.498334	12.079717							5.293334	1.77954
5.251667	49.447552	10.501667	12.080568							5.295	1.77954
5.253334	49.43338	10.505	12.081627							5.296667	1.77954
5.255	49.41748	10.508333	12.082842							5.298334	1.77954
5.256667	49.40115	10.511667	12.084183							5.3	1.77954
5.258334	49.385727	10.515	12.085545							5.301667	1.77954
5.26	49.369766	10.518333	12.086784							5.303333	1.77954
5.261667	49.355522	10.521667	12.08746							5.305	1.77954
5.263333	49.340649	10.525001	12.088318							5.306667	1.77954
5.265	49.326881	10.528334	12.089194							5.308333	1.77954
5.266667	49.315453	10.531667	12.090135							5.31	1.77954
5.268333	49.299911	10.535	12.091156							5.311667	1.77954
5.27	49.285591	10.538334	12.092142							5.313334	1.781255
5.271667	49.268169	10.541667	12.093215							5.315	1.782971
5.273334	49.250126	10.545	12.094389							5.316667	1.784687
5.275	49.235687	10.548333	12.095536							5.318334	1.786402
5.276667	49.220993	10.551667	12.096604							5.32	1.788118
5.278334	49.206375	10.555	12.097674							5.321667	1.789833
5.28	49.194187	10.558333	12.09877							5.323333	1.791549
5.281667	49.178524	10.561666	12.099997							5.325	1.793264
5.283333	49.162788	10.565001	12.101404							5.326667	1.79498
5.285	49.144863	10.568334	12.102689							5.328333	1.796696
5.286667	49.12825	10.571667	12.1041							5.33	1.796696
5.288333	49.111115	10.575	12.10559							5.331667	1.796696
5.29	49.095764	10.578334	12.10712							5.333333	1.796696
