Chrom.1		Chrom.1		Chrom.1		Chrom.1		Chrom.1		Chrom.1	
3.721667	79.516708	7.441667	11.602066							3.766667	0.810792
3.723333	79.484314	7.445	11.602384							3.768333	0.811845
3.725	79.451073	7.448334	11.602806							3.77	0.812898
3.726667	79.421181	7.451667	11.602912							3.771667	0.81395
3.728333	79.389778	7.455	11.60288							3.773333	0.815003
3.73	79.358322	7.458333	11.603164							3.775	0.816056
3.731667	79.324516	7.461667	11.603407							3.776667	0.817109
3.733333	79.290138	7.465	11.603408							3.778333	0.818162
3.735	79.258667	7.468334	11.603421							3.78	0.819215
3.736667	79.223022	7.471667	11.603363							3.781667	0.819215
3.738333	79.189774	7.475	11.603342							3.783334	0.819215
3.74	79.157501	7.478333	11.60338							3.785	0.819215
3.741667	79.122902	7.481667	11.603247							3.786667	0.819215
3.743333	79.0886	7.485	11.603058							3.788333	0.819215
3.745	79.054146	7.488334	11.602855							3.79	0.819215
3.746667	79.017776	7.491667	11.602488							3.791667	0.819215
3.748333	78.985008	7.495	11.602344							3.793334	0.819215
3.75	78.949974	7.498333	11.602296							3.795	0.819215
3.751667	78.918236	7.501667	11.602207							3.796667	0.819215
3.753333	78.885689	7.505	11.601824							3.798333	0.820143
3.755	78.854233	7.508334	11.601376							3.8	0.821072
3.756667	78.822525	7.511667	11.601014							3.801667	0.822001
3.758333	78.789589	7.515	11.600789							3.803334	0.82293
3.76	78.756424	7.518333	11.600466							3.805	0.823859
3.761667	78.724113	7.521667	11.600193							3.806667	0.824787
3.763333	78.689247	7.525	11.59995							3.808333	0.825716
3.765	78.657211	7.528334	11.599646							3.81	0.826645
3.766667	78.622475	7.531667	11.599435							3.811667	0.827574
3.768333	78.58741	7.535	11.59922							3.813334	0.828503
3.77	78.555672	7.538333	11.599073							3.815	0.828503
3.771667	78.521309	7.541667	11.59884							3.816667	0.828503
3.773333	78.49012	7.545	11.598543							3.818333	0.828503
3.775	78.458488	7.548334	11.598339							3.82	0.828503
3.776667	78.424049	7.551667	11.598547							3.821667	0.828503
3.778333	78.393402	7.555	11.598621							3.823334	0.828503
3.78	78.36203	7.558333	11.598719							3.825	0.828503
3.781667	78.331543	7.561667	11.598785							3.826667	0.828503
3.783334	78.299164	7.565	11.598802							3.828333	0.828503
3.785	78.265625	7.568334	11.59852							3.83	0.828503
3.786667	78.232719	7.571667	11.598417							3.831667	0.829321
3.788333	78.2024	7.575	11.598382							3.833333	0.83014
3.79	78.169418	7.578333	11.598322							3.835	0.830958
3.791667	78.139961	7.581667	11.598289							3.836667	0.831777
3.793334	78.10627	7.585	11.598551							3.838333	0.832595
3.795	78.073654	7.588334	11.598927							3.84	0.833414
3.796667	78.042999	7.591667	11.599112							3.841667	0.834233
3.798333	78.009949	7.595	11.599386							3.843333	0.835051
3.8	77.977776	7.598333	11.599579							3.845	0.83587
3.801667	77.947212	7.601667	11.599679							3.846667	0.836688
3.803334	77.915459	7.605	11.599669							3.848333	0.836688
3.805	77.882721	7.608334	11.599742							3.85	0.836688
3.806667	77.851143	7.611667	11.600045							3.851667	0.836688
3.808333	77.820374	7.615	11.600029							3.853333	0.836688
3.81	77.787682	7.618333	11.599804							3.855	0.836688
3.811667	77.754227	7.621667	11.599279							3.856667	0.836688
3.813334	77.721672	7.625	11.598867							3.858333	0.836688
3.815	77.686577	7.628334	11.598446							3.86	0.836688
3.816667	77.655716	7.631667	11.598148							3.861667	0.836688
3.818333	77.62709	7.635	11.597858							3.863333	0.836688
3.82	77.594879	7.638333	11.597502							3.865	0.837409
3.821667	77.565582	7.641667	11.597072							3.866667	0.83813
3.823334	77.531113	7.645	11.596723							3.868333	0.83885
3.825	77.499313	7.648334	11.596489							3.87	0.839571
3.826667	77.466965	7.651667	11.596428							3.871667	0.840292
3.828333	77.434975	7.655	11.596428							3.873333	0.841013
3.83	77.402771	7.658333	11.596404							3.875	0.841733
3.831667	77.37146	7.661667	11.596405							3.876667	0.842454
3.833333	77.339035	7.665	11.596207							3.878333	0.843175
3.835	77.308609	7.668334	11.596113							3.88	0.843895
3.836667	77.277168	7.671667	11.596209							3.881667	0.843895
3.838333	77.244835	7.675	11.596483							3.883333	0.843895
3.84	77.21582	7.678333	11.59667							3.885	0.843895
3.841667	77.183662	7.681667	11.596807							3.886667	0.843895
3.843333	77.153015	7.685	11.596983							3.888333	0.843895
3.845	77.1213	7.688334	11.597072							3.89	0.843895
3.846667	77.092918	7.691667	11.596788							3.891667	0.843895
3.848333	77.061775	7.695	11.596533							3.893333	0.843895
3.85	77.031212	7.698334	11.596104							3.895	0.843895
3.851667	77.003357	7.701667	11.59584							3.896667	0.843895
3.853333	76.97332	7.705	11.595507							3.898333	0.843895
3.855	76.942146	7.708333	11.595258							3.9	0.843895
3.856667	76.911568	7.711667	11.594929							3.901667	0.843895
3.858333	76.878204	7.715	11.594558							3.903333	0.843895
3.86	76.843826	7.718334	11.594254							3.905	0.843895
3.861667	76.813995	7.721667	11.594439							3.906667	0.843895
3.863333	76.780869	7.725	11.59462							3.908334	0.843895
3.865	76.751289	7.728333	11.594491							3.91	0.843895
3.866667	76.721016	7.731667	11.594335							3.911667	0.843895
3.868333	76.690407	7.735	11.594167							3.913333	0.843895
3.87	76.659981	7.738334	11.594128							3.915	0.843895
3.871667	76.62989	7.741667	11.593961							3.916667	0.843895
3.873333	76.598915	7.745	11.59389							3.918334	0.843895
3.875	76.567993	7.748333	11.593658							3.92	0.843895
3.876667	76.536995	7.751667	11.593561							3.921667	0.843895
3.878333	76.50383	7.755	11.593302							3.923333	0.843895
3.88	76.473671	7.758334	11.592924							3.925	0.843895
3.881667	76.44236	7.761667	11.592523							3.926667	0.843895
3.883333	76.412621	7.765	11.592158							3.928334	0.843895
3.885	76.381477	7.768333	11.59152							3.93	0.843895
3.886667	76.350151	7.771667	11.590848							3.931667	0.845167
3.888333	76.318253	7.775	11.590349							3.933333	0.846438
3.89	76.284081	7.778334	11.589668							3.935	0.847709
3.891667	76.252266	7.781667	11.589035							3.936667	0.848981
3.893333	76.218994	7.785	11.588741							3.938334	0.850252
3.895	76.18718	7.788333	11.588434							3.94	0.851524
3.896667	76.159134	7.791667	11.588067							3.941667	0.852795
3.898333	76.131821	7.795	11.587732							3.943333	0.854066
3.9	76.102196	7.798334	11.587673							3.945	0.855338
3.901667	76.070847	7.801667	11.587691							3.946667	0.856609
3.903333	76.038017	7.805	11.587657							3.948334	0.856609
3.905	76.006187	7.808333	11.587543							3.95	0.856609
3.906667	75.974388	7.811667	11.587523							3.951667	0.856609
3.908334	75.942383	7.815	11.587336							3.953333	0.856609
3.91	75.912178	7.818334	11.586985							3.955	0.856609
3.911667	75.882149	7.821667	11.586617							3.956667	0.856609
3.913333	75.849861	7.825	11.586452							3.958333	0.856609
3.915	75.817795	7.828333	11.586432							3.96	0.856609
3.916667	75.786842	7.831667	11.586499							3.961667	0.856609
3.918334	75.756699	7.835	11.586523							3.963333	0.856609
3.92	75.729294	7.838334	11.586589							3.965	0.856609
3.921667	75.698288	7.841667	11.586746							3.966667	0.856609
3.923333	75.665039	7.845	11.586823							3.968333	0.856609
3.925	75.63488	7.848333	11.586963							3.97	0.856609
3.926667	75.603203	7.851667	11.587153							3.971667	0.856609
3.928334	75.573997	7.855	11.58746							3.973333	0.856609
3.93	75.54422	7.858334	11.587525							3.975	0.856609
3.931667	75.514305	7.861667	11.587262							3.976667	0.856609
3.933333	75.483498	7.865	11.586963							3.978333	0.856609
3.935	75.456184	7.868333	11.586878							3.98	0.856609
3.936667	75.426697	7.871667	11.586995							3.981667	0.857571
3.938334	75.396332	7.875	11.587021							3.983333	0.858533
3.94	75.364334	7.878334	11.587051							3.985	0.859495
3.941667	75.335678	7.881667	11.58707							3.986667	0.860457
3.943333	75.306801	7.885	11.587287							3.988333	0.861419
3.945	75.277206	7.888333	11.587736							3.99	0.862381
3.946667	75.246109	7.891667	11.588284							3.991667	0.863343
3.948334	75.215591	7.895	11.588831							3.993333	0.864305
3.95	75.187195	7.898334	11.589209							3.995	0.865267
3.951667	75.154396	7.901667	11.58948							3.996667	0.866229
3.953333	75.121758	7.905	11.589538							3.998333	0.866229
3.955	75.09166	7.908333	11.589767							4	0.866229
3.956667	75.061363	7.911667	11.590006							4.001667	0.866229
3.958333	75.032425	7.915	11.590292							4.003334	0.866229
3.96	75.001984	7.918334	11.59047							4.005	0.866229
3.961667	74.970306	7.921667	11.590557							4.006667	0.866229
3.963333	74.939789	7.925	11.590365							4.008333	0.866229
3.965	74.911102	7.928334	11.589975							4.01	0.866229
3.966667	74.879112	7.931667	11.589458							4.011667	0.866229
3.968333	74.851051	7.935	11.58907							4.013333	0.866229
3.97	74.818405	7.938334	11.588694							4.015	0.866955
3.971667	74.786453	7.941667	11.588352							4.016667	0.867682
3.973333	74.757294	7.945	11.588273							4.018333	0.868408
3.975	74.727325	7.948334	11.58846							4.02	0.869134
3.976667	74.695915	7.951667	11.588627							4.021667	0.86986
3.978333	74.664101	7.955	11.58852							4.023334	0.870587
3.98	74.631615	7.958333	11.588463							4.025	0.871313
3.981667	74.601906	7.961667	11.588172							4.026667	0.872039
3.983333	74.56884	7.965	11.587868							4.028334	0.872765
3.985	74.540558	7.968334	11.587523							4.03	0.873492
3.986667	74.511513	7.971667	11.587297							4.031667	0.873492
3.988333	74.484619	7.975	11.587065							4.033333	0.873492
3.99	74.455528	7.978333	11.587074							4.035	0.873492
3.991667	74.426102	7.981667	11.586924							4.036667	0.873492
3.993333	74.397476	7.985	11.586622							4.038333	0.873492
3.995	74.370132	7.988334	11.586586							4.04	0.873492
3.996667	74.340462	7.991667	11.586575							4.041667	0.873492
3.998333	74.313461	7.995	11.586401							4.043334	0.873492
4	74.28183	7.998333	11.586016							4.045	0.873492
4.001667	74.253441	8.001667	11.58573							4.046667	0.873492
4.003334	74.224113	8.005	11.58534							4.048334	0.873492
4.005	74.193863	8.008333	11.585049							4.05	0.873492
4.006667	74.164185	8.011667	11.584879							4.051667	0.873492
4.008333	74.135918	8.015	11.58484							4.053333	0.873492
4.01	74.105469	8.018333	11.584865							4.055	0.873492
4.011667	74.078499	8.021667	11.58489							4.056667	0.873492
4.013333	74.050682	8.025001	11.584879							4.058333	0.873492
4.015	74.022141	8.028334	11.584748							4.06	0.873492
4.016667	73.991585	8.031667	11.584637							4.061667	0.873492
4.018333	73.96254	8.035	11.584448							4.063334	0.873492
4.02	73.936028	8.038334	11.5843							4.065	0.874589
4.021667	73.907288	8.041667	11.584112							4.066667	0.875686
4.023334	73.877945	8.045	11.583948							4.068334	0.876783
4.025	73.849815	8.048333	11.583938							4.07	0.87788
4.026667	73.817253	8.051667	11.58388							4.071667	0.878978
4.028334	73.789131	8.055	11.583943							4.073333	0.880075
4.03	73.75766	8.058333	11.583995							4.075	0.881172
4.031667	73.729515	8.061666	11.583909							4.076667	0.882269
4.033333	73.69886	8.065001	11.584023							4.078333	0.883366
4.035	73.673172	8.068334	11.584335							4.08	0.884463
4.036667	73.64492	8.071667	11.584511							4.081667	0.884463
4.038333	73.618469	8.075	11.584702							4.083333	0.884463
4.04	73.588089	8.078334	11.584773							4.085	0.884463
4.041667	73.560089	8.081667	11.58456							4.086667	0.884463
4.043334	73.530823	8.085	11.584277							4.088334	0.884463
4.045	73.500931	8.088333	11.583997							4.09	0.884463
4.046667	73.471962	8.091667	11.5838							4.091667	0.884463
4.048334	73.445602	8.095	11.583699							4.093333	0.884463
4.05	73.416756	8.098333	11.583613							4.095	0.884463
4.051667	73.388519	8.101666	11.583529							4.096667	0.884463
4.053333	73.360535	8.105	11.583443							4.098333	0.884463
4.055	73.331657	8.108334	11.58349							4.1	0.884463
4.056667	73.304237	8.111667	11.583637							4.101667	0.884463
4.058333	73.276192	8.115	11.58375							4.103333	0.884463
4.06	73.247894	8.118334	11.583817							4.105	0.884463
4.061667	73.216766	8.121667	11.583738							4.106667	0.884463
4.063334	73.188644	8.125	11.583667							4.108334	0.884463
4.065	73.158607	8.128333	11.583829							4.11	0.884463
4.066667	73.129715	8.131667	11.583852							4.111667	0.884463
4.068334	73.100716	8.135	11.583843							4.113333	0.884463
4.07	73.071075	8.138333	11.583623							4.115	0.885569
4.071667	73.044182	8.141666	11.583419							4.116667	0.886676
4.073333	73.01445	8.145	11.583307							4.118333	0.887782
4.075	72.987495	8.148334	11.582871							4.12	0.888888
4.076667	72.955788	8.151667	11.582283							4.121667	0.889994
4.078333	72.927223	8.155	11.581762							4.123333	0.8911
4.08	72.89608	8.158334	11.581355							4.125	0.892206
4.081667	72.867584	8.161667	11.581081							4.126667	0.893313
4.083333	72.838097	8.165	11.580749							4.128334	0.894419
4.085	72.809784	8.168334	11.580453							4.13	0.895525
4.086667	72.784561	8.171667	11.580355							4.131667	0.895525
4.088334	72.757187	8.175	11.58024							4.133333	0.895525
4.09	72.726532	8.178333	11.580128							4.135	0.895525
4.091667	72.696808	8.181667	11.579689							4.136667	0.895525
4.093333	72.666855	8.185	11.579407							4.138333	0.895525
4.095	72.636665	8.188334	11.579237							4.14	0.895525
4.096667	72.609497	8.191667	11.578905							4.141667	0.895525
4.098333	72.579102	8.195001	11.578766							4.143333	0.895525
4.1	72.548943	8.198334	11.579007							4.145	0.895525
4.101667	72.51963	8.201667	11.579385							4.146667	0.895525
4.103333	72.492737	8.205	11.579678							4.148334	0.895525
4.105	72.46357	8.208334	11.579929							4.15	0.895525
4.106667	72.437721	8.211667	11.580106							4.151667	0.895525
4.108334	72.410599	8.215	11.580154							4.153334	0.895525
4.11	72.384369	8.218333	11.580342							4.155	0.895525
4.111667	72.355347	8.221667	11.580862							4.156667	0.895525
4.113333	72.326813	8.225	11.581419							4.158333	0.895525
4.115	72.296349	8.228333	11.581905							4.16	0.895525
4.116667	72.265076	8.231667	11.582437							4.161667	0.895525
4.118333	72.237206	8.235001	11.58297							4.163333	0.895525
4.12	72.203888	8.238334	11.583506							4.165	0.896562
4.121667	72.176651	8.241667	11.584114							4.166667	0.897599
4.123333	72.148148	8.245	11.584761							4.168334	0.898636
4.125	72.121468	8.248334	11.585382							4.17	0.899673
4.126667	72.092758	8.251667	11.585978							4.171667	0.900709
4.128334	72.063934	8.255	11.586699							4.173334	0.901746
4.13	72.036835	8.258333	11.587469							4.175	0.902783
4.131667	72.010086	8.261667	11.587984							4.176667	0.90382
4.133333	71.982292	8.265	11.588521							4.178333	0.904857
4.135	71.956009	8.268333	11.589107							4.18	0.905894
4.136667	71.929131	8.271667	11.589478							4.181667	0.905894
4.138333	71.899567	8.275001	11.589706							4.183333	0.905894
4.14	71.871399	8.278334	11.589929							4.185	0.905894
4.141667	71.844849	8.281667	11.590176							4.186667	0.905894
4.143333	71.815445	8.285	11.590649							4.188334	0.905894
4.145	71.787682	8.288334	11.591426							4.19	0.905894
4.146667	71.759689	8.291667	11.592119							4.191667	0.905894
4.148334	71.729645	8.295	11.592964							4.193334	0.905894
4.15	71.699692	8.298333	11.593626							4.195	0.905894
4.151667	71.67305	8.301667	11.594135							4.196667	0.905894
4.153334	71.64241	8.305	11.594796							4.198333	0.906935
4.155	71.614563	8.308333	11.595419							4.2	0.907975
4.156667	71.588081	8.311666	11.595991							4.201667	0.909016
4.158333	71.561935	8.315001	11.596512							4.203333	0.910057
4.16	71.533859	8.318334	11.597025							4.205	0.911098
4.161667	71.508408	8.321667	11.597566							4.206667	0.912139
4.163333	71.478561	8.325	11.598097							4.208333	0.913179
4.165	71.450859	8.328334	11.598559							4.21	0.91422
4.166667	71.423546	8.331667	11.599189							4.211667	0.915261
4.168334	71.394844	8.335	11.599692							4.213334	0.916302
4.17	71.365654	8.338333	11.60039							4.215	0.916302
4.171667	71.337265	8.341667	11.601128							4.216667	0.916302
4.173334	71.309296	8.345	11.602101							4.218333	0.916302
4.175	71.282539	8.348333	11.602938							4.22	0.916302
4.176667	71.252213	8.351666	11.603886							4.221667	0.916302
4.178333	71.223663	8.355	11.604767							4.223333	0.916302
4.18	71.196007	8.358334	11.605664							4.225	0.916302
4.181667	71.169319	8.361667	11.606371							4.226667	0.916302
4.183333	71.140839	8.365	11.606984							4.228333	0.916302
4.185	71.114822	8.368334	11.607791							4.23	0.916302
4.186667	71.086227	8.371667	11.608601							4.231667	0.916302
4.188334	71.060463	8.375	11.609473							4.233334	0.916302
4.19	71.033821	8.378333	11.610112							4.235	0.916302
4.191667	71.007652	8.381667	11.610681							4.236667	0.916302
4.193334	70.97699	8.385	11.611237							4.238333	0.916302
4.195	70.952698	8.388333	11.611675							4.24	0.916302
4.196667	70.924881	8.391666	11.6123							4.241667	0.916302
4.198333	70.898056	8.395	11.61292							4.243333	0.916302
4.2	70.868164	8.398334	11.613396							4.245	0.916302
4.201667	70.84082	8.401667	11.614036							4.246667	0.916302
4.203333	70.813957	8.405	11.614619							4.248333	0.917346
4.205	70.787697	8.408334	11.615393							4.25	0.918391
4.206667	70.760635	8.411667	11.616325							4.251667	0.919435
4.208333	70.732208	8.415	11.617318							4.253334	0.92048
4.21	70.705368	8.418334	11.618247							4.255	0.921524
4.211667	70.676849	8.421667	11.618973							4.256667	0.922569
4.213334	70.647865	8.425	11.61972							4.258333	0.923614
4.215	70.619759	8.428333	11.620339							4.26	0.924658
4.216667	70.592079	8.431667	11.620751							4.261667	0.925703
4.218333	70.566101	8.435	11.621443							4.263333	0.926747
4.22	70.539001	8.438334	11.622081							4.265	0.926747
4.221667	70.512848	8.441667	11.622496							4.266667	0.926747
4.223333	70.483032	8.445001	11.622896							4.268333	0.926747
4.225	70.457069	8.448334	11.62299							4.27	0.926747
4.226667	70.428848	8.451667	11.623278							4.271667	0.926747
4.228333	70.403831	8.455	11.623877							4.273334	0.926747
4.23	70.372757	8.458334	11.624279							4.275	0.926747
4.231667	70.344299	8.461667	11.624731							4.276667	0.926747
4.233334	70.315018	8.465	11.625154							4.278334	0.926747
4.235	70.288582	8.468333	11.625696							4.28	0.926747
4.236667	70.261208	8.471667	11.626262							4.281667	0.926747
4.238333	70.233002	8.475	11.627087							4.283333	0.926747
4.24	70.204613	8.478333	11.627882							4.285	0.926747
4.241667	70.177673	8.481667	11.62861							4.286667	0.926747
4.243333	70.148689	8.485001	11.629205							4.288333	0.926747
4.245	70.122391	8.488334	11.629812							4.29	0.926747
4.246667	70.093361	8.491667	11.63047							4.291667	0.926747
4.248333	70.064407	8.495	11.631061							4.293334	0.926747
4.25	70.034149	8.498334	11.631693							4.295	0.926747
4.251667	70.006073	8.501667	11.632097							4.296667	0.926747
4.253334	69.978836	8.505	11.632421							4.298334	0.927795
4.255	69.951714	8.508333	11.632763							4.3	0.928844
4.256667	69.922386	8.511667	11.63301							4.301667	0.929892
4.258333	69.896233	8.515	11.633308							4.303333	0.93094
4.26	69.867622	8.518333	11.633585							4.305	0.931988
4.261667	69.838333	8.521667	11.634122							4.306667	0.933036
4.263333	69.808571	8.525001	11.634597							4.308333	0.934085
4.265	69.783089	8.528334	11.635216							4.31	0.935133
4.266667	69.755089	8.531667	11.635753							4.311667	0.936181
4.268333	69.72876	8.535	11.636402							4.313334	0.937229
4.27	69.698799	8.538334	11.637009							4.315	0.937229
4.271667	69.673004	8.541667	11.637806							4.316667	0.937229
4.273334	69.64502	8.545	11.63859							4.318334	0.937229
4.275	69.616508	8.548333	11.639328							4.32	0.937229
4.276667	69.587723	8.551667	11.639873							4.321667	0.937229
4.278334	69.558708	8.555	11.640268							4.323333	0.937229
4.28	69.531219	8.558333	11.640634							4.325	0.937229
4.281667	69.504601	8.561666	11.641035							4.326667	0.937229
4.283333	69.476219	8.565001	11.641562							4.328333	0.937229
4.285	69.449425	8.568334	11.642015							4.33	0.937229
4.286667	69.419739	8.571667	11.642426							4.331667	0.937229
4.288333	69.392128	8.575	11.642742							4.333333	0.937229
4.29	69.364723	8.578334	11.643134							4.335	0.937229
4.291667	69.341751	8.581667	11.643545							4.336667	0.937229
4.293334	69.315147	8.585	11.644111							4.338334	0.937229
4.295	69.287781	8.588333	11.644821							4.34	0.937229
4.296667	69.259972	8.591667	11.645357							4.341667	0.937229
4.298334	69.233742	8.595	11.645713							4.343333	0.937229
4.3	69.202751	8.598333	11.646261							4.345	0.937229
4.301667	69.174782	8.601666	11.646876							4.346667	0.937229
4.303333	69.147514	8.605	11.647559							4.348333	0.938281
4.305	69.12014	8.608334	11.648087							4.35	0.939333
4.306667	69.091591	8.611667	11.648731							4.351667	0.940384
4.308333	69.064278	8.615	11.649303							4.353333	0.941436
4.31	69.035263	8.618334	11.649837							4.355	0.942488
4.311667	69.007751	8.621667	11.650224							4.356667	0.943539
4.313334	68.983299	8.625	11.650662							4.358334	0.944591
4.315	68.956673	8.628333	11.65122							4.36	0.945643
4.316667	68.930145	8.631667	11.651649							4.361667	0.946694
4.318334	68.90406	8.635	11.652126							4.363333	0.947746
4.32	68.876701	8.638333	11.652575							4.365	0.947746
4.321667	68.850471	8.641666	11.653234							4.366667	0.947746
4.323333	68.823753	8.645	11.654034							4.368333	0.947746
4.325	68.796501	8.648334	11.65449							4.37	0.947746
4.326667	68.769409	8.651667	11.654872							4.371667	0.947746
4.328333	68.74131	8.655	11.655064							4.373333	0.947746
4.33	68.714409	8.658334	11.655193							4.375	0.947746
4.331667	68.687004	8.661667	11.655626							4.376667	0.947746
4.333333	68.658638	8.665	11.656038							4.378334	0.947746
4.335	68.630501	8.668334	11.656527							4.38	0.947746
4.336667	68.602783	8.671667	11.657246							4.381667	0.947746
4.338334	68.575081	8.675	11.658026							4.383333	0.947746
4.34	68.547905	8.678333	11.658734							4.385	0.947746
4.341667	68.524078	8.681667	11.65918							4.386667	0.947746
4.343333	68.49736	8.685	11.659621							4.388333	0.947746
4.345	68.471207	8.688334	11.66							4.39	0.947746
4.346667	68.441467	8.691667	11.660308							4.391667	0.947746
4.348333	68.414124	8.695001	11.660618							4.393333	0.947746
4.35	68.385826	8.698334	11.661026							4.395	0.947746
4.351667	68.359283	8.701667	11.661612							4.396667	0.947746
4.353333	68.331253	8.705	11.662078							4.398334	0.948801
4.355	68.300858	8.708334	11.662582							4.4	0.949856
4.356667	68.273621	8.711667	11.662853							4.401667	0.950911
4.358334	68.250298	8.715	11.663384							4.403334	0.951966
4.36	68.221985	8.718333	11.663638							4.405	0.953021
4.361667	68.194809	8.721667	11.6639							4.406667	0.954076
4.363333	68.166214	8.725	11.664167							4.408333	0.955131
4.365	68.136368	8.728333	11.664376							4.41	0.956186
4.366667	68.110077	8.731667	11.664721							4.411667	0.957242
4.368333	68.082962	8.735001	11.665274							4.413333	0.958297
4.37	68.056969	8.738334	11.665792							4.415	0.958297
4.371667	68.0327	8.741667	11.666286							4.416667	0.958297
4.373333	68.004219	8.745	11.666758							4.418334	0.958297
4.375	67.97773	8.748334	11.667114							4.42	0.958297
4.376667	67.950127	8.751667	11.667572							4.421667	0.958297
4.378334	67.923454	8.755	11.668215							4.423334	0.958297
4.38	67.89669	8.758333	11.668954							4.425	0.958297
4.381667	67.869484	8.761667	11.669428							4.426667	0.958297
4.383333	67.840454	8.765	11.669945							4.428333	0.958297
4.385	67.813606	8.768333	11.670705							4.43	0.958297
4.386667	67.786781	8.771667	11.671437							4.431667	0.958297
4.388333	67.76178	8.775001	11.672026							4.433333	0.958297
4.39	67.735733	8.778334	11.672565							4.435	0.958297
4.391667	67.708763	8.781667	11.673147							4.436667	0.958297
4.393333	67.680984	8.785	11.673516							4.438334	0.958297
4.395	67.653984	8.788334	11.67392							4.44	0.958297
4.396667	67.625999	8.791667	11.674394							4.441667	0.958297
4.398334	67.597137	8.795	11.674867							4.443334	0.958297
4.4	67.565292	8.798333	11.675688							4.445	0.958297
4.401667	67.538528	8.801667	11.676427							4.446667	0.958297
4.403334	67.512451	8.805	11.676979							4.448333	0.959355
4.405	67.483437	8.808333	11.677469							4.45	0.960413
4.406667	67.457764	8.811666	11.677992							4.451667	0.961471
4.408333	67.429962	8.815001	11.678656							4.453333	0.96253
4.41	67.401665	8.818334	11.679402							4.455	0.963588
4.411667	67.37381	8.821667	11.680094							4.456667	0.964646
4.413333	67.345741	8.825	11.680798							4.458333	0.965705
4.415	67.320358	8.828334	11.681503							4.46	0.966763
4.416667	67.290512	8.831667	11.68211							4.461667	0.967821
4.418334	67.265022	8.835	11.682401							4.463334	0.96888
4.42	67.236481	8.838333	11.682659							4.465	0.96888
4.421667	67.209198	8.841667	11.682949							4.466667	0.96888
4.423334	67.182068	8.845	11.683316							4.468333	0.96888
4.425	67.15535	8.848333	11.683807							4.47	0.96888
4.426667	67.124886	8.851666	11.684217							4.471667	0.96888
4.428333	67.09774	8.855	11.684417							4.473333	0.96888
4.43	67.069679	8.858334	11.684847							4.475	0.96888
4.431667	67.041885	8.861667	11.685363							4.476667	0.96888
4.433333	67.0149	8.865	11.685977							4.478333	0.96888
4.435	66.987572	8.868334	11.686476							4.48	0.96888
4.436667	66.958992	8.871667	11.686941							4.481667	0.96888
4.438334	66.931335	8.875	11.687458							4.483334	0.96888
4.44	66.904007	8.878333	11.688194							4.485	0.96888
4.441667	66.87957	8.881667	11.688959							4.486667	0.96888
4.443334	66.852661	8.885	11.689669							4.488333	0.96888
4.445	66.822708	8.888333	11.690482							4.49	0.96888
4.446667	66.796661	8.891666	11.691304							4.491667	0.96888
4.448333	66.769333	8.895	11.69215							4.493333	0.96888
4.45	66.743149	8.898334	11.692929							4.495	0.96888
4.451667	66.717697	8.901667	11.69383							4.496667	0.96888
4.453333	66.691101	8.905001	11.694807							4.498333	0.969941
4.455	66.662086	8.908334	11.695765							4.5	0.971002
4.456667	66.634743	8.911667	11.696909							4.501667	0.972064
4.458333	66.606506	8.915	11.697854							4.503334	0.973125
4.46	66.576096	8.918334	11.69877							4.505	0.974186
4.461667	66.549896	8.921667	11.699573							4.506667	0.975248
4.463334	66.521164	8.925	11.700238							4.508333	0.976309
4.465	66.493767	8.928333	11.700877							4.51	0.977371
4.466667	66.465912	8.931667	11.701515							4.511667	0.978432
4.468333	66.441833	8.935	11.702332							4.513333	0.979493
4.47	66.413269	8.938334	11.703044							4.515	0.979493
4.471667	66.386955	8.941667	11.703826							4.516667	0.979493
4.473333	66.358719	8.945001	11.704578							4.518333	0.979493
4.475	66.33194	8.948334	11.705274							4.52	0.979493
4.476667	66.30291	8.951667	11.705924							4.521667	0.979493
4.478333	66.278305	8.955	11.706657							4.523334	0.979493
4.48	66.251457	8.958334	11.707516							4.525	0.979493
4.481667	66.224564	8.961667	11.708302							4.526667	0.979493
4.483334	66.194923	8.965	11.708955							4.528334	0.979493
4.485	66.166389	8.968333	11.709606							4.53	0.979493
4.486667	66.139412	8.971667	11.710301							4.531667	0.979493
4.488333	66.112053	8.975	11.710938							4.533333	0.979493
4.49	66.08316	8.978333	11.711554							4.535	0.979493
4.491667	66.053856	8.981667	11.712271							4.536667	0.979493
4.493333	66.024734	8.985001	11.713427							4.538333	0.979493
4.495	65.996933	8.988334	11.714422							4.54	0.979493
4.496667	65.969734	8.991667	11.715412							4.541667	0.979493
4.498333	65.940186	8.995	11.716393							4.543334	0.979493
4.5	65.912636	8.998334	11.7174							4.545	0.979493
4.501667	65.887329	9.001667	11.718306							4.546667	0.979493
4.503334	65.859871	9.005	11.719343							4.548334	0.980558
4.505	65.83403	9.008333	11.720343							4.55	0.981622
4.506667	65.80481	9.011667	11.721113							4.551667	0.982687
4.508333	65.775604	9.015	11.721787							4.553333	0.983751
4.51	65.747261	9.018333	11.722264							4.555	0.984815
4.511667	65.720604	9.021667	11.722922							4.556667	0.98588
4.513333	65.690948	9.025001	11.723638							4.558333	0.986944
4.515	65.66423	9.028334	11.724487							4.56	0.988008
4.516667	65.636368	9.031667	11.725204							4.561667	0.989073
4.518333	65.611244	9.035	11.725825							4.563334	0.990137
4.52	65.580711	9.038334	11.726318							4.565	0.990137
