Chrom.1		Chrom.1		Chrom.1		Chrom.1		Chrom.1		Chrom.1	
8.121667	29.116423	16.241667	14.45116							8.165	2.204871
8.123334	29.104933	16.245001	14.453827							8.166667	2.204871
8.125	29.093012	16.248333	14.456491							8.168334	2.204871
8.126667	29.080122	16.251667	14.459183							8.17	2.204871
8.128333	29.067993	16.255001	14.461698							8.171667	2.204871
8.13	29.056147	16.258333	14.46431							8.173333	2.204871
8.131667	29.042854	16.261667	14.466799							8.175	2.204871
8.133333	29.03171	16.265001	14.469537							8.176667	2.204871
8.135	29.019714	16.268333	14.472232							8.178333	2.204871
8.136667	29.006123	16.271667	14.474655							8.18	2.206104
8.138333	28.995901	16.275	14.477289							8.181667	2.207338
8.14	28.983995	16.278334	14.480101							8.183333	2.208571
8.141666	28.97036	16.281668	14.483061							8.185	2.209805
8.143333	28.960958	16.285	14.485857							8.186666	2.211038
8.145	28.950809	16.288334	14.488915							8.188334	2.212271
8.146667	28.942019	16.291668	14.491989							8.190001	2.213505
8.148334	28.930754	16.295	14.495111							8.191667	2.214738
8.150001	28.918861	16.298334	14.497936							8.193334	2.215971
8.151667	28.907091	16.301666	14.500712							8.195001	2.217205
8.153334	28.898106	16.305	14.503311							8.196667	2.217205
8.155	28.888285	16.308334	14.506071							8.198334	2.217205
8.156667	28.878017	16.311666	14.508629							8.2	2.217205
8.158334	28.866247	16.315001	14.511246							8.201667	2.217205
8.16	28.856962	16.318335	14.513887							8.203334	2.217205
8.161667	28.845102	16.321667	14.516397							8.205	2.217205
8.163334	28.834745	16.325001	14.518718							8.206667	2.217205
8.165	28.822481	16.328333	14.521626							8.208334	2.217205
8.166667	28.810829	16.331667	14.524673							8.21	2.217205
8.168334	28.797686	16.335001	14.527529							8.211667	2.217205
8.17	28.784544	16.338333	14.530163							8.213333	2.217205
8.171667	28.772472	16.341667	14.532679							8.215	2.217205
8.173333	28.761715	16.345001	14.535352							8.216667	2.217205
8.175	28.748856	16.348333	14.53812							8.218333	2.217205
8.176667	28.737501	16.351667	14.540861							8.22	2.217205
8.178333	28.725445	16.355	14.543386							8.221667	2.217205
8.18	28.712616	16.358334	14.546068							8.223333	2.217205
8.181667	28.700962	16.361668	14.548713							8.225	2.217205
8.183333	28.688997	16.365	14.551068							8.226666	2.217205
8.185	28.676643	16.368334	14.553377							8.228333	2.217205
8.186666	28.663889	16.371668	14.555597							8.23	2.218435
8.188334	28.652683	16.375	14.557967							8.231667	2.219666
8.190001	28.642044	16.378334	14.560562							8.233334	2.220896
8.191667	28.630867	16.381666	14.563299							8.235001	2.222127
8.193334	28.619946	16.385	14.566064							8.236667	2.223357
8.195001	28.606743	16.388334	14.5687							8.238334	2.224588
8.196667	28.597355	16.391666	14.571234							8.24	2.225818
8.198334	28.58536	16.395	14.573747							8.241667	2.227049
8.2	28.574467	16.398335	14.576372							8.243334	2.22828
8.201667	28.561666	16.401667	14.578932							8.245	2.22951
8.203334	28.550907	16.405001	14.581424							8.246667	2.22951
8.205	28.538719	16.408333	14.584184							8.248334	2.22951
8.206667	28.526827	16.411667	14.58683							8.25	2.22951
8.208334	28.515995	16.415001	14.589594							8.251667	2.22951
8.21	28.505474	16.418333	14.59243							8.253333	2.22951
8.211667	28.496832	16.421667	14.594847							8.255	2.22951
8.213333	28.485357	16.425001	14.597154							8.256667	2.22951
8.215	28.474331	16.428333	14.599722							8.258333	2.22951
8.216667	28.464645	16.431667	14.602419							8.26	2.22951
8.218333	28.453619	16.434999	14.605165							8.261667	2.22951
8.22	28.443157	16.438334	14.607922							8.263333	2.22951
8.221667	28.431952	16.441668	14.610435							8.265	2.22951
8.223333	28.421997	16.445	14.612957							8.266666	2.22951
8.225	28.412386	16.448334	14.615375							8.268333	2.22951
8.226666	28.40118	16.451668	14.617934							8.27	2.22951
8.228333	28.390944	16.455	14.620646							8.271667	2.22951
8.23	28.378279	16.458334	14.623411							8.273334	2.22951
8.231667	28.365835	16.461668	14.625916							8.275001	2.22951
8.233334	28.356209	16.465	14.6282							8.276667	2.22951
8.235001	28.344913	16.468334	14.630606							8.278334	2.22951
8.236667	28.33201	16.471666	14.632927							8.28	2.230738
8.238334	28.319836	16.475	14.635389							8.281667	2.231965
8.24	28.307364	16.478334	14.637938							8.283334	2.233193
8.241667	28.295799	16.481667	14.640558							8.285	2.234421
8.243334	28.283819	16.485001	14.643474							8.286667	2.235648
8.245	28.273941	16.488335	14.646516							8.288334	2.236876
8.246667	28.263151	16.491667	14.64952							8.29	2.238103
8.248334	28.253019	16.495001	14.652317							8.291667	2.239331
8.25	28.242037	16.498333	14.655108							8.293334	2.240559
8.251667	28.231903	16.501667	14.657827							8.295	2.241786
8.253333	28.21909	16.505001	14.66048							8.296667	2.241786
8.255	28.207243	16.508333	14.663154							8.298333	2.241786
8.256667	28.196468	16.511667	14.665875							8.3	2.241786
8.258333	28.182775	16.515001	14.668583							8.301667	2.241786
8.26	28.170496	16.518333	14.671273							8.303333	2.241786
8.261667	28.158798	16.521667	14.673958							8.305	2.241786
8.263333	28.147549	16.525	14.676858							8.306667	2.241786
8.265	28.134569	16.528334	14.679852							8.308333	2.241786
8.266666	28.12405	16.531668	14.68264							8.31	2.241786
8.268333	28.111502	16.535	14.685003							8.311666	2.241786
8.27	28.098106	16.538334	14.687485							8.313334	2.243011
8.271667	28.087021	16.541668	14.690047							8.315001	2.244236
8.273334	28.076782	16.545	14.692402							8.316667	2.24546
8.275001	28.064295	16.548334	14.694609							8.318334	2.246685
8.276667	28.052896	16.551666	14.696909							8.320001	2.24791
8.278334	28.042063	16.555	14.699183							8.321667	2.249134
8.28	28.032318	16.558334	14.701714							8.323334	2.250359
8.281667	28.022633	16.561666	14.70422							8.325	2.251584
8.283334	28.012022	16.565001	14.706792							8.326667	2.252808
8.285	28.001562	16.568335	14.709379							8.328334	2.254033
8.286667	27.988285	16.571667	14.71197							8.33	2.254033
8.288334	27.979671	16.575001	14.714272							8.331667	2.254033
8.29	27.969002	16.578333	14.716694							8.333334	2.254033
8.291667	27.955278	16.581667	14.719154							8.335	2.254033
8.293334	27.942598	16.585001	14.721687							8.336667	2.254033
8.295	27.931541	16.588333	14.724421							8.338333	2.254033
8.296667	27.920454	16.591667	14.72684							8.34	2.254033
8.298333	27.909771	16.595001	14.729235							8.341667	2.254033
8.3	27.898296	16.598333	14.73158							8.343333	2.254033
8.301667	27.887075	16.601667	14.733853							8.345	2.254033
8.303333	27.875647	16.605	14.736165							8.346667	2.254033
8.305	27.864382	16.608334	14.738631							8.348333	2.254033
8.306667	27.853266	16.611668	14.740935							8.35	2.254033
8.308333	27.839779	16.615	14.743309							8.351666	2.254033
8.31	27.82683	16.618334	14.745746							8.353333	2.254033
8.311666	27.81698	16.621668	14.748083							8.355	2.254033
8.313334	27.804167	16.625	14.750472							8.356667	2.254033
8.315001	27.791203	16.628334	14.752978							8.358334	2.254033
8.316667	27.780727	16.631666	14.755503							8.360001	2.254033
8.318334	27.769133	16.635	14.75792							8.361667	2.254033
8.320001	27.757496	16.638334	14.760232							8.363334	2.255255
8.321667	27.742863	16.641666	14.762746							8.365	2.256476
8.323334	27.730614	16.645	14.765259							8.366667	2.257698
8.325	27.718826	16.648335	14.767957							8.368334	2.25892
8.326667	27.708679	16.651667	14.770672							8.37	2.260142
8.328334	27.695715	16.655001	14.773374							8.371667	2.261363
8.33	27.681976	16.658333	14.776134							8.373334	2.262585
8.331667	27.669386	16.661667	14.778917							8.375	2.263807
8.333334	27.660175	16.665001	14.781549							8.376667	2.265028
8.335	27.647957	16.668333	14.784403							8.378333	2.26625
8.336667	27.637049	16.671667	14.787361							8.38	2.26625
8.338333	27.627335	16.675001	14.789909							8.381667	2.26625
8.34	27.616575	16.678333	14.792438							8.383333	2.26625
8.341667	27.60601	16.681667	14.795092							8.385	2.26625
8.343333	27.594448	16.684999	14.797696							8.386667	2.26625
8.345	27.583078	16.688334	14.800373							8.388333	2.26625
8.346667	27.571484	16.691668	14.803051							8.39	2.26625
8.348333	27.560429	16.695	14.805548							8.391666	2.26625
8.35	27.550489	16.698334	14.808254							8.393333	2.26625
8.351666	27.540758	16.701668	14.810892							8.395	2.26625
8.353333	27.528778	16.705	14.813578							8.396667	2.26625
8.355	27.518929	16.708334	14.81607							8.398334	2.26625
8.356667	27.508661	16.711668	14.818474							8.400001	2.26625
8.358334	27.496115	16.715	14.820822							8.401667	2.26625
8.360001	27.485176	16.718334	14.82314							8.403334	2.26625
8.361667	27.473583	16.721666	14.825534							8.405	2.26625
8.363334	27.464464	16.725	14.828279							8.406667	2.26625
8.365	27.453274	16.728334	14.830979							8.408334	2.26625
8.366667	27.442322	16.731667	14.833328							8.41	2.26625
8.368334	27.429462	16.735001	14.835646							8.411667	2.26625
8.37	27.420446	16.738335	14.838015							8.413334	2.267469
8.371667	27.408943	16.741667	14.840061							8.415	2.268687
8.373334	27.398035	16.745001	14.842023							8.416667	2.269906
8.375	27.385653	16.748333	14.844154							8.418334	2.271125
8.376667	27.375475	16.751667	14.846615							8.42	2.272344
8.378333	27.362823	16.755001	14.84912							8.421667	2.273562
8.38	27.349472	16.758333	14.851656							8.423333	2.274781
8.381667	27.338236	16.761667	14.853821							8.425	2.276
8.383333	27.328222	16.765001	14.855917							8.426667	2.277219
8.385	27.318388	16.768333	14.85813							8.428333	2.278437
8.386667	27.308941	16.771667	14.86025							8.43	2.278437
8.388333	27.29845	16.775	14.862267							8.431667	2.278437
8.39	27.288422	16.778334	14.864239							8.433333	2.278437
8.391666	27.277529	16.781668	14.866602							8.435	2.278437
8.393333	27.267754	16.785	14.869209							8.436666	2.278437
8.395	27.258352	16.788334	14.871692							8.438334	2.278437
8.396667	27.247711	16.791668	14.874136							8.440001	2.278437
8.398334	27.234913	16.795	14.876564							8.441667	2.278437
8.400001	27.224585	16.798334	14.878876							8.443334	2.278437
8.401667	27.213007	16.801666	14.881212							8.445001	2.278437
8.403334	27.201742	16.805	14.883301							8.446667	2.279653
8.405	27.189716	16.808334	14.885509							8.448334	2.280869
8.406667	27.177408	16.811666	14.887661							8.45	2.282084
8.408334	27.164265	16.815001	14.88982							8.451667	2.2833
8.41	27.152897	16.818335	14.892027							8.453334	2.284516
8.411667	27.142406	16.821667	14.894591							8.455	2.285732
8.413334	27.130009	16.825001	14.897213							8.456667	2.286947
8.415	27.117655	16.828333	14.899682							8.458334	2.288163
8.416667	27.104452	16.831667	14.902195							8.46	2.289379
8.418334	27.093113	16.835001	14.904698							8.461667	2.290594
8.42	27.082802	16.838333	14.907189							8.463333	2.290594
8.421667	27.073458	16.841667	14.909563							8.465	2.290594
8.423333	27.061344	16.845001	14.911841							8.466667	2.290594
8.425	27.05051	16.848333	14.914133							8.468333	2.290594
8.426667	27.03993	16.851667	14.916778							8.47	2.290594
8.428333	27.027994	16.855	14.919385							8.471667	2.290594
8.43	27.015268	16.858334	14.921806							8.473333	2.290594
8.431667	27.003483	16.861668	14.924331							8.475	2.290594
8.433333	26.992126	16.865	14.926854							8.476666	2.290594
8.435	26.979387	16.868334	14.929376							8.478333	2.290594
8.436666	26.968285	16.871668	14.931984							8.48	2.290594
8.438334	26.954041	16.875	14.934467							8.481667	2.290594
8.440001	26.945814	16.878334	14.936842							8.483334	2.290594
8.441667	26.935324	16.881666	14.93919							8.485001	2.290594
8.443334	26.924461	16.885	14.941455							8.486667	2.290594
8.445001	26.91482	16.888334	14.943827							8.488334	2.290594
8.446667	26.903614	16.891666	14.946411							8.49	2.290594
8.448334	26.893734	16.895	14.948893							8.491667	2.290594
8.45	26.883825	16.898335	14.951349							8.493334	2.290594
8.451667	26.87426	16.901667	14.953813							8.495	2.290594
8.453334	26.860506	16.905001	14.95637							8.496667	2.291807
8.455	26.851162	16.908333	14.958809							8.498334	2.29302
8.456667	26.841297	16.911667	14.96134							8.5	2.294232
8.458334	26.832088	16.915001	14.963679							8.501667	2.295445
8.46	26.820601	16.918333	14.966115							8.503333	2.296658
8.461667	26.808395	16.921667	14.968877							8.505	2.29787
8.463333	26.795208	16.925001	14.971575							8.506667	2.299083
8.465	26.783661	16.928333	14.974094							8.508333	2.300296
8.466667	26.774675	16.931667	14.976658							8.51	2.301508
8.468333	26.761414	16.934999	14.979105							8.511667	2.302721
8.47	26.749865	16.938334	14.981462							8.513333	2.302721
8.471667	26.7376	16.941668	14.98406							8.515	2.302721
8.473333	26.726067	16.945	14.986619							8.516666	2.302721
8.475	26.714325	16.948334	14.989061							8.518333	2.302721
8.476666	26.704937	16.951668	14.991611							8.52	2.302721
8.478333	26.692942	16.955	14.993967							8.521667	2.302721
8.48	26.683733	16.958334	14.99592							8.523334	2.302721
8.481667	26.669144	16.961668	14.997929							8.525001	2.302721
8.483334	26.656761	16.965	15.000125							8.526667	2.302721
8.485001	26.645035	16.968334	15.002446							8.528334	2.302721
8.486667	26.633919	16.971666	15.004911							8.53	2.302721
8.488334	26.623116	16.975	15.007192							8.531667	2.302721
8.49	26.611715	16.978334	15.009401							8.533334	2.302721
8.491667	26.599958	16.981667	15.011719							8.535	2.302721
8.493334	26.587084	16.985001	15.014037							8.536667	2.302721
8.495	26.577473	16.988335	15.016235							8.538334	2.302721
8.496667	26.565775	16.991667	15.018349							8.54	2.302721
8.498334	26.553349	16.995001	15.020407							8.541667	2.302721
8.5	26.543348	16.998333	15.022365							8.543334	2.302721
8.501667	26.532932	17.001667	15.024347							8.545	2.302721
8.503333	26.5214	17.005001	15.026392							8.546667	2.30393
8.505	26.510059	17.008333	15.028305							8.548333	2.30514
8.506667	26.498377	17.011667	15.03003							8.55	2.30635
8.508333	26.483551	17.015001	15.03196							8.551667	2.307559
8.51	26.475012	17.018333	15.034541							8.553333	2.308769
8.511667	26.464283	17.021667	15.037331							8.555	2.309978
8.513333	26.454672	17.025	15.040157							8.556667	2.311188
8.515	26.445135	17.028334	15.043228							8.558333	2.312397
8.516666	26.43335	17.031668	15.046228							8.56	2.313607
8.518333	26.422575	17.035	15.049089							8.561666	2.314816
8.52	26.410431	17.038334	15.051752							8.563334	2.314816
8.521667	26.398048	17.041668	15.054164							8.565001	2.314816
8.523334	26.389599	17.045	15.056396							8.566667	2.314816
8.525001	26.377499	17.048334	15.058675							8.568334	2.314816
8.526667	26.365578	17.051666	15.060887							8.570001	2.314816
8.528334	26.354746	17.055	15.063032							8.571667	2.314816
8.53	26.341856	17.058334	15.06539							8.573334	2.314816
8.531667	26.33083	17.061666	15.067821							8.575	2.314816
8.533334	26.319281	17.065001	15.070358							8.576667	2.314816
8.535	26.307791	17.068335	15.072837							8.578334	2.314816
8.536667	26.297644	17.071667	15.075078							8.58	2.316023
8.538334	26.285351	17.075001	15.077274							8.581667	2.31723
8.54	26.275276	17.078333	15.079875							8.583334	2.318436
8.541667	26.264742	17.081667	15.082635							8.585	2.319643
8.543334	26.255175	17.085001	15.085296							8.586667	2.320849
8.545	26.245712	17.088333	15.08792							8.588333	2.322055
8.546667	26.233971	17.091667	15.090296							8.59	2.323262
8.548333	26.223049	17.095001	15.092753							8.591667	2.324468
8.55	26.212275	17.098333	15.095098							8.593333	2.325675
8.551667	26.196136	17.101667	15.097217							8.595	2.326881
8.553333	26.183887	17.105	15.099315							8.596667	2.326881
8.555	26.172728	17.108334	15.10158							8.598333	2.326881
8.556667	26.161179	17.111668	15.103831							8.6	2.326881
8.558333	26.153431	17.115	15.106373							8.601666	2.326881
8.56	26.139795	17.118334	15.109044							8.603333	2.326881
8.561666	26.128784	17.121668	15.111652							8.605	2.326881
8.563334	26.116833	17.125	15.11393							8.606667	2.326881
8.565001	26.104256	17.128334	15.116057							8.608334	2.326881
8.566667	26.093752	17.131666	15.118069							8.610001	2.326881
8.568334	26.083351	17.135	15.120001							8.611667	2.326881
8.570001	26.072487	17.138334	15.122177							8.613334	2.326881
8.571667	26.063368	17.141666	15.124307							8.615	2.326881
8.573334	26.051954	17.145	15.126506							8.616667	2.326881
8.575	26.043697	17.148335	15.128726							8.618334	2.326881
8.576667	26.03443	17.151667	15.130806							8.62	2.326881
8.578334	26.021078	17.155001	15.132795							8.621667	2.326881
8.58	26.013151	17.158333	15.134951							8.623334	2.326881
8.581667	26.002466	17.161667	15.137296							8.625	2.326881
8.583334	25.990814	17.165001	15.139829							8.626667	2.326881
8.585	25.979042	17.168333	15.142241							8.628333	2.326881
8.586667	25.969759	17.171667	15.144712							8.63	2.328085
8.588333	25.961489	17.175001	15.147259							8.631667	2.329288
8.59	25.95064	17.178333	15.149776							8.633333	2.330492
8.591667	25.941223	17.181667	15.152313							8.635	2.331695
8.593333	25.932163	17.184999	15.154954							8.636667	2.332898
8.595	25.919617	17.188334	15.157567							8.638333	2.334101
8.596667	25.909826	17.191668	15.160232							8.64	2.335305
8.598333	25.89871	17.195	15.163034							8.641666	2.336508
8.6	25.885149	17.198334	15.165505							8.643333	2.337712
8.601666	25.875151	17.201668	15.167595							8.645	2.338915
8.603333	25.865437	17.205	15.169933							8.646667	2.338915
8.605	25.858015	17.208334	15.172406							8.648334	2.338915
8.606667	25.847553	17.211668	15.174808							8.650001	2.338915
8.608334	25.837332	17.215	15.17704							8.651667	2.338915
8.610001	25.828705	17.218334	15.17907							8.653334	2.338915
8.611667	25.816456	17.221666	15.181154							8.655001	2.338915
8.613334	25.807022	17.225	15.183275							8.656667	2.338915
8.615	25.795534	17.228334	15.185266							8.658334	2.338915
8.616667	25.782883	17.231667	15.187455							8.66	2.338915
8.618334	25.769636	17.235001	15.189707							8.661667	2.338915
8.62	25.75983	17.238335	15.191925							8.663334	2.338915
8.621667	25.746464	17.241667	15.194231							8.665	2.338915
8.623334	25.736526	17.245001	15.19622							8.666667	2.338915
8.625	25.727839	17.248333	15.197964							8.668334	2.338915
8.626667	25.718271	17.251667	15.199605							8.67	2.338915
8.628333	25.70492	17.255001	15.201498							8.671667	2.338915
8.63	25.692717	17.258333	15.203391							8.673333	2.338915
8.631667	25.680811	17.261667	15.205112							8.675	2.338915
8.633333	25.669054	17.265001	15.206958							8.676667	2.338915
8.635	25.6591	17.268333	15.208911							8.678333	2.338915
8.636667	25.65062	17.271667	15.210675							8.68	2.340115
8.638333	25.638432	17.275	15.212459							8.681667	2.341315
8.64	25.627344	17.278334	15.214166							8.683333	2.342515
8.641666	25.615961	17.281668	15.215941							8.685	2.343716
8.643333	25.606007	17.285	15.217669							8.686666	2.344916
8.645	25.594101	17.288334	15.219458							8.688334	2.346116
8.646667	25.581226	17.291668	15.221304							8.690001	2.347316
8.648334	25.569111	17.295	15.223475							8.691667	2.348516
8.650001	25.558323	17.298334	15.22574							8.693334	2.349717
8.651667	25.545553	17.301666	15.227835							8.695001	2.350917
8.653334	25.533527	17.305	15.229808							8.696667	2.350917
8.655	25.520519	17.308334	15.231791							8.698334	2.350917
8.656667	25.508106	17.311666	15.233775							8.7	2.350917
8.658334	25.496006	17.315001	15.235762							8.701667	2.350917
8.66	25.484756	17.318335	15.237641							8.703334	2.350917
8.661667	25.47583	17.321667	15.239542							8.705	2.350917
8.663334	25.465532	17.325001	15.241577							8.706667	2.350917
8.665	25.452078	17.328333	15.243422							8.708334	2.350917
8.666667	25.438532	17.331667	15.245257							8.71	2.350917
8.668334	25.42746	17.335001	15.247144							8.711667	2.350917
8.67	25.416433	17.338333	15.248726							8.713333	2.352114
8.671667	25.407433	17.341667	15.250254							8.715	2.353311
8.673333	25.398849	17.345001	15.251702							8.716667	2.354508
8.675	25.388435	17.348333	15.253263							8.718333	2.355705
8.676667	25.378899	17.351667	15.25491							8.72	2.356902
8.678333	25.367186	17.355	15.256462							8.721667	2.358099
8.68	25.357515	17.358334	15.257999							8.723333	2.359296
8.681667	25.347099	17.361668	15.259646							8.725	2.360493
8.683333	25.337086	17.365	15.261461							8.726666	2.36169
8.685	25.32427	17.368334	15.263304							8.728333	2.362887
8.686666	25.313646	17.371668	15.265135							8.73	2.362887
8.688334	25.303959	17.375	15.266886							8.731667	2.362887
8.690001	25.293468	17.378334	15.268435							8.733334	2.362887
8.691667	25.283606	17.381666	15.270008							8.735001	2.362887
8.693334	25.272757	17.385	15.2717							8.736667	2.362887
8.695001	25.263905	17.388334	15.273204							8.738334	2.362887
8.696667	25.252073	17.391666	15.274662							8.74	2.362887
8.698334	25.24118	17.395	15.276147							8.741667	2.362887
8.7	25.232166	17.398335	15.277716							8.743334	2.362887
8.701667	25.221809	17.401667	15.279741							8.745	2.362887
8.703334	25.208414	17.405001	15.281855							8.746667	2.362887
8.705	25.196939	17.408333	15.284115							8.748334	2.362887
8.706667	25.187031	17.411667	15.285998							8.75	2.362887
8.708334	25.176451	17.415001	15.287677							8.751667	2.362887
8.71	25.16441	17.418333	15.289359							8.753333	2.362887
8.711667	25.15477	17.421667	15.291081							8.755	2.362887
8.713333	25.144964	17.425001	15.292847							8.756667	2.362887
8.715	25.132954	17.428333	15.294413							8.758333	2.362887
8.716667	25.121897	17.431667	15.296016							8.76	2.362887
8.718333	25.110737	17.435001	15.297642							8.761667	2.362887
8.72	25.101603	17.438334	15.299314							8.763333	2.364081
8.721667	25.090769	17.441668	15.301009							8.765	2.365275
8.723333	25.079191	17.445	15.302676							8.766666	2.366469
8.725	25.069654	17.448334	15.304466							8.768333	2.367663
8.726666	25.060535	17.451668	15.306391							8.77	2.368857
8.728333	25.049076	17.455	15.308369							8.771667	2.37005
8.73	25.038094	17.458334	15.310257							8.773334	2.371244
8.731667	25.028423	17.461668	15.312012							8.775001	2.372438
8.733334	25.016829	17.465	15.313681							8.776667	2.373632
8.735001	25.005548	17.468334	15.315659							8.778334	2.374826
8.736667	24.993837	17.471666	15.317312							8.780001	2.374826
8.738334	24.982571	17.475	15.318813							8.781667	2.374826
8.74	24.973646	17.478334	15.320385							8.783334	2.374826
8.741667	24.961428	17.481667	15.32178							8.785	2.374826
8.743334	24.950386	17.485001	15.323342							8.786667	2.374826
8.745	24.940447	17.488335	15.325173							8.788334	2.374826
8.746667	24.929956	17.491667	15.327001							8.79	2.374826
8.748334	24.918169	17.495001	15.328886							8.791667	2.374826
8.75	24.907038	17.498333	15.330677							8.793334	2.374826
8.751667	24.894833	17.501667	15.332312							8.795	2.374826
8.753333	24.883152	17.505001	15.333762							8.796667	2.374826
8.755	24.869591	17.508333	15.335397							8.798333	2.374826
8.756667	24.858936	17.511667	15.337205							8.8	2.374826
8.758333	24.8473	17.515001	15.339032							8.801667	2.374826
8.76	24.836748	17.518333	15.340776							8.803333	2.374826
8.761667	24.824888	17.521667	15.342402							8.805	2.374826
8.763333	24.812952	17.525	15.344067							8.806667	2.374826
8.765	24.801613	17.528334	15.345726							8.808333	2.374826
8.766666	24.790064	17.531668	15.347384							8.81	2.374826
8.768333	24.778187	17.535	15.348982							8.811666	2.374826
8.77	24.767681	17.538334	15.350591							8.813334	2.376017
8.771667	24.757862	17.541668	15.351943							8.815001	2.377207
8.773334	24.747089	17.545	15.353346							8.816667	2.378398
8.775001	24.735228	17.548334	15.354911							8.818334	2.379589
8.776667	24.727285	17.551666	15.356258							8.820001	2.380779
8.778334	24.71912	17.555	15.357574							8.821667	2.38197
8.780001	24.709478	17.558334	15.358934							8.823334	2.38316
8.781667	24.69787	17.561666	15.360321							8.825	2.384351
8.783334	24.687246	17.565001	15.361644							8.826667	2.385542
8.785	24.679317	17.568335	15.36344							8.828334	2.386732
8.786667	24.670378	17.571667	15.365337							8.83	2.386732
8.788334	24.660244	17.575001	15.367108							8.831667	2.386732
8.79	24.651274	17.578333	15.368729							8.833334	2.386732
8.791667	24.63913	17.581667	15.370365							8.835	2.386732
8.793334	24.629519	17.585001	15.372261							8.836667	2.386732
8.795	24.619728	17.588333	15.374332							8.838333	2.386732
8.796667	24.610237	17.591667	15.376209							8.84	2.386732
8.798333	24.597242	17.595001	15.378103							8.841667	2.386732
8.8	24.588226	17.598333	15.379869							8.843333	2.386732
8.801667	24.575428	17.601667	15.381564							8.845	2.386732
8.803333	24.564384	17.605	15.383462							8.846667	2.38792
8.805	24.555325	17.608334	15.385464							8.848333	2.389107
8.806667	24.544731	17.611668	15.387274							8.85	2.390295
8.808333	24.534182	17.615	15.388885							8.851666	2.391482
8.81	24.524302	17.618334	15.390379							8.853333	2.392669
8.811666	24.514124	17.621668	15.391991							8.855	2.393857
8.813334	24.501532	17.625	15.39363							8.856667	2.395044
8.815001	24.490133	17.628334	15.395389							8.858334	2.396231
8.816667	24.481892	17.631666	15.397104							8.860001	2.397419
8.818334	24.469734	17.635	15.398956							8.861667	2.398606
8.820001	24.457708	17.638334	15.400853							8.863334	2.398606
8.821667	24.446964	17.641666	15.402842							8.865	2.398606
8.823334	24.437845	17.645	15.40471							8.866667	2.398606
8.825	24.42798	17.648335	15.406544							8.868334	2.398606
8.826667	24.41667	17.651667	15.408387							8.87	2.398606
8.828334	24.403631	17.655001	15.410457							8.871667	2.398606
8.83	24.392262	17.658333	15.412638							8.873334	2.398606
8.831667	24.383142	17.661667	15.414668							8.875	2.398606
8.833334	24.37529	17.665001	15.416525							8.876667	2.398606
8.835	24.36392	17.668333	15.418188							8.878333	2.398606
8.836667	24.352118	17.671667	15.419683							8.88	2.398606
8.838333	24.341942	17.675001	15.421202							8.881667	2.398606
8.84	24.333521	17.678333	15.422822							8.883333	2.398606
8.841667	24.323284	17.681667	15.424419							8.885	2.398606
8.843333	24.314196	17.685001	15.426084							8.886667	2.398606
8.845	24.303183	17.688334	15.427837							8.888333	2.398606
8.846667	24.292246	17.691668	15.429584							8.89	2.398606
8.848333	24.281845	17.695	15.431465							8.891666	2.398606
8.85	24.272173	17.698334	15.433358							8.893333	2.398606
8.851666	24.262413	17.701668	15.435532							8.895	2.398606
8.853333	24.250566	17.705	15.437537							8.896667	2.399791
8.855	24.239182	17.708334	15.43941							8.898334	2.400975
8.856667	24.230062	17.711668	15.441374							8.900001	2.402159
8.858334	24.216742	17.715	15.443127							8.901667	2.403343
8.860001	24.205059	17.718334	15.44489							8.903334	2.404527
8.861667	24.193018	17.721666	15.446548							8.905001	2.405711
8.863334	24.183809	17.725	15.448228							8.906667	2.406895
8.865	24.173693	17.728334	15.449947							8.908334	2.40808
8.866667	24.162218	17.731667	15.451748							8.91	2.409264
8.868334	24.151207	17.735001	15.453392							8.911667	2.410448
8.87	24.142653	17.738335	15.455177							8.913334	2.410448
8.871667	24.133116	17.741667	15.457191							8.915	2.410448
8.873334	24.119913	17.745001	15.459511							8.916667	2.410448
8.875	24.110094	17.748333	15.461788							8.918334	2.410448
8.876667	24.100214	17.751667	15.464005							8.92	2.410448
8.878333	24.089993	17.755001	15.466336							8.921667	2.410448
8.88	24.078964	17.758333	15.468639							8.923333	2.410448
8.881667	24.068535	17.761667	15.470983							8.925	2.410448
8.883333	24.05724	17.765001	15.473329							8.926667	2.410448
8.885	24.046539	17.768333	15.475722							8.928333	2.410448
8.886667	24.037794	17.771667	15.478038							8.93	2.411629
8.888333	24.026781	17.775	15.480703							8.931667	2.41281
8.89	24.019241	17.778334	15.483328							8.933333	2.41399
8.891666	24.005621	17.781668	15.485857							8.935	2.415171
8.893333	23.99379	17.785	15.488459							8.936666	2.416352
8.895	23.985773	17.788334	15.491042							8.938334	2.417533
8.896667	23.975552	17.791668	15.49354							8.940001	2.418714
8.898334	23.964584	17.795	15.495883							8.941667	2.419895
8.900001	23.956507	17.798334	15.498124							8.943334	2.421076
8.901667	23.946226	17.801666	15.50045							8.945001	2.422257
8.903334	23.936018	17.805	15.502614							8.946667	2.422257
8.905001	23.9245	17.808334	15.504899							8.948334	2.422257
8.906667	23.91535	17.811666	15.507412							8.95	2.422257
8.908334	23.90629	17.815001	15.510065							8.951667	2.422257
8.91	23.896738	17.818335	15.512802							8.953334	2.422257
8.911667	23.884073	17.821667	15.514849							8.955	2.422257
8.913334	23.873508	17.825001	15.516552							8.956667	2.422257
