Chrom.1		Chrom.1		Chrom.1		Chrom.1		Chrom.1		Chrom.1	
5.431667	39.042534	10.861667	12.039308							5.473333	1.035037
5.433333	39.028286	10.865001	12.040038							5.475	1.035037
5.435	39.011971	10.868334	12.040792							5.476667	1.035037
5.436667	38.997574	10.871667	12.041539							5.478333	1.035923
5.438334	38.980751	10.875	12.042303							5.48	1.036809
5.44	38.963734	10.878334	12.043284							5.481667	1.037695
5.441667	38.947018	10.881667	12.044381							5.483334	1.03858
5.443334	38.930805	10.885	12.045341							5.485	1.039466
5.445	38.913773	10.888333	12.04623							5.486667	1.040352
5.446667	38.898945	10.891667	12.047155							5.488334	1.041238
5.448333	38.881241	10.895	12.04816							5.49	1.042124
5.45	38.868366	10.898334	12.049076							5.491667	1.043009
5.451667	38.852753	10.901667	12.050369							5.493333	1.043895
5.453333	38.836704	10.905001	12.0516							5.495	1.043895
5.455	38.819805	10.908334	12.052614							5.496667	1.043895
5.456667	38.803444	10.911667	12.053642							5.498333	1.043895
5.458333	38.78735	10.915	12.054985							5.5	1.043895
5.46	38.772778	10.918334	12.056231							5.501667	1.043895
5.461667	38.758472	10.921667	12.057426							5.503334	1.043895
5.463334	38.744865	10.925	12.05858							5.505	1.043895
5.465	38.730099	10.928333	12.059715							5.506667	1.043895
5.466667	38.71423	10.931667	12.060858							5.508334	1.043895
5.468333	38.701862	10.935	12.062101							5.51	1.043895
5.47	38.686199	10.938334	12.063324							5.511667	1.043895
5.471667	38.671642	10.941667	12.064598							5.513333	1.043895
5.473333	38.657619	10.945001	12.065958							5.515	1.043895
5.475	38.642197	10.948334	12.067104							5.516667	1.043895
5.476667	38.628311	10.951667	12.0685							5.518333	1.043895
5.478333	38.612289	10.955	12.069694							5.52	1.043895
5.48	38.599239	10.958334	12.07082							5.521667	1.043895
5.481667	38.584248	10.961667	12.071924							5.523334	1.043895
5.483334	38.572983	10.965	12.072877							5.525	1.043895
5.485	38.562687	10.968333	12.073431							5.526667	1.043895
5.486667	38.550289	10.971667	12.073794							5.528334	1.044781
5.488334	38.536877	10.975	12.074098							5.53	1.045667
5.49	38.523972	10.978333	12.074546							5.531667	1.046553
5.491667	38.508831	10.981667	12.074762							5.533333	1.047439
5.493333	38.494453	10.985001	12.075057							5.535	1.048324
5.495	38.479267	10.988334	12.075617							5.536667	1.04921
5.496667	38.46954	10.991667	12.076322							5.538333	1.050096
5.498333	38.456707	10.995	12.076996							5.54	1.050982
5.5	38.44352	10.998334	12.077456							5.541667	1.051868
5.501667	38.429676	11.001667	12.077929							5.543334	1.052753
5.503334	38.418682	11.005	12.07844							5.545	1.052753
5.505	38.405537	11.008333	12.079214							5.546667	1.052753
5.506667	38.389324	11.011667	12.080049							5.548334	1.052753
5.508334	38.378761	11.015	12.080976							5.55	1.052753
5.51	38.362114	11.018333	12.082034							5.551667	1.052753
5.511667	38.347527	11.021667	12.083094							5.553333	1.052753
5.513333	38.332134	11.025001	12.084407							5.555	1.052753
5.515	38.318485	11.028334	12.085432							5.556667	1.052753
5.516667	38.304554	11.031667	12.086506							5.558333	1.052753
5.518333	38.289963	11.035	12.087242							5.56	1.052753
5.52	38.276314	11.038334	12.088242							5.561667	1.053639
5.521667	38.26292	11.041667	12.089292							5.563334	1.054525
5.523334	38.249611	11.045	12.090639							5.565	1.055411
5.525	38.231789	11.048333	12.091814							5.566667	1.056297
5.526667	38.215012	11.051667	12.093201							5.568334	1.057182
5.528334	38.199722	11.055	12.094555							5.57	1.058068
5.53	38.184448	11.058333	12.095636							5.571667	1.058954
5.531667	38.169907	11.061666	12.096848							5.573333	1.05984
5.533333	38.154556	11.065001	12.097919							5.575	1.060726
5.535	38.140999	11.068334	12.099173							5.576667	1.061611
5.536667	38.130642	11.071667	12.100657							5.578333	1.061611
5.538333	38.114025	11.075	12.101814							5.58	1.061611
5.54	38.099274	11.078334	12.102978							5.581667	1.061611
5.541667	38.083733	11.081667	12.104016							5.583333	1.061611
5.543334	38.069187	11.085	12.105047							5.585	1.061611
5.545	38.053513	11.088333	12.10577							5.586667	1.061611
5.546667	38.038864	11.091667	12.106581							5.588334	1.061611
5.548334	38.026257	11.095	12.107611							5.59	1.061611
5.55	38.011627	11.098333	12.108582							5.591667	1.061611
5.551667	37.999569	11.101667	12.109415							5.593333	1.061611
5.553333	37.986412	11.105	12.11034							5.595	1.061611
5.555	37.975491	11.108334	12.11132							5.596667	1.061611
5.556667	37.961765	11.111667	12.112169							5.598333	1.061611
5.558333	37.948044	11.115001	12.113057							5.6	1.061611
5.56	37.93438	11.118334	12.113772							5.601667	1.061611
5.561667	37.921982	11.121667	12.114629							5.603333	1.061611
5.563334	37.908955	11.125	12.115238							5.605	1.061611
5.565	37.894295	11.128334	12.115974							5.606667	1.061611
5.566667	37.882118	11.131667	12.116796							5.608334	1.061611
5.568334	37.868038	11.135	12.117579							5.61	1.061611
5.57	37.853733	11.138333	12.118291							5.611667	1.062497
5.571667	37.840305	11.141667	12.119088							5.613334	1.063383
5.573333	37.828045	11.145	12.11996							5.615	1.064269
5.575	37.815048	11.148334	12.120716							5.616667	1.065154
5.576667	37.801117	11.151667	12.12126							5.618333	1.06604
5.578333	37.785545	11.155001	12.122125							5.62	1.066926
5.58	37.771748	11.158334	12.123271							5.621667	1.067811
5.581667	37.759125	11.161667	12.124231							5.623333	1.068697
5.583333	37.746178	11.165	12.12517							5.625	1.069583
5.585	37.732391	11.168334	12.126129							5.626667	1.070469
5.586667	37.720249	11.171667	12.127018							5.628334	1.070469
5.588334	37.706421	11.175	12.127573							5.63	1.070469
5.59	37.695602	11.178333	12.128295							5.631667	1.070469
5.591667	37.680492	11.181667	12.128906							5.633334	1.070469
5.593333	37.668095	11.185	12.129874							5.635	1.070469
5.595	37.652225	11.188334	12.13092							5.636667	1.070469
5.596667	37.636204	11.191667	12.132227							5.638333	1.070469
5.598333	37.622467	11.195001	12.133339							5.64	1.070469
5.6	37.611023	11.198334	12.134496							5.641667	1.070469
5.601667	37.596523	11.201667	12.135669							5.643333	1.070469
5.603333	37.581741	11.205	12.136664							5.645	1.070469
5.605	37.568867	11.208334	12.137691							5.646667	1.070469
5.606667	37.556946	11.211667	12.138682							5.648334	1.070469
5.608334	37.544132	11.215	12.139774							5.65	1.070469
5.61	37.534283	11.218333	12.140568							5.651667	1.070469
5.611667	37.521362	11.221667	12.141427							5.653334	1.070469
5.613334	37.506847	11.225	12.1423							5.655	1.070469
5.615	37.491409	11.228333	12.143197							5.656667	1.070469
5.616667	37.477882	11.231667	12.144211							5.658333	1.070469
5.618333	37.463844	11.235001	12.145247							5.66	1.070469
5.62	37.451626	11.238334	12.146273							5.661667	1.071354
5.621667	37.438915	11.241667	12.147646							5.663333	1.07224
5.623333	37.426353	11.245	12.148877							5.665	1.073125
5.625	37.414268	11.248334	12.149918							5.666667	1.074011
5.626667	37.402199	11.251667	12.150928							5.668334	1.074896
5.628334	37.387371	11.255	12.151897							5.67	1.075782
5.63	37.374317	11.258333	12.152844							5.671667	1.076667
5.631667	37.357121	11.261667	12.153758							5.673334	1.077553
5.633334	37.344379	11.265	12.154745							5.675	1.078439
5.635	37.332401	11.268333	12.155728							5.676667	1.079324
5.636667	37.318989	11.271667	12.156549							5.678333	1.079324
5.638333	37.307724	11.275001	12.15736							5.68	1.079324
5.64	37.293358	11.278334	12.158156							5.681667	1.079324
5.641667	37.27874	11.281667	12.159054							5.683333	1.079324
5.643333	37.267284	11.285	12.160055							5.685	1.079324
5.645	37.257687	11.288334	12.160994							5.686667	1.079324
5.646667	37.244572	11.291667	12.161535							5.688334	1.079324
5.648334	37.232651	11.295	12.161972							5.69	1.079324
5.65	37.219406	11.298333	12.162385							5.691667	1.079324
5.651667	37.204803	11.301667	12.163014							5.693334	1.079324
5.653334	37.194595	11.305	12.163635							5.695	1.079324
5.655	37.185654	11.308333	12.164499							5.696667	1.079324
5.656667	37.174343	11.311666	12.165426							5.698333	1.079324
5.658333	37.161053	11.315001	12.166587							5.7	1.079324
5.66	37.150471	11.318334	12.16783							5.701667	1.079324
5.661667	37.138119	11.321667	12.169041							5.703333	1.079324
5.663333	37.126751	11.325	12.170473							5.705	1.079324
5.665	37.112488	11.328334	12.171611							5.706667	1.079324
5.666667	37.099838	11.331667	12.172757							5.708333	1.079324
5.668334	37.086071	11.335	12.17399							5.71	1.079324
5.67	37.074165	11.338334	12.175085							5.711667	1.080209
5.671667	37.06263	11.341667	12.17619							5.713334	1.081095
5.673334	37.05217	11.345	12.177285							5.715	1.08198
5.675	37.041111	11.348333	12.178343							5.716667	1.082865
5.676667	37.028267	11.351667	12.179121							5.718333	1.083751
5.678333	37.017704	11.355	12.17988							5.72	1.084636
5.68	37.003815	11.358334	12.180524							5.721667	1.085521
5.681667	36.991058	11.361667	12.181246							5.723333	1.086407
5.683333	36.977707	11.365001	12.181904							5.725	1.087292
5.685	36.965759	11.368334	12.182791							5.726667	1.088177
5.686667	36.951958	11.371667	12.18372							5.728333	1.088177
5.688334	36.93956	11.375	12.18479							5.73	1.088177
5.69	36.924778	11.378334	12.18595							5.731667	1.088177
5.691667	36.912933	11.381667	12.186956							5.733334	1.088177
5.693334	36.899746	11.385	12.18802							5.735	1.088177
5.695	36.884636	11.388333	12.189123							5.736667	1.088177
5.696667	36.869259	11.391667	12.190309							5.738334	1.088177
5.698333	36.855652	11.395	12.191624							5.74	1.088177
5.7	36.842869	11.398334	12.193027							5.741667	1.088177
5.701667	36.82962	11.401667	12.19422							5.743333	1.088177
5.703333	36.817474	11.405001	12.195625							5.745	1.088177
5.705	36.80302	11.408334	12.196832							5.746667	1.088177
5.706667	36.792099	11.411667	12.197915							5.748333	1.088177
5.708333	36.780655	11.415	12.199085							5.75	1.088177
5.71	36.769642	11.418334	12.200284							5.751667	1.088177
5.711667	36.756859	11.421667	12.201357							5.753334	1.088177
5.713334	36.743656	11.425	12.202578							5.755	1.088177
5.715	36.731319	11.428333	12.203611							5.756667	1.088177
5.716667	36.71904	11.431667	12.204496							5.758334	1.088177
5.718333	36.704361	11.435	12.205201							5.76	1.088177
5.72	36.693275	11.438334	12.20623							5.761667	1.089063
5.721667	36.683365	11.441667	12.207401							5.763333	1.089948
5.723333	36.671577	11.445001	12.208451							5.765	1.090833
5.725	36.660461	11.448334	12.209179							5.766667	1.091718
5.726667	36.645664	11.451667	12.209888							5.768333	1.092603
5.728333	36.633625	11.455	12.210742							5.77	1.093488
5.73	36.620079	11.458334	12.211648							5.771667	1.094373
5.731667	36.609398	11.461667	12.212767							5.773334	1.095258
5.733334	36.596237	11.465	12.213696							5.775	1.096143
5.735	36.584019	11.468333	12.214412							5.776667	1.097028
5.736667	36.574482	11.471667	12.215036							5.778334	1.097028
5.738334	36.561878	11.475	12.215527							5.78	1.097028
5.74	36.550747	11.478333	12.216022							5.781667	1.097028
5.741667	36.538048	11.481667	12.216454							5.783333	1.097028
5.743333	36.524372	11.485001	12.217107							5.785	1.097028
5.745	36.510929	11.488334	12.217741							5.786667	1.097028
5.746667	36.500305	11.491667	12.218446							5.788333	1.097028
5.748333	36.488533	11.495	12.219328							5.79	1.097028
5.75	36.476089	11.498334	12.220453							5.791667	1.097028
5.751667	36.462605	11.501667	12.221622							5.793334	1.097028
5.753334	36.451488	11.505	12.222858							5.795	1.097913
5.755	36.440731	11.508333	12.224113							5.796667	1.098798
5.756667	36.426155	11.511667	12.225338							5.798334	1.099683
5.758334	36.412998	11.515	12.22653							5.8	1.100567
5.76	36.40218	11.518333	12.227598							5.801667	1.101452
5.761667	36.389767	11.521667	12.228645							5.803333	1.102337
5.763333	36.377102	11.525001	12.229513							5.805	1.103222
5.765	36.367565	11.528334	12.230559							5.806667	1.104107
5.766667	36.355244	11.531667	12.231441							5.808333	1.104991
5.768333	36.34621	11.535	12.232242							5.81	1.105876
5.77	36.33371	11.538334	12.23291							5.811667	1.105876
5.771667	36.32267	11.541667	12.233666							5.813334	1.105876
5.773334	36.310555	11.545	12.234811							5.815	1.105876
5.775	36.298573	11.548333	12.235899							5.816667	1.105876
5.776667	36.286339	11.551667	12.236967							5.818334	1.105876
5.778334	36.272987	11.555	12.237867							5.82	1.105876
5.78	36.262154	11.558333	12.238841							5.821667	1.105876
5.781667	36.250443	11.561666	12.239972							5.823333	1.105876
5.783333	36.241055	11.565001	12.240944							5.825	1.105876
5.785	36.229149	11.568334	12.24201							5.826667	1.105876
5.786667	36.217556	11.571667	12.243155							5.828333	1.105876
5.788333	36.205486	11.575	12.244131							5.83	1.105876
5.79	36.192806	11.578334	12.245182							5.831667	1.105876
5.791667	36.181198	11.581667	12.246075							5.833333	1.105876
5.793334	36.170708	11.585	12.246881							5.835	1.105876
5.795	36.15971	11.588334	12.247996							5.836667	1.105876
5.796667	36.146595	11.591667	12.249322							5.838334	1.105876
5.798334	36.137535	11.595	12.250472							5.84	1.105876
5.8	36.125675	11.598333	12.251518							5.841667	1.105876
5.801667	36.115452	11.601667	12.252605							5.843333	1.105876
5.803333	36.103905	11.605	12.253881							5.845	1.106761
5.805	36.093502	11.608334	12.255296							5.846667	1.107645
5.806667	36.079468	11.611667	12.256548							5.848333	1.108529
5.808333	36.068142	11.615001	12.257713							5.85	1.109414
5.81	36.056534	11.618334	12.258503							5.851667	1.110298
5.811667	36.045013	11.621667	12.259168							5.853333	1.111182
5.813334	36.035179	11.625	12.259777							5.855	1.112067
5.815	36.02396	11.628334	12.260624							5.856667	1.112951
5.816667	36.013737	11.631667	12.26158							5.858334	1.113836
5.818334	36.001877	11.635	12.26268							5.86	1.11472
5.82	35.991268	11.638333	12.263783							5.861667	1.11472
5.821667	35.978928	11.641667	12.264788							5.863334	1.11472
5.823333	35.966694	11.645	12.265818							5.865	1.11472
5.825	35.953239	11.648334	12.266859							5.866667	1.11472
5.826667	35.94455	11.651667	12.267743							5.868333	1.11472
5.828333	35.934254	11.655001	12.268623							5.87	1.11472
5.83	35.921799	11.658334	12.26993							5.871667	1.11472
5.831667	35.911694	11.661667	12.271119							5.873333	1.11472
5.833333	35.900311	11.665	12.272127							5.875	1.11472
5.835	35.889416	11.668334	12.27296							5.876667	1.11472
5.836667	35.87714	11.671667	12.273622							5.878334	1.11472
5.838334	35.866486	11.675	12.274304							5.88	1.11472
5.84	35.855965	11.678333	12.274685							5.881667	1.11472
5.841667	35.844715	11.681667	12.275096							5.883334	1.11472
5.843333	35.831661	11.685	12.275487							5.885	1.11472
5.845	35.819382	11.688334	12.275829							5.886667	1.11472
5.846667	35.805225	11.691667	12.276453							5.888333	1.11472
5.848333	35.794334	11.695001	12.277086							5.89	1.11472
5.85	35.783024	11.698334	12.278057							5.891667	1.11472
5.851667	35.770267	11.701667	12.27901							5.893333	1.11472
5.853333	35.758911	11.705	12.280085							5.895	1.115604
5.855	35.747482	11.708334	12.281008							5.896667	1.116488
5.856667	35.734936	11.711667	12.281796							5.898334	1.117372
5.858334	35.724968	11.715	12.282654							5.9	1.118256
5.86	35.716488	11.718333	12.283442							5.901667	1.11914
5.861667	35.704956	11.721667	12.284375							5.903334	1.120024
5.863334	35.695747	11.725	12.285529							5.905	1.120908
5.865	35.685867	11.728333	12.286928							5.906667	1.121792
5.866667	35.674526	11.731667	12.288274							5.908333	1.122676
5.868333	35.661564	11.735001	12.289561							5.91	1.12356
5.87	35.651325	11.738334	12.290956							5.911667	1.12356
5.871667	35.640015	11.741667	12.292145							5.913333	1.12356
5.873333	35.627426	11.745	12.293531							5.915	1.12356
5.875	35.6161	11.748334	12.294913							5.916667	1.12356
5.876667	35.604744	11.751667	12.296286							5.918334	1.12356
5.878334	35.593971	11.755	12.297472							5.92	1.12356
5.88	35.581947	11.758333	12.298736							5.921667	1.12356
5.881667	35.567715	11.761667	12.300106							5.923334	1.12356
5.883334	35.558014	11.765	12.301017							5.925	1.12356
5.885	35.547405	11.768333	12.301768							5.926667	1.12356
5.886667	35.536171	11.771667	12.302633							5.928333	1.12356
5.888333	35.526932	11.775001	12.30353							5.93	1.12356
5.89	35.517277	11.778334	12.304469							5.931667	1.12356
5.891667	35.50531	11.781667	12.305222							5.933333	1.12356
5.893333	35.496384	11.785	12.306034							5.935	1.12356
5.895	35.484715	11.788334	12.306602							5.936667	1.12356
5.896667	35.472588	11.791667	12.307299							5.938334	1.12356
5.898334	35.46381	11.795	12.308151							5.94	1.12356
5.9	35.449551	11.798333	12.309216							5.941667	1.12356
5.901667	35.437702	11.801667	12.310353							5.943334	1.12356
5.903334	35.426796	11.805	12.311534							5.945	1.124443
5.905	35.413475	11.808333	12.31256							5.946667	1.125327
5.906667	35.402031	11.811666	12.313809							5.948333	1.12621
5.908333	35.391449	11.815001	12.314853							5.95	1.127094
5.91	35.380287	11.818334	12.315866							5.951667	1.127977
5.911667	35.366623	11.821667	12.31687							5.953333	1.128861
5.913333	35.35548	11.825001	12.317906							5.955	1.129744
5.915	35.344734	11.828334	12.318892							5.956667	1.130628
5.916667	35.332619	11.831667	12.319996							5.958333	1.131511
5.918334	35.318836	11.835	12.321038							5.96	1.132395
5.92	35.306976	11.838334	12.321917							5.961667	1.132395
5.921667	35.296364	11.841667	12.322651							5.963334	1.132395
5.923334	35.287708	11.845	12.32338							5.965	1.132395
5.925	35.275669	11.848333	12.323965							5.966667	1.132395
5.926667	35.264717	11.851667	12.324627							5.968333	1.132395
5.928333	35.253883	11.855	12.32514							5.97	1.132395
5.93	35.242168	11.858334	12.325581							5.971667	1.132395
5.931667	35.227776	11.861667	12.326483							5.973333	1.132395
5.933333	35.218433	11.865001	12.327364							5.975	1.132395
5.935	35.205959	11.868334	12.328428							5.976667	1.132395
5.936667	35.197453	11.871667	12.329592							5.978333	1.133278
5.938334	35.186291	11.875	12.330829							5.98	1.134161
5.94	35.174324	11.878334	12.332014							5.981667	1.135044
5.941667	35.162659	11.881667	12.333263							5.983334	1.135927
5.943334	35.151958	11.885	12.334349							5.985	1.13681
5.945	35.141693	11.888333	12.335283							5.986667	1.137693
5.946667	35.132675	11.891667	12.336483							5.988334	1.138576
5.948333	35.121964	11.895	12.337624							5.99	1.139459
5.95	35.111279	11.898334	12.33879							5.991667	1.140342
5.951667	35.09985	11.901667	12.34016							5.993333	1.141225
5.953333	35.089611	11.905001	12.3415							5.995	1.141225
5.955	35.080582	11.908334	12.343002							5.996667	1.141225
5.956667	35.071583	11.911667	12.344351							5.998333	1.141225
5.958333	35.062061	11.915	12.345634							6	1.141225
5.96	35.053925	11.918334	12.346951							6.001667	1.141225
5.961667	35.044147	11.921667	12.348282							6.003334	1.141225
5.963334	35.033627	11.925	12.34969							6.005	1.141225
5.965	35.02293	11.928333	12.351089							6.006667	1.141225
5.966667	35.012604	11.931667	12.352592							6.008334	1.141225
5.968333	35.003811	11.935	12.354156							6.01	1.141225
5.97	34.993946	11.938334	12.355685							6.011667	1.141225
5.971667	34.983425	11.941667	12.357063							6.013333	1.141225
5.973333	34.9748	11.945001	12.358588							6.015	1.141225
5.975	34.963875	11.948334	12.36001							6.016667	1.141225
5.976667	34.952076	11.951667	12.361172							6.018333	1.141225
5.978333	34.938751	11.955	12.362511							6.02	1.141225
5.98	34.92865	11.958334	12.363928							6.021667	1.141225
5.981667	34.916519	11.961667	12.365267							6.023334	1.141225
5.983334	34.907402	11.965	12.36655							6.025	1.141225
5.985	34.896015	11.968333	12.367794							6.026667	1.141225
5.986667	34.884811	11.971667	12.369173							6.028334	1.142107
5.988334	34.874172	11.975	12.370506							6.03	1.14299
5.99	34.86298	11.978333	12.371788							6.031667	1.143872
5.991667	34.853069	11.981667	12.373147							6.033333	1.144754
5.993333	34.84264	11.985001	12.374277							6.035	1.145637
5.995	34.832134	11.988334	12.375411							6.036667	1.146519
5.996667	34.82008	11.991667	12.376742							6.038333	1.147402
5.998333	34.807026	11.995	12.378026							6.04	1.148284
6	34.796925	11.998334	12.379333							6.041667	1.149167
6.001667	34.785465	12.001667	12.380747							6.043334	1.150049
6.003334	34.774632	12.005	12.381971							6.045	1.150049
6.005	34.764812	12.008333	12.383114							6.046667	1.150049
6.006667	34.754337	12.011667	12.384371							6.048334	1.150049
6.008334	34.744217	12.015	12.38541							6.05	1.150049
6.01	34.73307	12.018333	12.386512							6.051667	1.150049
6.011667	34.72118	12.021667	12.387617							6.053333	1.150049
6.013333	34.71175	12.025001	12.38862							6.055	1.150049
6.015	34.702168	12.028334	12.389643							6.056667	1.150049
6.016667	34.692364	12.031667	12.390636							6.058333	1.150049
6.018333	34.682392	12.035	12.391653							6.06	1.150049
6.02	34.672752	12.038334	12.392531							6.061667	1.150049
6.021667	34.660488	12.041667	12.393695							6.063334	1.150049
6.023334	34.650505	12.045	12.394888							6.065	1.150049
6.025	34.642143	12.048333	12.396006							6.066667	1.150049
6.026667	34.633549	12.051667	12.397147							6.068334	1.150049
6.028334	34.622593	12.055	12.398162							6.07	1.150049
6.03	34.611553	12.058333	12.399112							6.071667	1.150049
6.031667	34.600048	12.061666	12.400091							6.073333	1.150049
6.033333	34.59026	12.065001	12.401224							6.075	1.150049
6.035	34.582272	12.068334	12.40258							6.076667	1.150049
6.036667	34.57272	12.071667	12.403893							6.078333	1.150931
6.038333	34.563362	12.075001	12.405299							6.08	1.151813
6.04	34.555317	12.078334	12.406788							6.081667	1.152694
6.041667	34.543602	12.081667	12.408238							6.083333	1.153576
6.043334	34.532772	12.085	12.409498							6.085	1.154458
6.045	34.521698	12.088334	12.410738							6.086667	1.15534
6.046667	34.511967	12.091667	12.412028							6.088334	1.156222
6.048334	34.500404	12.095	12.413399							6.09	1.157103
6.05	34.489452	12.098333	12.414837							6.091667	1.157985
6.051667	34.479218	12.101667	12.416205							6.093333	1.158867
6.053333	34.471081	12.105	12.417501							6.095	1.158867
6.055	34.459637	12.108334	12.418427							6.096667	1.158867
6.056667	34.450413	12.111667	12.419572							6.098333	1.158867
6.058333	34.439133	12.115001	12.420744							6.1	1.158867
6.06	34.428791	12.118334	12.421869							6.101667	1.158867
6.061667	34.419819	12.121667	12.422953							6.103333	1.158867
6.063334	34.410431	12.125	12.424004							6.105	1.158867
6.065	34.401402	12.128334	12.425175							6.106667	1.158867
6.066667	34.390972	12.131667	12.426353							6.108334	1.158867
6.068334	34.378857	12.135	12.427452							6.11	1.158867
6.07	34.368649	12.138333	12.428327							6.111667	1.158867
6.071667	34.361794	12.141667	12.429134							6.113334	1.158867
6.073333	34.354328	12.145	12.43009							6.115	1.158867
6.075	34.34454	12.148334	12.431019							6.116667	1.158867
6.076667	34.335224	12.151667	12.431916							6.118333	1.158867
6.078333	34.323349	12.155001	12.432857							6.12	1.158867
6.08	34.311443	12.158334	12.433512							6.121667	1.158867
6.081667	34.300938	12.161667	12.434162							6.123333	1.158867
6.083333	34.291893	12.165	12.434917							6.125	1.158867
6.085	34.284443	12.168334	12.43569							6.126667	1.158867
6.086667	34.276234	12.171667	12.436238							6.128334	1.159748
6.088334	34.267769	12.175	12.436858							6.13	1.160629
6.09	34.259052	12.178333	12.43765							6.131667	1.16151
6.091667	34.250526	12.181667	12.438511							6.133334	1.162391
6.093333	34.23801	12.185	12.439335							6.135	1.163273
6.095	34.227146	12.188334	12.440156							6.136667	1.164154
6.096667	34.216896	12.191667	12.44099							6.138333	1.165035
6.098333	34.205734	12.195001	12.441764							6.14	1.165916
6.1	34.198074	12.198334	12.442549							6.141667	1.166797
6.101667	34.190372	12.201667	12.443098							6.143333	1.167678
6.103333	34.180969	12.205	12.443745							6.145	1.167678
6.105	34.172535	12.208334	12.444485							6.146667	1.167678
6.106667	34.162254	12.211667	12.445346							6.148334	1.167678
6.108334	34.150826	12.215	12.446198							6.15	1.167678
6.11	34.14011	12.218333	12.447104							6.151667	1.167678
6.111667	34.132526	12.221667	12.448049							6.153334	1.167678
6.113334	34.120022	12.225	12.449039							6.155	1.167678
6.115	34.110962	12.228333	12.449941							6.156667	1.167678
6.116667	34.100742	12.231667	12.450788							6.158333	1.167678
6.118333	34.088345	12.235001	12.451189							6.16	1.167678
6.12	34.081818	12.238334	12.451422							6.161667	1.167678
6.121667	34.073742	12.241667	12.451611							6.163333	1.167678
6.123333	34.064041	12.245	12.451725							6.165	1.167678
6.125	34.053551	12.248334	12.451778							6.166667	1.167678
6.126667	34.041763	12.251667	12.45213							6.168334	1.167678
6.128334	34.030319	12.255	12.452468							6.17	1.167678
6.13	34.019531	12.258333	12.453112							6.171667	1.167678
6.131667	34.009949	12.261667	12.453634							6.173334	1.167678
6.133334	33.998608	12.265	12.453886							6.175	1.167678
6.135	33.989758	12.268333	12.454271							6.176667	1.167678
6.136667	33.981457	12.271667	12.454562							6.178333	1.168558
6.138333	33.971699	12.275001	12.454926							6.18	1.169439
6.14	33.961029	12.278334	12.455381							6.181667	1.170319
6.141667	33.949017	12.281667	12.455644							6.183333	1.1712
6.143333	33.937782	12.285	12.455746							6.185	1.17208
6.145	33.926502	12.288334	12.455896							6.186667	1.172961
6.146667	33.91573	12.291667	12.456336							6.188334	1.173841
6.148334	33.905281	12.295	12.456793							6.19	1.174721
6.15	33.89679	12.298333	12.457239							6.191667	1.175602
6.151667	33.888622	12.301667	12.457573							6.193334	1.176482
6.153334	33.878536	12.305	12.45799							6.195	1.176482
6.155	33.869877	12.308333	12.458324							6.196667	1.176482
6.156667	33.85873	12.311666	12.458582							6.198333	1.176482
6.158333	33.848373	12.315001	12.458969							6.2	1.176482
6.16	33.840954	12.318334	12.459255							6.201667	1.176482
6.161667	33.829628	12.321667	12.45943							6.203333	1.176482
6.163333	33.822403	12.325001	12.459551							6.205	1.176482
6.165	33.810093	12.328334	12.45978							6.206667	1.176482
6.166667	33.798561	12.331667	12.459832							6.208333	1.176482
6.168334	33.789696	12.335	12.459919							6.21	1.176482
6.17	33.779697	12.338334	12.460202							6.211667	1.177362
6.171667	33.767357	12.341667	12.460623							6.213334	1.178241
6.173334	33.75803	12.345	12.46104							6.215	1.179121
6.175	33.750759	12.348333	12.461442							6.216667	1.180001
6.176667	33.743813	12.351667	12.461866							6.218333	1.18088
6.178333	33.734619	12.355	12.462231							6.22	1.18176
6.18	33.725559	12.358334	12.462815							6.221667	1.18264
6.181667	33.717289	12.361667	12.463208							6.223333	1.183519
6.183333	33.709301	12.365001	12.463489							6.225	1.184399
6.185	33.701496	12.368334	12.463589							6.226667	1.185279
6.186667	33.692017	12.371667	12.463899							6.228333	1.185279
6.188334	33.682762	12.375	12.464361							6.23	1.185279
6.19	33.674835	12.378334	12.464548							6.231667	1.185279
6.191667	33.66539	12.381667	12.464752							6.233334	1.185279
6.193334	33.656612	12.385	12.465028							6.235	1.185279
6.195	33.647461	12.388333	12.465527							6.236667	1.185279
6.196667	33.637436	12.391667	12.465981							6.238334	1.185279
6.198333	33.626945	12.395	12.466578							6.24	1.185279
6.2	33.617107	12.398334	12.467032							6.241667	1.185279
6.201667	33.604427	12.401667	12.467455							6.243333	1.185279
6.203333	33.594147	12.405001	12.468117							6.245	1.185279
6.205	33.581749	12.408334	12.468603							6.246667	1.185279
6.206667	33.573822	12.411667	12.468969							6.248333	1.185279
6.208333	33.567829	12.415	12.469423							6.25	1.185279
6.21	33.56102	12.418334	12.469745							6.251667	1.185279
6.211667	33.553303	12.421667	12.469862							6.253334	1.185279
6.213334	33.545418	12.425	12.470154							6.255	1.185279
6.215	33.535629	12.428333	12.470626							6.256667	1.185279
6.216667	33.524693	12.431667	12.471334							6.258334	1.185279
6.218334	33.514023	12.435	12.472063							6.26	1.185279
6.22	33.502861	12.438334	12.472519							6.261667	1.186157
6.221667	33.49474	12.441667	12.472895							6.263333	1.187036
6.223333	33.486069	12.445001	12.473074							6.265	1.187915
6.225	33.478199	12.448334	12.473216							6.266667	1.188794
6.226667	33.468395	12.451667	12.473344							6.268333	1.189673
6.228333	33.460915	12.455	12.473401							6.27	1.190552
