Chrom.1		Chrom.1		Chrom.1		Chrom.1		Chrom.1		Chrom.1	
2.478333	119.93605	4.955	11.702918							2.521667	0.339269
2.48	119.870277	4.958333	11.702757							2.523333	0.339852
2.481667	119.802444	4.961667	11.702532							2.525	0.340434
2.483333	119.73703	4.965	11.702361							2.526667	0.341017
2.485	119.671341	4.968333	11.702129							2.528333	0.341599
2.486667	119.605598	4.971667	11.701923							2.53	0.341599
2.488333	119.536606	4.975	11.701783							2.531667	0.341599
2.49	119.469551	4.978333	11.701592							2.533333	0.341599
2.491667	119.404968	4.981667	11.701392							2.535	0.341599
2.493333	119.338097	4.985	11.701113							2.536667	0.341599
2.495	119.268509	4.988333	11.701126							2.538333	0.341599
2.496667	119.201721	4.991667	11.70086							2.54	0.341599
2.498333	119.136032	4.995	11.700827							2.541667	0.341599
2.5	119.070831	4.998333	11.700578							2.543333	0.341599
2.501667	119.007141	5.001667	11.700617							2.545	0.341599
2.503333	118.94503	5.005	11.700726							2.546667	0.342169
2.505	118.880447	5.008334	11.700883							2.548333	0.34274
2.506667	118.81813	5.011667	11.701173							2.55	0.34331
2.508333	118.753014	5.015	11.701189							2.551667	0.34388
2.51	118.68811	5.018333	11.701155							2.553333	0.344451
2.511667	118.623138	5.021667	11.701147							2.555	0.345021
2.513333	118.559807	5.025	11.70122							2.556667	0.345591
2.515	118.497314	5.028334	11.701765							2.558333	0.346162
2.516667	118.431625	5.031667	11.701887							2.56	0.346732
2.518333	118.366631	5.035	11.701836							2.561667	0.347302
2.52	118.306641	5.038333	11.701864							2.563334	0.347302
2.521667	118.242714	5.041667	11.701746							2.565	0.347302
2.523333	118.179649	5.045	11.701672							2.566667	0.347302
2.525	118.116882	5.048334	11.701498							2.568333	0.347302
2.526667	118.053017	5.051667	11.701338							2.57	0.347302
2.528333	117.991684	5.055	11.701218							2.571667	0.347302
2.53	117.930206	5.058333	11.701122							2.573334	0.347302
2.531667	117.86869	5.061667	11.701035							2.575	0.347302
2.533333	117.805717	5.065	11.700987							2.576667	0.347302
2.535	117.743195	5.068334	11.700796							2.578333	0.347302
2.536667	117.68103	5.071667	11.700374							2.58	0.34786
2.538333	117.617043	5.075	11.700031							2.581667	0.348419
2.54	117.554428	5.078333	11.699888							2.583333	0.348977
2.541667	117.494461	5.081667	11.699892							2.585	0.349535
2.543333	117.432716	5.085	11.700006							2.586667	0.350093
2.545	117.368225	5.088334	11.700034							2.588333	0.350652
2.546667	117.306412	5.091667	11.700087							2.59	0.35121
2.548333	117.240189	5.095	11.700176							2.591667	0.351768
2.55	117.177071	5.098333	11.700178							2.593333	0.352327
2.551667	117.114662	5.101667	11.700066							2.595	0.352885
2.553333	117.051361	5.105	11.700056							2.596667	0.352885
2.555	116.986809	5.108334	11.699833							2.598333	0.352885
2.556667	116.922226	5.111667	11.699358							2.6	0.352885
2.558333	116.858604	5.115	11.698832							2.601667	0.352885
2.56	116.797981	5.118333	11.698578							2.603333	0.352885
2.561667	116.73513	5.121667	11.697673							2.605	0.352885
2.563334	116.674629	5.125	11.697074							2.606667	0.352885
2.565	116.611511	5.128334	11.696649							2.608333	0.352885
2.566667	116.54702	5.131667	11.69649							2.61	0.352885
2.568333	116.485062	5.135	11.696425							2.611667	0.352885
2.57	116.422562	5.138333	11.696352							2.613333	0.353431
2.571667	116.359085	5.141667	11.696501							2.615	0.353977
2.573334	116.298141	5.145	11.696591							2.616667	0.354523
2.575	116.235886	5.148334	11.696774							2.618333	0.35507
2.576667	116.175056	5.151667	11.696899							2.62	0.355616
2.578333	116.113304	5.155	11.69694							2.621667	0.356162
2.58	116.053078	5.158333	11.697062							2.623333	0.356708
2.581667	115.990463	5.161667	11.69693							2.625	0.357255
2.583333	115.927132	5.165	11.696741							2.626667	0.357801
2.585	115.863564	5.168334	11.696491							2.628333	0.358347
2.586667	115.8022	5.171667	11.696352							2.63	0.358347
2.588333	115.738037	5.175	11.696137							2.631667	0.358347
2.59	115.679977	5.178333	11.695919							2.633333	0.358347
2.591667	115.616974	5.181667	11.695583							2.635	0.358347
2.593333	115.55722	5.185	11.694964							2.636667	0.358347
2.595	115.4972	5.188334	11.694356							2.638333	0.358347
2.596667	115.43605	5.191667	11.693934							2.64	0.358347
2.598333	115.377335	5.195	11.693504							2.641667	0.358347
2.6	115.316811	5.198333	11.693272							2.643333	0.358347
2.601667	115.254227	5.201667	11.693086							2.645	0.358347
2.603333	115.193069	5.205	11.693015							2.646667	0.358347
2.605	115.130455	5.208333	11.69291							2.648333	0.358347
2.606667	115.069	5.211667	11.692808							2.65	0.358347
2.608333	115.010979	5.215	11.692742							2.651667	0.358347
2.61	114.948334	5.218333	11.692789							2.653333	0.358347
2.611667	114.888641	5.221667	11.692871							2.655	0.358347
2.613333	114.830139	5.225	11.693033							2.656667	0.358347
2.615	114.769341	5.228333	11.693153							2.658333	0.358347
2.616667	114.709976	5.231667	11.693317							2.66	0.358347
2.618333	114.648315	5.235	11.693244							2.661667	0.358347
2.62	114.586952	5.238333	11.69314							2.663333	0.358881
2.621667	114.525795	5.241667	11.692974							2.665	0.359416
2.623333	114.466728	5.245	11.692757							2.666667	0.35995
2.625	114.406197	5.248333	11.692518							2.668333	0.360484
2.626667	114.344955	5.251667	11.692109							2.67	0.361019
2.628333	114.284576	5.255	11.692004							2.671667	0.361553
2.63	114.225235	5.258334	11.691695							2.673333	0.362087
2.631667	114.161583	5.261667	11.691237							2.675	0.362622
2.633333	114.104477	5.265	11.690928							2.676667	0.363156
2.635	114.041893	5.268333	11.690744							2.678333	0.36369
2.636667	113.981873	5.271667	11.690778							2.68	0.36369
2.638333	113.921318	5.275	11.690777							2.681667	0.36369
2.64	113.860069	5.278334	11.690703							2.683333	0.36369
2.641667	113.802757	5.281667	11.690516							2.685	0.36369
2.643333	113.746346	5.285	11.69029							2.686667	0.36369
2.645	113.686951	5.288333	11.69012							2.688334	0.36369
2.646667	113.629311	5.291667	11.689944							2.69	0.36369
2.648333	113.572388	5.295	11.690063							2.691667	0.36369
2.65	113.509354	5.298334	11.690092							2.693333	0.36369
2.651667	113.452675	5.301667	11.690018							2.695	0.36369
2.653333	113.392708	5.305	11.689997							2.696667	0.364213
2.655	113.332275	5.308333	11.690012							2.698334	0.364735
2.656667	113.273056	5.311667	11.690034							2.7	0.365257
2.658333	113.212822	5.315	11.690012							2.701667	0.36578
2.66	113.153221	5.318334	11.68981							2.703333	0.366302
2.661667	113.096146	5.321667	11.68976							2.705	0.366825
2.663333	113.036247	5.325	11.689411							2.706667	0.367347
2.665	112.976074	5.328333	11.689233							2.708333	0.36787
2.666667	112.917244	5.331667	11.689041							2.71	0.368392
2.668333	112.85849	5.335	11.688744							2.711667	0.368914
2.67	112.800255	5.338334	11.688533							2.713333	0.368914
2.671667	112.741516	5.341667	11.688355							2.715	0.368914
2.673333	112.685204	5.345	11.688042							2.716667	0.368914
2.675	112.625641	5.348333	11.687741							2.718333	0.368914
2.676667	112.569542	5.351667	11.687402							2.72	0.368914
2.678333	112.508682	5.355	11.687341							2.721667	0.368914
2.68	112.453285	5.358334	11.687394							2.723333	0.368914
2.681667	112.394318	5.361667	11.687459							2.725	0.368914
2.683333	112.334953	5.365	11.687623							2.726667	0.368914
2.685	112.275185	5.368333	11.687732							2.728333	0.368914
2.686667	112.21534	5.371667	11.68798							2.73	0.369425
2.688334	112.156479	5.375	11.688158							2.731667	0.369936
2.69	112.096024	5.378334	11.688323							2.733333	0.370446
2.691667	112.039101	5.381667	11.688409							2.735	0.370957
2.693333	111.982536	5.385	11.688432							2.736667	0.371468
2.695	111.923828	5.388333	11.688467							2.738333	0.371978
2.696667	111.86409	5.391667	11.688478							2.74	0.372489
2.698334	111.803459	5.395	11.688316							2.741667	0.373
2.7	111.743111	5.398334	11.688119							2.743333	0.37351
2.701667	111.683861	5.401667	11.687798							2.745	0.374021
2.703333	111.624435	5.405	11.687627							2.746667	0.374021
2.705	111.568092	5.408333	11.687683							2.748333	0.374021
2.706667	111.512184	5.411667	11.687729							2.75	0.374021
2.708333	111.454498	5.415	11.687685							2.751667	0.374021
2.71	111.398506	5.418334	11.68762							2.753333	0.374021
2.711667	111.340675	5.421667	11.687594							2.755	0.374021
2.713333	111.284508	5.425	11.687496							2.756667	0.374021
2.715	111.225647	5.428333	11.687292							2.758333	0.374021
2.716667	111.168983	5.431667	11.687093							2.76	0.374021
2.718333	111.110153	5.435	11.68694							2.761667	0.374021
2.72	111.05484	5.438334	11.686664							2.763333	0.37452
2.721667	110.99617	5.441667	11.686482							2.765	0.375019
2.723333	110.938622	5.445	11.686381							2.766667	0.375518
2.725	110.877945	5.448333	11.686266							2.768333	0.376017
2.726667	110.818428	5.451667	11.686113							2.77	0.376516
2.728333	110.762863	5.455	11.685867							2.771667	0.377015
2.73	110.705093	5.458333	11.685754							2.773333	0.377514
2.731667	110.648956	5.461667	11.685725							2.775	0.378013
2.733333	110.591766	5.465	11.685819							2.776667	0.378512
2.735	110.532326	5.468333	11.685869							2.778333	0.379011
2.736667	110.477699	5.471667	11.6858							2.78	0.379011
2.738333	110.420364	5.475	11.685755							2.781667	0.379011
2.74	110.36499	5.478333	11.685789							2.783333	0.379011
2.741667	110.309898	5.481667	11.685609							2.785	0.379011
2.743333	110.253334	5.485	11.685221							2.786667	0.379011
2.745	110.196533	5.488334	11.684809							2.788333	0.379011
2.746667	110.141266	5.491667	11.68421							2.79	0.379011
2.748333	110.082954	5.495	11.683602							2.791667	0.379011
2.75	110.026611	5.498333	11.683092							2.793333	0.379011
2.751667	109.969215	5.501667	11.682346							2.795	0.379011
2.753333	109.912125	5.505	11.68158							2.796667	0.379498
2.755	109.853882	5.508334	11.681026							2.798333	0.379986
2.756667	109.798569	5.511667	11.680618							2.8	0.380473
2.758333	109.741989	5.515	11.680432							2.801667	0.380961
2.76	109.685677	5.518333	11.680394							2.803334	0.381448
2.761667	109.628471	5.521667	11.6803							2.805	0.381935
2.763333	109.571548	5.525	11.680119							2.806667	0.382423
2.765	109.516144	5.528334	11.679945							2.808333	0.38291
2.766667	109.462395	5.531667	11.679905							2.81	0.383398
2.768333	109.407692	5.535	11.679825							2.811667	0.383885
2.77	109.350296	5.538333	11.679819							2.813334	0.383885
2.771667	109.296112	5.541667	11.67975							2.815	0.383885
2.773333	109.240379	5.545	11.679703							2.816667	0.383885
2.775	109.185623	5.548334	11.679525							2.818333	0.383885
2.776667	109.129044	5.551667	11.679159							2.82	0.383885
2.778333	109.068573	5.555	11.678682							2.821667	0.383885
2.78	109.015274	5.558333	11.678335							2.823334	0.383885
2.781667	108.959808	5.561667	11.678017							2.825	0.383885
2.783333	108.906357	5.565	11.677717							2.826667	0.383885
2.785	108.853546	5.568334	11.677526							2.828333	0.383885
2.786667	108.799652	5.571667	11.6774							2.83	0.384361
2.788333	108.742622	5.575	11.677315							2.831667	0.384837
2.79	108.688965	5.578333	11.677327							2.833333	0.385313
2.791667	108.632523	5.581667	11.677331							2.835	0.385789
2.793333	108.577652	5.585	11.677433							2.836667	0.386265
2.795	108.522606	5.588334	11.677385							2.838333	0.386741
2.796667	108.46685	5.591667	11.677357							2.84	0.387217
2.798333	108.412132	5.595	11.67733							2.841667	0.387693
2.8	108.358208	5.598333	11.677479							2.843333	0.388169
2.801667	108.300415	5.601667	11.677517							2.845	0.388645
2.803333	108.245285	5.605	11.677646							2.846667	0.388645
2.805	108.190178	5.608334	11.677933							2.848333	0.388645
2.806667	108.133987	5.611667	11.678062							2.85	0.388645
2.808333	108.078781	5.615	11.678082							2.851667	0.388645
2.81	108.022469	5.618333	11.678009							2.853333	0.388645
2.811667	107.965645	5.621667	11.677919							2.855	0.388645
2.813334	107.907547	5.625	11.677896							2.856667	0.388645
2.815	107.85183	5.628334	11.677889							2.858333	0.388645
2.816667	107.798515	5.631667	11.677839							2.86	0.388645
2.818333	107.744339	5.635	11.677822							2.861667	0.388645
2.82	107.689735	5.638333	11.677985							2.863333	0.38911
2.821667	107.635559	5.641667	11.678061							2.865	0.389575
2.823334	107.580452	5.645	11.678033							2.866667	0.39004
2.825	107.523453	5.648334	11.677952							2.868333	0.390504
2.826667	107.46814	5.651667	11.67788							2.87	0.390969
2.828333	107.41304	5.655	11.677781							2.871667	0.391434
2.83	107.357841	5.658333	11.677736							2.873333	0.391898
2.831667	107.30027	5.661667	11.677771							2.875	0.392363
2.833333	107.246918	5.665	11.677857							2.876667	0.392828
2.835	107.191132	5.668334	11.677776							2.878333	0.393293
2.836667	107.136536	5.671667	11.677746							2.88	0.393293
2.838333	107.080849	5.675	11.677699							2.881667	0.393293
2.84	107.026146	5.678333	11.677546							2.883333	0.393293
2.841667	106.970879	5.681667	11.677105							2.885	0.393293
2.843333	106.919838	5.685	11.676741							2.886667	0.393293
2.845	106.86438	5.688334	11.676341							2.888333	0.393293
2.846667	106.811333	5.691667	11.675848							2.89	0.393293
2.848333	106.758553	5.695	11.675462							2.891667	0.393293
2.85	106.705589	5.698333	11.675354							2.893333	0.393293
2.851667	106.651855	5.701667	11.675056							2.895	0.393293
2.853333	106.60006	5.705	11.674669							2.896667	0.393746
2.855	106.549484	5.708333	11.67481							2.898333	0.3942
2.856667	106.496407	5.711667	11.675282							2.9	0.394653
2.858333	106.440247	5.715	11.675564							2.901667	0.395107
2.86	106.386673	5.718333	11.675896							2.903333	0.395561
2.861667	106.336655	5.721667	11.676106							2.905	0.396014
2.863333	106.282486	5.725	11.676054							2.906667	0.396468
2.865	106.228142	5.728333	11.675867							2.908333	0.396921
2.866667	106.174988	5.731667	11.6758							2.91	0.397375
2.868333	106.121536	5.735	11.675703							2.911667	0.397829
2.87	106.068703	5.738334	11.675636							2.913333	0.397829
2.871667	106.014297	5.741667	11.675554							2.915	0.397829
2.873333	105.962769	5.745	11.675502							2.916667	0.397829
2.875	105.907288	5.748333	11.67544							2.918333	0.397829
2.876667	105.856567	5.751667	11.675328							2.92	0.397829
2.878333	105.803772	5.755	11.675137							2.921667	0.397829
2.88	105.752243	5.758334	11.674904							2.923333	0.397829
2.881667	105.698662	5.761667	11.674637							2.925	0.397829
2.883333	105.644241	5.765	11.674304							2.926667	0.397829
2.885	105.593071	5.768333	11.673962							2.928334	0.397829
2.886667	105.541214	5.771667	11.673775							2.93	0.398271
2.888333	105.486778	5.775	11.673801							2.931667	0.398714
2.89	105.434807	5.778334	11.673769							2.933333	0.399156
2.891667	105.380836	5.781667	11.67374							2.935	0.399599
2.893333	105.330345	5.785	11.673859							2.936667	0.400042
2.895	105.276108	5.788333	11.673943							2.938334	0.400484
2.896667	105.221809	5.791667	11.67405							2.94	0.400927
2.898333	105.168686	5.795	11.674203							2.941667	0.401369
2.9	105.117516	5.798334	11.674094							2.943333	0.401812
2.901667	105.066162	5.801667	11.674072							2.945	0.402255
2.903333	105.010834	5.805	11.67383							2.946667	0.402686
2.905	104.95739	5.808333	11.673613							2.948334	0.403118
2.906667	104.905945	5.811667	11.673326							2.95	0.40355
2.908333	104.852242	5.815	11.672956							2.951667	0.403982
2.91	104.799759	5.818334	11.672741							2.953333	0.404414
2.911667	104.746384	5.821667	11.672648							2.955	0.404845
2.913333	104.694099	5.825	11.67246							2.956667	0.405277
2.915	104.641449	5.828333	11.672335							2.958333	0.405709
2.916667	104.592102	5.831667	11.671567							2.96	0.406141
2.918333	104.540215	5.835	11.671049							2.961667	0.406572
2.92	104.489311	5.838334	11.670771							2.963333	0.406572
2.921667	104.438377	5.841667	11.670595							2.965	0.406572
2.923333	104.387421	5.845	11.671116							2.966667	0.406572
2.925	104.335831	5.848333	11.671561							2.968333	0.406572
2.926667	104.281174	5.851667	11.671701							2.97	0.406572
2.928334	104.230675	5.855	11.671507							2.971667	0.406572
2.93	104.179993	5.858334	11.67137							2.973333	0.406572
2.931667	104.127396	5.861667	11.67119							2.975	0.406572
2.933333	104.074867	5.865	11.671018							2.976667	0.406572
2.935	104.020554	5.868333	11.670862							2.978333	0.406572
2.936667	103.967995	5.871667	11.670403							2.98	0.406994
2.938334	103.916321	5.875	11.669602							2.981667	0.407415
2.94	103.864578	5.878334	11.668972							2.983333	0.407836
2.941667	103.813187	5.881667	11.668524							2.985	0.408257
2.943333	103.761688	5.885	11.668349							2.986667	0.408678
2.945	103.710861	5.888333	11.66823							2.988333	0.409099
2.946667	103.659721	5.891667	11.668068							2.99	0.40952
2.948334	103.60685	5.895	11.667931							2.991667	0.409941
2.95	103.556335	5.898334	11.667799							2.993333	0.410362
2.951667	103.502365	5.901667	11.667715							2.995	0.410783
2.953333	103.45179	5.905	11.667766							2.996667	0.410783
2.955	103.400482	5.908333	11.667615							2.998333	0.410783
2.956667	103.34903	5.911667	11.667322							3	0.410783
2.958333	103.295982	5.915	11.667042							3.001667	0.410783
2.96	103.24334	5.918334	11.666718							3.003333	0.410783
2.961667	103.18972	5.921667	11.666401							3.005	0.410783
2.963333	103.137436	5.925	11.666213							3.006667	0.410783
2.965	103.085251	5.928333	11.666106							3.008333	0.410783
2.966667	103.033722	5.931667	11.666083							3.01	0.410783
2.968333	102.983551	5.935	11.666073							3.011667	0.410783
2.97	102.932808	5.938334	11.666092							3.013333	0.411194
2.971667	102.88121	5.941667	11.666045							3.015	0.411605
2.973333	102.829384	5.945	11.66607							3.016667	0.412015
2.975	102.7789	5.948333	11.666165							3.018333	0.412426
2.976667	102.729645	5.951667	11.666449							3.02	0.412837
2.978333	102.681099	5.955	11.66669							3.021667	0.413247
2.98	102.630524	5.958333	11.666986							3.023333	0.413658
2.981667	102.580963	5.961667	11.667059							3.025	0.414068
2.983333	102.529404	5.965	11.666861							3.026667	0.414479
2.985	102.478119	5.968333	11.666554							3.028333	0.41489
2.986667	102.426811	5.971667	11.666269							3.03	0.41489
2.988333	102.37558	5.975	11.665931							3.031667	0.41489
2.99	102.326546	5.978333	11.665842							3.033333	0.41489
2.991667	102.276283	5.981667	11.665658							3.035	0.41489
2.993333	102.229118	5.985	11.665583							3.036667	0.41489
2.995	102.177544	5.988334	11.665511							3.038333	0.41489
2.996667	102.128922	5.991667	11.66548							3.04	0.41489
2.998333	102.079185	5.995	11.665361							3.041667	0.41489
3	102.029533	5.998333	11.665317							3.043333	0.41489
3.001667	101.980476	6.001667	11.665345							3.045	0.41489
3.003333	101.934151	6.005	11.66535							3.046667	0.41529
3.005	101.884109	6.008334	11.665316							3.048333	0.41569
3.006667	101.834373	6.011667	11.665067							3.05	0.41609
3.008333	101.786095	6.015	11.664814							3.051667	0.416491
3.01	101.734444	6.018333	11.664582							3.053334	0.416891
3.011667	101.682602	6.021667	11.6642							3.055	0.417291
3.013333	101.632294	6.025	11.663912							3.056667	0.417692
3.015	101.583969	6.028334	11.6637							3.058333	0.418092
3.016667	101.536201	6.031667	11.663614							3.06	0.418492
3.018333	101.486938	6.035	11.663614							3.061667	0.418892
3.02	101.436226	6.038333	11.66359							3.063334	0.419283
3.021667	101.387024	6.041667	11.663485							3.065	0.419673
3.023333	101.337868	6.045	11.663242							3.066667	0.420063
3.025	101.286606	6.048334	11.663006							3.068333	0.420453
3.026667	101.235199	6.051667	11.662729							3.07	0.420843
3.028333	101.186562	6.055	11.662583							3.071667	0.421233
3.03	101.139084	6.058333	11.662559							3.073334	0.421623
3.031667	101.088402	6.061667	11.662624							3.075	0.422013
3.033333	101.039009	6.065	11.662601							3.076667	0.422404
3.035	100.985573	6.068334	11.662584							3.078333	0.422794
3.036667	100.936592	6.071667	11.662371							3.08	0.422794
3.038333	100.886894	6.075	11.662154							3.081667	0.422794
3.04	100.837097	6.078333	11.661955							3.083333	0.422794
3.041667	100.788208	6.081667	11.661802							3.085	0.422794
3.043333	100.73793	6.085	11.661522							3.086667	0.422794
3.045	100.686073	6.088334	11.661306							3.088333	0.422794
3.046667	100.638168	6.091667	11.661119							3.09	0.422794
3.048333	100.588203	6.095	11.660738							3.091667	0.422794
3.05	100.536957	6.098333	11.660379							3.093333	0.422794
3.051667	100.489899	6.101667	11.659989							3.095	0.422794
3.053334	100.44001	6.105	11.659506							3.096667	0.423174
3.055	100.39167	6.108334	11.659153							3.098333	0.423554
3.056667	100.343048	6.111667	11.658946							3.1	0.423934
3.058333	100.290771	6.115	11.658939							3.101667	0.424314
3.06	100.239929	6.118333	11.658937							3.103333	0.424695
3.061667	100.193085	6.121667	11.658963							3.105	0.425075
3.063334	100.143967	6.125	11.658978							3.106667	0.425455
3.065	100.095528	6.128334	11.659026							3.108333	0.425835
3.066667	100.049271	6.131667	11.659207							3.11	0.426215
3.068333	100.000679	6.135	11.659334							3.111667	0.426595
3.07	99.951149	6.138333	11.659436							3.113333	0.426966
3.071667	99.901497	6.141667	11.659526							3.115	0.427336
3.073334	99.856224	6.145	11.659551							3.116667	0.427706
3.075	99.808304	6.148334	11.659519							3.118333	0.428077
3.076667	99.762383	6.151667	11.659447							3.12	0.428447
3.078333	99.714157	6.155	11.659308							3.121667	0.428818
3.08	99.667503	6.158333	11.65941							3.123333	0.429188
3.081667	99.621254	6.161667	11.659382							3.125	0.429558
3.083333	99.573273	6.165	11.659348							3.126667	0.429929
3.085	99.522766	6.168334	11.659278							3.128333	0.430299
3.086667	99.4758	6.171667	11.659249							3.13	0.430299
3.088333	99.427345	6.175	11.659313							3.131667	0.430299
3.09	99.380585	6.178333	11.65946							3.133333	0.430299
3.091667	99.332375	6.181667	11.659594							3.135	0.430299
3.093333	99.283173	6.185	11.659607							3.136667	0.430299
3.095	99.237427	6.188334	11.65948							3.138333	0.430299
3.096667	99.189056	6.191667	11.65906							3.14	0.430299
3.098333	99.138336	6.195	11.658712							3.141667	0.430299
3.1	99.091171	6.198333	11.658358							3.143333	0.430299
3.101667	99.043755	6.201667	11.658082							3.145	0.430299
3.103333	98.996696	6.205	11.657834							3.146667	0.430299
3.105	98.949898	6.208333	11.657663							3.148333	0.430299
3.106667	98.900185	6.211667	11.657697							3.15	0.430299
3.108333	98.850159	6.215	11.657523							3.151667	0.430299
3.11	98.80394	6.218334	11.657211							3.153333	0.430299
3.111667	98.757881	6.221667	11.656851							3.155	0.430299
3.113333	98.71006	6.225	11.65669							3.156667	0.430299
3.115	98.660606	6.228333	11.656561							3.158333	0.430299
3.116667	98.613113	6.231667	11.656384							3.16	0.430299
3.118333	98.565353	6.235	11.656226							3.161667	0.430299
3.12	98.517639	6.238334	11.656161							3.163333	0.431023
3.121667	98.468735	6.241667	11.656479							3.165	0.431746
3.123333	98.418579	6.245	11.65702							3.166667	0.432469
3.125	98.369751	6.248333	11.657393							3.168333	0.433193
3.126667	98.325432	6.251667	11.657557							3.17	0.433916
3.128333	98.276314	6.255	11.657748							3.171667	0.43464
3.13	98.229218	6.258334	11.657982							3.173333	0.435363
3.131667	98.179726	6.261667	11.658126							3.175	0.436087
3.133333	98.134666	6.265	11.658102							3.176667	0.43681
3.135	98.086609	6.268333	11.658054							3.178334	0.437534
3.136667	98.037628	6.271667	11.658005							3.18	0.437534
3.138333	97.990395	6.275	11.657894							3.181667	0.437534
3.14	97.945259	6.278334	11.657795							3.183333	0.437534
3.141667	97.900002	6.281667	11.657743							3.185	0.437534
3.143333	97.851067	6.285	11.657716							3.186667	0.437534
3.145	97.801804	6.288333	11.6577							3.188334	0.437534
3.146667	97.753227	6.291667	11.657652							3.19	0.437534
3.148333	97.706734	6.295	11.657661							3.191667	0.437534
3.15	97.661835	6.298334	11.657668							3.193333	0.437534
3.151667	97.614243	6.301667	11.65763							3.195	0.437534
3.153333	97.568092	6.305	11.657619							3.196667	0.437534
3.155	97.520546	6.308333	11.657696							3.198334	0.437534
3.156667	97.472015	6.311667	11.657711							3.2	0.437534
3.158333	97.42466	6.315	11.657849							3.201667	0.437534
3.16	97.376167	6.318334	11.657916							3.203333	0.437534
3.161667	97.331299	6.321667	11.657887							3.205	0.437534
3.163333	97.284721	6.325	11.657891							3.206667	0.437534
3.165	97.239029	6.328333	11.657728							3.208333	0.437534
3.166667	97.192917	6.331667	11.657717							3.21	0.437534
3.168333	97.146912	6.335	11.657715							3.211667	0.437534
3.17	97.101402	6.338334	11.657729							3.213333	0.438219
3.171667	97.054344	6.341667	11.657648							3.215	0.438904
3.173333	97.009438	6.345	11.657398							3.216667	0.43959
3.175	96.959679	6.348333	11.657183							3.218333	0.440275
3.176667	96.91362	6.351667	11.656851							3.22	0.44096
3.178334	96.870407	6.355	11.656721							3.221667	0.441646
3.18	96.823784	6.358334	11.656642							3.223333	0.442331
3.181667	96.775307	6.361667	11.656598							3.225	0.443016
3.183333	96.728683	6.365	11.656511							3.226667	0.443702
3.185	96.683517	6.368333	11.656508							3.228333	0.444387
3.186667	96.637932	6.371667	11.656364							3.23	0.444387
3.188334	96.593338	6.375	11.655311							3.231667	0.444387
3.19	96.546471	6.378334	11.654497							3.233333	0.444387
3.191667	96.500664	6.381667	11.653631							3.235	0.444387
3.193333	96.457047	6.385	11.653004							3.236667	0.444387
3.195	96.409988	6.388333	11.652571							3.238333	0.444387
3.196667	96.363243	6.391667	11.652216							3.24	0.444387
3.198334	96.316902	6.395	11.651962							3.241667	0.444387
3.2	96.27092	6.398334	11.65176							3.243333	0.444387
3.201667	96.225861	6.401667	11.651888							3.245	0.444387
3.203333	96.177727	6.405	11.65188							3.246667	0.444387
3.205	96.131859	6.408333	11.651698							3.248333	0.444387
3.206667	96.085297	6.411667	11.651574							3.25	0.444387
3.208333	96.040306	6.415	11.651422							3.251667	0.444387
3.21	95.992294	6.418334	11.651292							3.253333	0.444387
3.211667	95.94622	6.421667	11.651225							3.255	0.444387
3.213333	95.900673	6.425	11.651033							3.256667	0.444387
3.215	95.855179	6.428333	11.650977							3.258333	0.444387
3.216667	95.812317	6.431667	11.650838							3.26	0.444387
3.218333	95.768021	6.435	11.650766							3.261667	0.444387
3.22	95.720779	6.438334	11.650576							3.263333	0.445036
3.221667	95.676895	6.441667	11.650436							3.265	0.445684
3.223333	95.633163	6.445	11.65039							3.266667	0.446333
3.225	95.58725	6.448333	11.650186							3.268333	0.446982
3.226667	95.542374	6.451667	11.650047							3.27	0.447631
3.228333	95.496773	6.455	11.649946							3.271667	0.448279
3.23	95.44973	6.458333	11.649809							3.273333	0.448928
3.231667	95.406456	6.461667	11.649814							3.275	0.449577
3.233333	95.360771	6.465	11.649814							3.276667	0.450226
3.235	95.313194	6.468334	11.649781							3.278333	0.450874
3.236667	95.267548	6.471667	11.649703							3.28	0.450874
3.238333	95.224052	6.475	11.650177							3.281667	0.450874
3.24	95.181046	6.478333	11.650522							3.283333	0.450874
3.241667	95.137238	6.481667	11.65058							3.285	0.450874
3.243333	95.095695	6.485	11.650541							3.286667	0.450874
3.245	95.053253	6.488334	11.65027							3.288333	0.450874
3.246667	95.008446	6.491667	11.650224							3.29	0.450874
3.248333	94.96701	6.495	11.650196							3.291667	0.450874
3.25	94.923409	6.498333	11.650134							3.293334	0.450874
3.251667	94.879585	6.501667	11.650104							3.295	0.450874
3.253333	94.836411	6.505	11.649981							3.296667	0.451488
3.255	94.792145	6.508334	11.649762							3.298333	0.452102
3.256667	94.748749	6.511667	11.649584							3.3	0.452715
3.258333	94.704002	6.515	11.649371							3.301667	0.453329
3.26	94.658119	6.518333	11.649078							3.303334	0.453943
3.261667	94.616356	6.521667	11.648148							3.305	0.454556
3.263333	94.571892	6.525	11.647414							3.306667	0.45517
3.265	94.529572	6.528334	11.64682							3.308333	0.455784
3.266667	94.48513	6.531667	11.646379							3.31	0.456398
3.268333	94.443184	6.535	11.646004							3.311667	0.457011
3.27	94.399063	6.538333	11.645805							3.313334	0.457011
3.271667	94.358223	6.541667	11.645564							3.315	0.457011
3.273333	94.312233	6.545	11.645552							3.316667	0.457011
3.275	94.268143	6.548334	11.645483							3.318333	0.457011
3.276667	94.223175	6.551667	11.645184							3.32	0.457011
3.278333	94.180794	6.555	11.644975							3.321667	0.457011
